frame,pts_time,size,type
frame,0.000000,193836,I
frame,0.041667,1602,B
frame,0.083333,2127,B
frame,0.125000,2121,B
frame,0.166667,5864,P
frame,0.208333,2003,B
frame,0.250000,3060,B
frame,0.291667,2688,B
frame,0.333333,6713,P
frame,0.375000,1866,B
frame,0.416667,2397,B
frame,0.458333,1767,B
frame,0.500000,7330,P
frame,0.541667,1694,B
frame,0.583333,2233,B
frame,0.625000,1756,B
frame,0.666667,3712,P
frame,0.708333,1388,B
frame,0.750000,1999,B
frame,0.791667,1143,B
frame,0.833333,1648,P
frame,0.875000,124569,I
frame,0.916667,5129,B
frame,0.958333,5575,B
frame,1.000000,11563,P
frame,1.041667,5036,B
frame,1.083333,6912,B
frame,1.125000,5400,B
frame,1.166667,17251,P
frame,1.208333,4726,B
frame,1.250000,7120,B
frame,1.291667,4980,B
frame,1.333333,15308,P
frame,1.375000,6064,B
frame,1.416667,7279,B
frame,1.458333,4694,B
frame,1.500000,19308,P
frame,1.541667,4976,B
frame,1.583333,7374,B
frame,1.625000,4357,B
frame,1.666667,20578,P
frame,1.708333,4357,B
frame,1.750000,7264,B
frame,1.791667,4840,B
frame,1.833333,19251,P
frame,1.875000,4023,B
frame,1.916667,6353,B
frame,1.958333,4448,B
frame,2.000000,19398,P
frame,2.041667,3759,B
frame,2.083333,4884,B
frame,2.125000,3139,B
frame,2.166667,15043,P
frame,2.208333,2998,B
frame,2.250000,3647,B
frame,2.291667,2323,B
frame,2.333333,9894,P
frame,2.375000,2893,B
frame,2.416667,4292,B
frame,2.458333,3010,B
frame,2.500000,8040,P
frame,2.541667,3420,B
frame,2.583333,6129,B
frame,2.625000,4089,B
frame,2.666667,10627,P
frame,2.708333,3835,B
frame,2.750000,5531,B
frame,2.791667,4385,B
frame,2.833333,11783,P
frame,2.875000,4444,B
frame,2.916667,6654,B
frame,2.958333,4595,B
frame,3.000000,12271,P
frame,3.041667,5044,B
frame,3.083333,6103,B
frame,3.125000,3499,B
frame,3.166667,14323,P
frame,3.208333,3850,B
frame,3.250000,4807,B
frame,3.291667,2768,B
frame,3.333333,7521,P
frame,3.375000,3287,B
frame,3.416667,5873,P
frame,3.458333,133555,I
frame,3.500000,1130,B
frame,3.541667,2368,B
frame,3.583333,1414,B
frame,3.625000,7194,P
frame,3.666667,1602,B
frame,3.708333,2479,B
frame,3.750000,1514,B
frame,3.791667,6196,P
frame,3.833333,1224,B
frame,3.875000,1752,B
frame,3.916667,1198,B
frame,3.958333,7397,P
frame,4.000000,1712,B
frame,4.041667,2866,B
frame,4.083333,1551,B
frame,4.125000,10261,P
frame,4.166667,1537,B
frame,4.208333,2292,B
frame,4.250000,1061,B
frame,4.291667,11324,P
frame,4.333333,1133,B
frame,4.375000,1933,B
frame,4.416667,1210,B
frame,4.458333,6774,P
frame,4.500000,2007,B
frame,4.541667,3494,B
frame,4.583333,3182,B
frame,4.625000,16136,P
frame,4.666667,2738,B
frame,4.708333,2385,B
frame,4.750000,1521,B
frame,4.791667,18248,P
frame,4.833333,1497,B
frame,4.875000,1967,B
frame,4.916667,1220,B
frame,4.958333,8042,P
frame,5.000000,1081,B
frame,5.041667,1504,B
frame,5.083333,1028,B
frame,5.125000,7324,P
frame,5.166667,1134,B
frame,5.208333,1484,B
frame,5.250000,1033,B
frame,5.291667,4810,P
frame,5.333333,1802,B
frame,5.375000,3457,B
frame,5.416667,2718,B
frame,5.458333,8110,P
