frame,pts_time,size,type
frame,0.000000,80336,I
frame,0.041667,6313,B
frame,0.083333,7726,B
frame,0.125000,6163,B
frame,0.166667,19157,P
frame,0.208333,5822,B
frame,0.250000,7520,B
frame,0.291667,5441,B
frame,0.333333,15899,P
frame,0.375000,5082,B
frame,0.416667,7157,B
frame,0.458333,5258,B
frame,0.500000,13799,P
frame,0.541667,4623,B
frame,0.583333,4152,B
frame,0.625000,2695,B
frame,0.666667,4881,P
frame,0.708333,2774,B
frame,0.750000,2694,B
frame,0.791667,1970,B
frame,0.833333,5366,P
frame,0.875000,1740,B
frame,0.916667,3246,B
frame,0.958333,2343,B
frame,1.000000,9556,P
frame,1.041667,3682,B
frame,1.083333,4236,B
frame,1.125000,3338,B
frame,1.166667,14793,P
frame,1.208333,6516,B
frame,1.250000,6199,B
frame,1.291667,5554,B
frame,1.333333,13690,P
frame,1.375000,6753,B
frame,1.416667,8143,B
frame,1.458333,6589,B
frame,1.500000,18167,P
frame,1.541667,6274,B
frame,1.583333,7255,B
frame,1.625000,6960,B
frame,1.666667,17501,P
frame,1.708333,5267,B
frame,1.750000,6943,B
frame,1.791667,6679,B
frame,1.833333,15685,P
frame,1.875000,7901,B
frame,1.916667,6941,B
frame,1.958333,6858,B
frame,2.000000,13097,P
frame,2.041667,6736,B
frame,2.083333,6960,B
frame,2.125000,6247,B
frame,2.166667,16067,P
frame,2.208333,6002,B
frame,2.250000,7778,B
frame,2.291667,6578,B
frame,2.333333,14315,P
frame,2.375000,9442,B
frame,2.416667,6509,B
frame,2.458333,6709,B
frame,2.500000,14777,P
frame,2.541667,7079,B
frame,2.583333,8857,B
frame,2.625000,5561,B
frame,2.666667,13656,P
frame,2.708333,6019,B
frame,2.750000,7060,B
frame,2.791667,6086,B
frame,2.833333,13111,P
frame,2.875000,5680,B
frame,2.916667,7644,B
frame,2.958333,6219,B
frame,3.000000,13172,P
frame,3.041667,6827,B
frame,3.083333,6696,B
frame,3.125000,6881,B
frame,3.166667,10410,P
frame,3.208333,8855,B
frame,3.250000,6997,B
frame,3.291667,6309,B
frame,3.333333,11969,P
frame,3.375000,6615,B
frame,3.416667,8454,P
frame,3.458333,34505,I
frame,3.500000,2660,B
frame,3.541667,3851,B
frame,3.583333,2518,B
frame,3.625000,8675,P
frame,3.666667,3213,B
frame,3.708333,4600,B
frame,3.750000,2939,B
frame,3.791667,13054,P
frame,3.833333,3024,B
frame,3.875000,4574,B
frame,3.916667,3311,B
frame,3.958333,12481,P
frame,4.000000,3868,B
frame,4.041667,4775,B
frame,4.083333,3738,B
frame,4.125000,11687,P
frame,4.166667,4431,B
frame,4.208333,5772,B
frame,4.250000,4139,B
frame,4.291667,12755,P
frame,4.333333,4555,B
frame,4.375000,5684,B
frame,4.416667,4876,B
frame,4.458333,11613,P
frame,4.500000,4945,B
frame,4.541667,6562,B
frame,4.583333,4745,B
frame,4.625000,13298,P
frame,4.666667,4660,B
frame,4.708333,7046,B
frame,4.750000,4895,B
frame,4.791667,14886,P
frame,4.833333,4868,B
frame,4.875000,7441,B
frame,4.916667,5178,B
frame,4.958333,13633,P
frame,5.000000,4550,B
frame,5.041667,7426,B
frame,5.083333,4954,B
frame,5.125000,14155,P
frame,5.166667,5203,B
frame,5.208333,6804,B
frame,5.250000,4971,B
frame,5.291667,12187,P
frame,5.333333,4820,B
frame,5.375000,6479,B
frame,5.416667,4727,B
frame,5.458333,13222,P
frame,5.500000,5094,B
frame,5.541667,6395,B
frame,5.583333,4864,B
frame,5.625000,12679,P
frame,5.666667,5250,B
frame,5.708333,6213,B
frame,5.750000,4668,B
frame,5.791667,11124,P
frame,5.833333,4803,B
frame,5.875000,6157,B
frame,5.916667,5480,B
frame,5.958333,10957,P
frame,6.000000,4645,B
frame,6.041667,5998,B
frame,6.083333,5239,B
frame,6.125000,10199,P
frame,6.166667,4858,B
frame,6.208333,5711,B
frame,6.250000,5223,B
frame,6.291667,9524,P
frame,6.333333,5172,B
frame,6.375000,6453,B
frame,6.416667,4904,B
frame,6.458333,9404,P
frame,6.500000,4762,B
frame,6.541667,5983,B
frame,6.583333,5458,B
frame,6.625000,8366,P
frame,6.666667,4385,B
frame,6.708333,6005,B
frame,6.750000,5181,B
frame,6.791667,8400,P
frame,6.833333,5707,B
frame,6.875000,5621,B
frame,6.916667,5401,B
frame,6.958333,8041,P
frame,7.000000,12811,I
frame,7.041667,4446,B
frame,7.083333,4859,B
frame,7.125000,5364,B
frame,7.166667,7479,P
frame,7.208333,4727,B
frame,7.250000,6119,B
frame,7.291667,4407,B
frame,7.333333,7566,P
frame,7.375000,4714,B
frame,7.416667,5233,B
frame,7.458333,4873,B
frame,7.500000,8121,P
frame,7.541667,4746,B
frame,7.583333,5302,B
frame,7.625000,4809,B
frame,7.666667,8232,P
frame,7.708333,4735,B
frame,7.750000,5015,B
frame,7.791667,4913,B
frame,7.833333,7756,P
frame,7.875000,4820,B
frame,7.916667,5740,B
frame,7.958333,4774,B
frame,8.000000,7962,P
frame,8.041667,4405,B
frame,8.083333,5359,B
frame,8.125000,5255,B
frame,8.166667,7870,P
frame,8.208333,6691,P
frame,8.250000,6935,B
frame,8.291667,6275,P
frame,8.333333,10229,I
frame,8.375000,6373,P
frame,8.416667,42617,I
frame,8.458333,797,B
frame,8.500000,977,B
frame,8.541667,661,B
frame,8.583333,9130,P
frame,8.625000,1175,B
frame,8.666667,1360,B
frame,8.708333,757,B
frame,8.750000,2679,P
frame,8.791667,1205,B
frame,8.833333,1438,B
frame,8.875000,678,B
frame,8.916667,2326,P
frame,8.958333,1241,B
frame,9.000000,1021,B
frame,9.041667,857,B
frame,9.083333,7614,P
frame,9.125000,631,B
frame,9.166667,1150,B
frame,9.208333,540,B
frame,9.250000,3878,P
frame,9.291667,987,B
frame,9.333333,1475,B
frame,9.375000,996,B
frame,9.416667,3968,P
frame,9.458333,1537,B
frame,9.500000,1074,B
frame,9.541667,849,B
frame,9.583333,4358,P
frame,9.625000,926,B
frame,9.666667,1703,B
frame,9.708333,689,B
frame,9.750000,6480,P
frame,9.791667,1246,B
frame,9.833333,1609,B
frame,9.875000,1028,B
frame,9.916667,5507,P
frame,9.958333,1582,B
frame,10.000000,1732,B
frame,10.041667,1002,B
frame,10.083333,7098,P
frame,10.125000,1111,B
frame,10.166667,1546,B
frame,10.208333,945,B
frame,10.250000,6335,P
