frame,pts_time,size,type
frame,0.000000,60912,I
frame,0.041667,6576,B
frame,0.083333,7739,B
frame,0.125000,6177,B
frame,0.166667,21116,P
frame,0.208333,5871,B
frame,0.250000,7868,B
frame,0.291667,5790,B
frame,0.333333,18665,P
frame,0.375000,5420,B
frame,0.416667,7973,B
frame,0.458333,5871,B
frame,0.500000,16821,P
frame,0.541667,6357,B
frame,0.583333,7383,B
frame,0.625000,6673,B
frame,0.666667,19098,P
frame,0.708333,8194,B
frame,0.750000,8189,B
frame,0.791667,6836,B
frame,0.833333,18389,P
frame,0.875000,5576,B
frame,0.916667,8194,B
frame,0.958333,5923,B
frame,1.000000,19144,P
frame,1.041667,8188,B
frame,1.083333,8666,B
frame,1.125000,6906,B
frame,1.166667,25212,P
frame,1.208333,10991,B
frame,1.250000,10475,B
frame,1.291667,9154,B
frame,1.333333,21220,P
frame,1.375000,10265,B
frame,1.416667,13176,B
frame,1.458333,9915,B
frame,1.500000,26988,P
frame,1.541667,9735,B
frame,1.583333,11178,B
frame,1.625000,10443,B
frame,1.666667,28164,P
frame,1.708333,7875,B
frame,1.750000,10544,B
frame,1.791667,9980,B
frame,1.833333,23462,P
frame,1.875000,11654,B
frame,1.916667,10829,B
frame,1.958333,10876,B
frame,2.000000,20743,P
frame,2.041667,10612,B
frame,2.083333,11622,B
frame,2.125000,10125,B
frame,2.166667,26678,P
frame,2.208333,9694,B
frame,2.250000,13073,B
frame,2.291667,11443,B
frame,2.333333,23083,P
frame,2.375000,16444,B
frame,2.416667,10915,B
frame,2.458333,11255,B
frame,2.500000,24160,P
frame,2.541667,11368,B
frame,2.583333,15295,B
frame,2.625000,9609,B
frame,2.666667,21874,P
frame,2.708333,10297,B
frame,2.750000,12273,B
frame,2.791667,10184,B
frame,2.833333,21777,P
frame,2.875000,9651,B
frame,2.916667,13087,B
frame,2.958333,10638,B
frame,3.000000,21183,P
frame,3.041667,11522,B
frame,3.083333,12102,B
frame,3.125000,11984,B
frame,3.166667,17612,P
frame,3.208333,15133,B
