frame,pts_time,size,type
frame,0.000000,1219,I
frame,0.041667,69,B
frame,0.083333,71,P
frame,0.125000,7918,P
frame,0.166667,4189,P
frame,0.208333,13018,P
frame,0.250000,17175,P
frame,0.291667,21952,P
frame,0.333333,9997,I
frame,0.375000,11411,P
frame,0.416667,26418,I
frame,0.458333,19168,P
frame,0.500000,8810,B
frame,0.541667,13868,B
frame,0.583333,8506,B
frame,0.625000,34026,P
frame,0.666667,27936,P
frame,0.708333,11272,B
frame,0.750000,14897,B
frame,0.791667,11699,B
frame,0.833333,40011,P
frame,0.875000,11451,B
frame,0.916667,17675,B
frame,0.958333,45831,P
frame,1.000000,12491,B
frame,1.041667,13362,B
frame,1.083333,38768,P
frame,1.125000,14527,B
frame,1.166667,44275,P
frame,1.208333,13089,B
frame,1.250000,21088,B
frame,1.291667,56892,P
frame,1.333333,19506,B
frame,1.375000,62065,P
frame,1.416667,22459,B
frame,1.458333,59797,P
frame,1.500000,19424,B
frame,1.541667,26091,B
frame,1.583333,73691,P
frame,1.625000,18224,B
frame,1.666667,25521,B
frame,1.708333,78442,P
frame,1.750000,26634,B
frame,1.791667,85476,P
frame,1.833333,33234,B
frame,1.875000,89397,P
frame,1.916667,31531,B
frame,1.958333,97244,P
frame,2.000000,27590,B
frame,2.041667,35897,B
frame,2.083333,109900,P
frame,2.125000,16145,B
frame,2.166667,28323,B
frame,2.208333,16180,B
frame,2.250000,88782,P
frame,2.291667,18250,B
frame,2.333333,26532,B
frame,2.375000,16641,B
frame,2.416667,87622,P
frame,2.458333,14698,B
frame,2.500000,26780,B
frame,2.541667,14159,B
frame,2.583333,83972,P
frame,2.625000,14181,B
frame,2.666667,26723,B
frame,2.708333,14711,B
frame,2.750000,85080,P
frame,2.791667,16766,B
frame,2.833333,15663,B
frame,2.875000,80756,P
frame,2.916667,17969,B
frame,2.958333,15493,B
frame,3.000000,81890,P
frame,3.041667,15109,B
frame,3.083333,28565,B
frame,3.125000,14416,B
frame,3.166667,89398,P
frame,3.208333,15131,B
frame,3.250000,28444,B
frame,3.291667,15627,B
frame,3.333333,93914,P
frame,3.375000,18061,B
frame,3.416667,15065,B
frame,3.458333,92758,P
frame,3.500000,14894,B
frame,3.541667,30121,B
frame,3.583333,14554,B
frame,3.625000,105165,P
frame,3.666667,14546,B
frame,3.708333,29577,B
frame,3.750000,13892,B
frame,3.791667,105452,P
frame,3.833333,13033,B
frame,3.875000,91877,P
frame,3.916667,18227,B
frame,3.958333,15304,B
frame,4.000000,107160,P
frame,4.041667,17177,B
frame,4.083333,16126,B
frame,4.125000,109341,P
frame,4.166667,16539,B
frame,4.208333,14664,B
frame,4.250000,110019,P
frame,4.291667,13658,B
frame,4.333333,98479,P
frame,4.375000,15349,B
frame,4.416667,14600,B
frame,4.458333,112204,P
frame,4.500000,13173,B
frame,4.541667,98679,P
frame,4.583333,12717,B
frame,4.625000,103796,P
frame,4.666667,12731,B
frame,4.708333,102872,P
frame,4.750000,14165,B
frame,4.791667,13051,B
frame,4.833333,117909,P
frame,4.875000,84724,P
frame,4.916667,10613,B
frame,4.958333,96923,P
frame,5.000000,10100,B
frame,5.041667,96869,P
frame,5.083333,9788,B
frame,5.125000,102335,P
frame,5.166667,9961,B
frame,5.208333,21467,B
frame,5.250000,10099,B
frame,5.291667,126687,P
frame,5.333333,9686,B
frame,5.375000,9218,B
frame,5.416667,109558,P
frame,5.458333,8767,B
frame,5.500000,102093,P
frame,5.541667,8608,B
frame,5.583333,104576,P
frame,5.625000,9346,B
frame,5.666667,18020,B
frame,5.708333,9852,B
frame,5.750000,133524,P
frame,5.791667,9158,B
frame,5.833333,16799,B
frame,5.875000,9736,B
frame,5.916667,130979,P
frame,5.958333,8592,B
frame,6.000000,8521,B
frame,6.041667,108715,P
frame,6.083333,8033,B
frame,6.125000,104267,P
frame,6.166667,8676,B
frame,6.208333,7564,B
frame,6.250000,120111,P
frame,6.291667,7123,B
frame,6.333333,12952,B
frame,6.375000,7203,B
frame,6.416667,125971,P
frame,6.458333,7133,B
frame,6.500000,7501,B
frame,6.541667,109208,P
frame,6.583333,7515,B
frame,6.625000,12266,B
frame,6.666667,7830,B
frame,6.708333,126230,P
frame,6.750000,7901,B
frame,6.791667,7746,B
frame,6.833333,111684,P
frame,6.875000,7897,B
frame,6.916667,11351,B
frame,6.958333,7636,B
frame,7.000000,123433,P
frame,7.041667,7468,B
frame,7.083333,12402,B
frame,7.125000,6935,B
frame,7.166667,126425,P
frame,7.208333,6857,B
frame,7.250000,11624,B
frame,7.291667,7303,B
frame,7.333333,132456,P
frame,7.375000,7604,B
frame,7.416667,11623,B
frame,7.458333,8173,B
frame,7.500000,145052,P
frame,7.541667,8794,B
frame,7.583333,13344,B
frame,7.625000,9167,B
frame,7.666667,152654,P
frame,7.708333,8479,B
frame,7.750000,13663,B
frame,7.791667,8283,B
frame,7.833333,141695,P
frame,7.875000,8596,B
frame,7.916667,15769,B
frame,7.958333,8259,B
frame,8.000000,157756,P
frame,8.041667,7865,B
frame,8.083333,14883,B
frame,8.125000,8692,B
frame,8.166667,155478,P
frame,8.208333,9025,B
frame,8.250000,16936,B
frame,8.291667,9700,B
frame,8.333333,159670,P
frame,8.375000,8630,B
frame,8.416667,12427,B
frame,8.458333,8385,B
frame,8.500000,136838,P
frame,8.541667,8945,B
frame,8.583333,13673,B
frame,8.625000,8482,B
frame,8.666667,145445,P
frame,8.708333,7751,B
frame,8.750000,14672,B
frame,8.791667,6992,B
frame,8.833333,134050,P
frame,8.875000,6429,B
frame,8.916667,11216,B
frame,8.958333,6164,B
frame,9.000000,133566,P
frame,9.041667,6945,B
frame,9.083333,11345,B
frame,9.125000,7072,B
frame,9.166667,137642,P
frame,9.208333,6685,B
frame,9.250000,12793,B
frame,9.291667,7365,B
frame,9.333333,140342,P
frame,9.375000,7311,B
frame,9.416667,10188,B
frame,9.458333,7524,B
frame,9.500000,133232,P
frame,9.541667,8274,B
frame,9.583333,10119,B
frame,9.625000,8136,B
frame,9.666667,128248,P
frame,9.708333,6607,B
frame,9.750000,12127,B
frame,9.791667,5920,B
frame,9.833333,144048,P
frame,9.875000,5701,B
frame,9.916667,11899,B
frame,9.958333,5248,B
