frame,pts_time,size,type
frame,0.000000,43340,I
frame,0.041667,1410,B
frame,0.083333,2601,B
frame,0.125000,1437,B
frame,0.166667,6297,P
frame,0.208333,1531,B
frame,0.250000,2715,B
frame,0.291667,1416,B
frame,0.333333,7289,P
frame,0.375000,1631,B
frame,0.416667,2899,B
frame,0.458333,1758,B
frame,0.500000,6990,P
frame,0.541667,2156,B
frame,0.583333,3536,B
frame,0.625000,2177,B
frame,0.666667,12221,P
frame,0.708333,2538,B
frame,0.750000,3564,B
frame,0.791667,1861,B
frame,0.833333,20955,P
frame,0.875000,3344,B
frame,0.916667,5415,B
frame,0.958333,2983,B
frame,1.000000,18819,P
frame,1.041667,3457,B
frame,1.083333,5841,B
frame,1.125000,3382,B
frame,1.166667,16927,P
frame,1.208333,3805,B
frame,1.250000,6964,B
frame,1.291667,3898,B
frame,1.333333,18094,P
frame,1.375000,4656,B
frame,1.416667,7551,B
frame,1.458333,4246,B
frame,1.500000,19635,P
frame,1.541667,5093,B
frame,1.583333,10076,B
frame,1.625000,5813,B
frame,1.666667,22584,P
frame,1.708333,6602,B
frame,1.750000,11142,B
frame,1.791667,6214,B
frame,1.833333,24767,P
frame,1.875000,6099,B
frame,1.916667,9065,B
frame,1.958333,5505,B
frame,2.000000,24609,P
frame,2.041667,4775,B
frame,2.083333,6963,B
frame,2.125000,4063,B
frame,2.166667,18924,P
frame,2.208333,3970,B
frame,2.250000,6159,B
frame,2.291667,4293,B
frame,2.333333,18508,P
frame,2.375000,5096,B
frame,2.416667,8081,B
frame,2.458333,4741,B
frame,2.500000,21656,P
frame,2.541667,4947,B
frame,2.583333,7821,B
frame,2.625000,4717,B
frame,2.666667,22149,P
frame,2.708333,4912,B
frame,2.750000,7228,B
frame,2.791667,4585,B
frame,2.833333,20979,P
frame,2.875000,4619,B
frame,2.916667,7026,B
frame,2.958333,4303,B
frame,3.000000,18156,P
frame,3.041667,4305,B
frame,3.083333,7041,B
frame,3.125000,4280,B
frame,3.166667,15915,P
frame,3.208333,4287,B
frame,3.250000,6565,B
frame,3.291667,4155,B
frame,3.333333,16708,P
frame,3.375000,4575,B
frame,3.416667,7391,B
frame,3.458333,4305,B
frame,3.500000,18214,P
frame,3.541667,4628,B
frame,3.583333,7438,B
frame,3.625000,4690,B
frame,3.666667,16678,P
frame,3.708333,4779,B
frame,3.750000,7369,B
frame,3.791667,4698,B
frame,3.833333,16527,P
frame,3.875000,4791,B
frame,3.916667,8155,B
frame,3.958333,5051,B
frame,4.000000,17511,P
frame,4.041667,5529,B
frame,4.083333,9849,B
frame,4.125000,5961,B
frame,4.166667,19523,P
frame,4.208333,6466,B
frame,4.250000,9840,B
frame,4.291667,5500,B
frame,4.333333,19529,P
frame,4.375000,4853,B
frame,4.416667,7158,B
frame,4.458333,4991,B
frame,4.500000,16736,P
frame,4.541667,4865,B
frame,4.583333,7684,B
frame,4.625000,4634,B
frame,4.666667,18395,P
frame,4.708333,4724,B
frame,4.750000,7134,B
frame,4.791667,4790,B
frame,4.833333,16915,P
frame,4.875000,5242,B
frame,4.916667,8829,B
frame,4.958333,5082,B
frame,5.000000,15932,P
frame,5.041667,4901,B
frame,5.083333,8373,B
frame,5.125000,5125,B
frame,5.166667,15556,P
frame,5.208333,5052,B
frame,5.250000,8515,B
frame,5.291667,4707,B
frame,5.333333,16166,P
frame,5.375000,4800,B
frame,5.416667,8323,B
frame,5.458333,4649,B
frame,5.500000,17606,P
frame,5.541667,4646,B
frame,5.583333,7894,B
frame,5.625000,4185,B
frame,5.666667,18973,P
frame,5.708333,4378,B
frame,5.750000,7456,B
frame,5.791667,4550,B
frame,5.833333,18064,P
frame,5.875000,4353,B
frame,5.916667,6667,B
frame,5.958333,3937,B
frame,6.000000,17579,P
frame,6.041667,4081,B
frame,6.083333,4795,B
frame,6.125000,3031,B
frame,6.166667,14809,P
frame,6.208333,3640,B
frame,6.250000,4416,B
frame,6.291667,2725,B
frame,6.333333,13710,P
frame,6.375000,3111,B
frame,6.416667,5148,B
frame,6.458333,3564,B
frame,6.500000,12570,P
frame,6.541667,4146,B
frame,6.583333,6516,B
frame,6.625000,3723,B
frame,6.666667,14495,P
frame,6.708333,3512,B
frame,6.750000,5463,B
frame,6.791667,3177,B
frame,6.833333,16330,P
frame,6.875000,3684,B
frame,6.916667,5960,B
frame,6.958333,3434,B
frame,7.000000,16253,P
frame,7.041667,3428,B
frame,7.083333,5869,B
frame,7.125000,3445,B
frame,7.166667,17376,P
frame,7.208333,3987,B
frame,7.250000,6325,B
frame,7.291667,3645,B
frame,7.333333,16746,P
frame,7.375000,3727,B
frame,7.416667,5830,B
frame,7.458333,3620,B
frame,7.500000,15266,P
frame,7.541667,4783,B
frame,7.583333,7394,B
frame,7.625000,5009,B
frame,7.666667,17262,P
frame,7.708333,4417,B
frame,7.750000,7141,B
frame,7.791667,3948,B
frame,7.833333,15859,P
frame,7.875000,4272,B
frame,7.916667,5451,B
frame,7.958333,3112,B
