frame,pts_time,size,type
frame,0.000000,58389,I
frame,0.041667,1443,B
frame,0.083333,1814,B
frame,0.125000,1261,B
frame,0.166667,4179,P
frame,0.208333,1536,B
frame,0.250000,2054,B
frame,0.291667,1312,B
frame,0.333333,5108,P
frame,0.375000,1448,B
frame,0.416667,2000,B
frame,0.458333,1271,B
frame,0.500000,4696,P
frame,0.541667,1297,B
frame,0.583333,1738,B
frame,0.625000,1048,B
frame,0.666667,4313,P
frame,0.708333,1095,B
frame,0.750000,1671,B
frame,0.791667,840,B
frame,0.833333,3455,P
frame,0.875000,1096,B
frame,0.916667,1775,B
frame,0.958333,1065,B
frame,1.000000,3433,P
frame,1.041667,2051,B
frame,1.083333,4956,B
frame,1.125000,3053,B
frame,1.166667,12565,P
frame,1.208333,6833,B
frame,1.250000,11604,P
frame,1.291667,14211,P
frame,1.333333,12414,P
frame,1.375000,10609,P
frame,1.416667,10295,P
frame,1.458333,10040,P
frame,1.500000,4226,B
frame,1.541667,9484,P
frame,1.583333,2346,B
frame,1.625000,2153,B
frame,1.666667,1075,B
frame,1.708333,8474,P
frame,1.750000,501,B
frame,1.791667,868,B
frame,1.833333,483,B
frame,1.875000,1998,P
frame,1.916667,662,B
frame,1.958333,434,B
frame,2.000000,1319,P
frame,2.041667,290560,I
frame,2.083333,2731,B
frame,2.125000,4833,B
frame,2.166667,3215,B
frame,2.208333,17553,P
frame,2.250000,4431,B
frame,2.291667,9159,B
frame,2.333333,4859,B
frame,2.375000,25046,P
frame,2.416667,5443,B
frame,2.458333,11325,B
frame,2.500000,5741,B
frame,2.541667,26920,P
frame,2.583333,6718,B
frame,2.625000,12868,B
frame,2.666667,7115,B
frame,2.708333,32358,P
frame,2.750000,7402,B
frame,2.791667,12796,B
frame,2.833333,7202,B
frame,2.875000,35331,P
frame,2.916667,7329,B
frame,2.958333,12701,B
frame,3.000000,6955,B
frame,3.041667,34914,P
frame,3.083333,6752,B
frame,3.125000,11044,B
frame,3.166667,5799,B
frame,3.208333,34153,P
frame,3.250000,5999,B
frame,3.291667,11033,B
frame,3.333333,5722,B
frame,3.375000,30324,P
frame,3.416667,4402,B
frame,3.458333,22865,P
frame,3.500000,215357,I
frame,3.541667,9259,B
frame,3.583333,15459,B
frame,3.625000,8822,B
frame,3.666667,22774,P
frame,3.708333,8506,B
frame,3.750000,12700,B
frame,3.791667,8499,B
frame,3.833333,26791,P
frame,3.875000,8442,B
frame,3.916667,12187,B
frame,3.958333,8799,B
frame,4.000000,31533,P
frame,4.041667,12482,B
frame,4.083333,10113,B
frame,4.125000,28589,P
frame,4.166667,11546,B
frame,4.208333,15944,B
frame,4.250000,11200,B
frame,4.291667,38530,P
frame,4.333333,20774,P
frame,4.375000,11493,B
frame,4.416667,34333,P
frame,4.458333,11375,B
frame,4.500000,13831,B
frame,4.541667,9805,B
frame,4.583333,34837,P
frame,4.625000,9572,B
frame,4.666667,11468,B
frame,4.708333,6755,B
frame,4.750000,27206,P
frame,4.791667,5490,B
frame,4.833333,8006,B
frame,4.875000,4186,B
frame,4.916667,21028,P
frame,4.958333,3990,B
frame,5.000000,8223,B
frame,5.041667,4629,B
frame,5.083333,18167,P
frame,5.125000,6927,B
frame,5.166667,11543,B
frame,5.208333,6956,B
frame,5.250000,22627,P
frame,5.291667,6749,B
frame,5.333333,7796,B
frame,5.375000,4476,B
frame,5.416667,22988,P
frame,5.458333,3638,B
frame,5.500000,5720,B
frame,5.541667,3276,B
frame,5.583333,13961,P
frame,5.625000,3046,B
frame,5.666667,4909,B
frame,5.708333,2874,B
frame,5.750000,13413,P
frame,5.791667,2687,B
frame,5.833333,4498,B
frame,5.875000,2658,B
frame,5.916667,12788,P
frame,5.958333,2803,B
frame,6.000000,5065,B
frame,6.041667,3334,B
frame,6.083333,14332,P
frame,6.125000,5811,B
frame,6.166667,10613,B
frame,6.208333,7295,B
frame,6.250000,21081,P
frame,6.291667,9218,B
frame,6.333333,13802,B
frame,6.375000,10610,B
frame,6.416667,24073,P
frame,6.458333,8341,B
frame,6.500000,10840,B
frame,6.541667,5285,B
frame,6.583333,25549,P
frame,6.625000,4885,B
frame,6.666667,7271,B
frame,6.708333,3991,B
frame,6.750000,20733,P
frame,6.791667,3696,B
frame,6.833333,5876,B
frame,6.875000,3188,B
frame,6.916667,18774,P
frame,6.958333,3382,B
frame,7.000000,5415,B
frame,7.041667,3019,B
frame,7.083333,14868,P
frame,7.125000,3289,B
frame,7.166667,5097,B
frame,7.208333,3008,B
frame,7.250000,14428,P
frame,7.291667,2884,B
frame,7.333333,6235,B
frame,7.375000,6119,B
frame,7.416667,19235,P
frame,7.458333,10948,B
frame,7.500000,14698,B
frame,7.541667,8936,B
frame,7.583333,27915,P
frame,7.625000,5812,B
frame,7.666667,9490,B
frame,7.708333,5282,B
frame,7.750000,22049,P
frame,7.791667,5702,B
frame,7.833333,10867,B
frame,7.875000,9145,B
frame,7.916667,21722,P
frame,7.958333,9478,B
frame,8.000000,13950,B
frame,8.041667,9904,B
frame,8.083333,22866,P
frame,8.125000,11895,B
frame,8.166667,16435,B
frame,8.208333,11085,B
frame,8.250000,25849,P
frame,8.291667,10408,B
frame,8.333333,13134,B
frame,8.375000,8702,B
frame,8.416667,19385,P
frame,8.458333,7555,B
frame,8.500000,9316,B
frame,8.541667,5679,B
frame,8.583333,20789,P
frame,8.625000,3652,B
frame,8.666667,5823,B
frame,8.708333,2956,B
frame,8.750000,14861,P
frame,8.791667,3327,B
frame,8.833333,5611,B
frame,8.875000,3046,B
frame,8.916667,16253,P
frame,8.958333,3402,B
frame,9.000000,5762,B
frame,9.041667,3482,B
frame,9.083333,16698,P
frame,9.125000,3517,B
frame,9.166667,4952,B
frame,9.208333,2479,B
frame,9.250000,15042,P
frame,9.291667,4573,B
frame,9.333333,9287,B
frame,9.375000,6100,B
frame,9.416667,18974,P
frame,9.458333,7293,B
frame,9.500000,11387,B
frame,9.541667,6035,B
frame,9.583333,22066,P
frame,9.625000,4002,B
frame,9.666667,5373,B
frame,9.708333,2464,B
frame,9.750000,16073,P
frame,9.791667,2321,B
frame,9.833333,3453,B
frame,9.875000,1997,B
frame,9.916667,10499,P
frame,9.958333,1908,B
frame,10.000000,2876,B
frame,10.041667,1642,B
frame,10.083333,8751,P
frame,10.125000,1803,B
frame,10.166667,2776,B
frame,10.208333,1584,B
frame,10.250000,8391,P
frame,10.291667,1851,B
frame,10.333333,3046,B
frame,10.375000,1775,B
frame,10.416667,8505,P
frame,10.458333,2214,B
frame,10.500000,3336,B
frame,10.541667,2021,B
frame,10.583333,10136,P
frame,10.625000,2424,B
frame,10.666667,1564,B
frame,10.708333,7990,P
frame,10.750000,24245,I
frame,10.791667,278,B
frame,10.833333,422,B
frame,10.875000,254,B
frame,10.916667,1777,P
frame,10.958333,437,B
frame,11.000000,499,B
frame,11.041667,331,B
frame,11.083333,2498,P
frame,11.125000,465,B
frame,11.166667,741,B
frame,11.208333,537,B
frame,11.250000,6744,P
frame,11.291667,11798,P
frame,11.333333,14942,P
frame,11.375000,13763,P
frame,11.416667,6961,B
frame,11.458333,4232,B
frame,11.500000,1979,B
frame,11.541667,22777,P
frame,11.583333,1720,B
frame,11.625000,2459,B
frame,11.666667,1888,B
frame,11.708333,4995,P
frame,11.750000,1921,B
frame,11.791667,2475,B
frame,11.833333,1916,B
frame,11.875000,5682,P
frame,11.916667,1734,B
frame,11.958333,4060,P
frame,12.000000,30405,I
frame,12.041667,4497,B
frame,12.083333,7423,B
frame,12.125000,4500,B
frame,12.166667,13243,P
frame,12.208333,5211,B
frame,12.250000,9000,B
frame,12.291667,6381,B
frame,12.333333,14616,P
frame,12.375000,5343,B
frame,12.416667,9068,B
frame,12.458333,4846,B
frame,12.500000,14842,P
frame,12.541667,5122,B
frame,12.583333,8319,B
frame,12.625000,4800,B
frame,12.666667,16450,P
frame,12.708333,4451,B
frame,12.750000,6830,B
frame,12.791667,3988,B
frame,12.833333,16028,P
frame,12.875000,3546,B
frame,12.916667,7181,B
frame,12.958333,4628,B
frame,13.000000,14454,P
frame,13.041667,14557,P
frame,13.083333,10702,B
frame,13.125000,14611,P
frame,13.166667,6160,B
frame,13.208333,8568,B
frame,13.250000,4695,B
frame,13.291667,13775,P
frame,13.333333,5458,B
frame,13.375000,8409,B
frame,13.416667,4688,B
frame,13.458333,15324,P
frame,13.500000,4781,B
frame,13.541667,7705,B
frame,13.583333,3882,B
frame,13.625000,18033,P
frame,13.666667,151663,I
frame,13.708333,857,B
frame,13.750000,1768,B
frame,13.791667,2382,B
frame,13.833333,8392,P
frame,13.875000,3648,B
frame,13.916667,6592,B
frame,13.958333,3450,B
frame,14.000000,15266,P
