frame,pts_time,size,type
frame,0.000000,162610,I
frame,0.041667,5835,B
frame,0.083333,9064,B
frame,0.125000,4986,B
frame,0.166667,40510,P
frame,0.208333,5431,B
frame,0.250000,7924,B
frame,0.291667,4793,B
frame,0.333333,36777,P
frame,0.375000,5235,B
frame,0.416667,7610,B
frame,0.458333,4391,B
frame,0.500000,42568,P
frame,0.541667,4870,B
frame,0.583333,7162,B
frame,0.625000,3950,B
frame,0.666667,34672,P
frame,0.708333,4563,B
frame,0.750000,7868,B
frame,0.791667,4708,B
frame,0.833333,33223,P
frame,0.875000,4790,B
frame,0.916667,7440,B
frame,0.958333,4310,B
frame,1.000000,37103,P
frame,1.041667,3064,B
frame,1.083333,4721,B
frame,1.125000,2371,B
frame,1.166667,20515,P
frame,1.208333,2863,B
frame,1.250000,4325,B
frame,1.291667,2426,B
frame,1.333333,23406,P
frame,1.375000,2899,B
frame,1.416667,5187,B
frame,1.458333,3552,B
frame,1.500000,21721,P
frame,1.541667,5708,B
frame,1.583333,9311,B
frame,1.625000,5274,B
frame,1.666667,37732,P
frame,1.708333,5219,B
frame,1.750000,6678,B
frame,1.791667,3607,B
frame,1.833333,30690,P
frame,1.875000,4133,B
frame,1.916667,7921,B
frame,1.958333,5046,B
frame,2.000000,24772,P
frame,2.041667,6373,B
frame,2.083333,10043,B
frame,2.125000,5071,B
frame,2.166667,44677,P
frame,2.208333,4445,B
frame,2.250000,6691,B
frame,2.291667,3571,B
frame,2.333333,39321,P
frame,2.375000,4219,B
frame,2.416667,5815,B
frame,2.458333,3086,B
frame,2.500000,34867,P
frame,2.541667,3536,B
frame,2.583333,5189,B
frame,2.625000,3077,B
frame,2.666667,28283,P
frame,2.708333,3653,B
frame,2.750000,5504,B
frame,2.791667,3369,B
frame,2.833333,28521,P
frame,2.875000,4040,B
frame,2.916667,7338,B
frame,2.958333,4345,B
frame,3.000000,29745,P
frame,3.041667,4571,B
frame,3.083333,8434,B
frame,3.125000,4626,B
frame,3.166667,27727,P
frame,3.208333,4591,B
frame,3.250000,9936,B
frame,3.291667,6045,B
frame,3.333333,26531,P
frame,3.375000,5924,B
frame,3.416667,12663,B
frame,3.458333,6671,B
frame,3.500000,31042,P
frame,3.541667,6978,B
frame,3.583333,13261,B
frame,3.625000,6390,B
frame,3.666667,37109,P
frame,3.708333,7794,B
frame,3.750000,11323,B
frame,3.791667,5615,B
frame,3.833333,38163,P
frame,3.875000,4231,B
frame,3.916667,7919,B
frame,3.958333,3975,B
frame,4.000000,34612,P
frame,4.041667,3380,B
frame,4.083333,5597,B
frame,4.125000,3114,B
frame,4.166667,24647,P
frame,4.208333,3900,B
frame,4.250000,7259,B
frame,4.291667,4009,B
frame,4.333333,31413,P
frame,4.375000,5047,B
frame,4.416667,8165,B
frame,4.458333,4092,B
frame,4.500000,39380,P
frame,4.541667,4140,B
frame,4.583333,6146,B
frame,4.625000,3385,B
frame,4.666667,32102,P
frame,4.708333,3763,B
frame,4.750000,5532,B
frame,4.791667,3289,B
frame,4.833333,30379,P
frame,4.875000,3747,B
frame,4.916667,5777,B
frame,4.958333,3490,B
frame,5.000000,32333,P
frame,5.041667,3619,B
frame,5.083333,5189,B
frame,5.125000,3044,B
frame,5.166667,29407,P
frame,5.208333,3454,B
frame,5.250000,4955,B
frame,5.291667,2988,B
frame,5.333333,25393,P
frame,5.375000,3218,B
frame,5.416667,5281,B
frame,5.458333,3289,B
frame,5.500000,24764,P
frame,5.541667,4071,B
frame,5.583333,7027,B
frame,5.625000,4244,B
frame,5.666667,33762,P
frame,5.708333,4531,B
frame,5.750000,6800,B
frame,5.791667,3464,B
frame,5.833333,38946,P
frame,5.875000,4097,B
frame,5.916667,5752,B
frame,5.958333,3673,B
frame,6.000000,33033,P
frame,6.041667,4095,B
frame,6.083333,5739,B
frame,6.125000,3547,B
frame,6.166667,31938,P
frame,6.208333,3901,B
frame,6.250000,5593,B
frame,6.291667,3360,B
frame,6.333333,30371,P
frame,6.375000,3209,B
frame,6.416667,4576,B
frame,6.458333,2901,B
frame,6.500000,25010,P
frame,6.541667,3475,B
frame,6.583333,4782,B
frame,6.625000,3085,B
frame,6.666667,23297,P
frame,6.708333,3289,B
frame,6.750000,5277,B
frame,6.791667,3682,B
frame,6.833333,23568,P
frame,6.875000,4488,B
frame,6.916667,8286,B
frame,6.958333,5234,B
frame,7.000000,32321,P
frame,7.041667,5134,B
frame,7.083333,7995,B
frame,7.125000,4179,B
frame,7.166667,35486,P
frame,7.208333,4249,B
frame,7.250000,7658,B
frame,7.291667,4639,B
frame,7.333333,33578,P
frame,7.375000,4740,B
frame,7.416667,7178,B
frame,7.458333,3992,B
frame,7.500000,31913,P
frame,7.541667,3684,B
frame,7.583333,5564,B
frame,7.625000,3082,B
frame,7.666667,30798,P
frame,7.708333,3543,B
frame,7.750000,4842,B
frame,7.791667,2929,B
frame,7.833333,28137,P
frame,7.875000,3485,B
frame,7.916667,4970,B
frame,7.958333,2937,B
frame,8.000000,33228,P
frame,8.041667,3683,B
frame,8.083333,5331,B
frame,8.125000,3442,B
frame,8.166667,33698,P
frame,8.208333,3708,B
