frame,pts_time,size,type
frame,0.000000,23256,I
frame,0.041667,703,B
frame,0.083333,1245,B
frame,0.125000,822,B
frame,0.166667,3299,P
frame,0.208333,766,B
frame,0.250000,1354,B
frame,0.291667,730,B
frame,0.333333,3640,P
frame,0.375000,830,B
frame,0.416667,1477,B
frame,0.458333,892,B
frame,0.500000,3565,P
frame,0.541667,942,B
frame,0.583333,1764,B
frame,0.625000,999,B
frame,0.666667,4265,P
frame,0.708333,953,B
frame,0.750000,1405,B
frame,0.791667,741,B
frame,0.833333,5284,P
frame,0.875000,1125,B
frame,0.916667,2040,B
frame,0.958333,986,B
frame,1.000000,6819,P
frame,1.041667,1422,B
frame,1.083333,2413,B
frame,1.125000,1430,B
frame,1.166667,6536,P
frame,1.208333,1749,B
frame,1.250000,2839,B
frame,1.291667,1725,B
frame,1.333333,6694,P
frame,1.375000,1969,B
frame,1.416667,3101,B
frame,1.458333,1938,B
frame,1.500000,7906,P
frame,1.541667,2342,B
frame,1.583333,4277,B
frame,1.625000,2681,B
frame,1.666667,8898,P
frame,1.708333,2919,B
frame,1.750000,4578,B
frame,1.791667,2678,B
frame,1.833333,10480,P
frame,1.875000,2723,B
frame,1.916667,3965,B
frame,1.958333,2528,B
frame,2.000000,9851,P
frame,2.041667,2279,B
frame,2.083333,3240,B
frame,2.125000,2301,B
frame,2.166667,8079,P
frame,2.208333,2224,B
frame,2.250000,2952,B
frame,2.291667,2238,B
frame,2.333333,8901,P
frame,2.375000,2615,B
frame,2.416667,3928,B
frame,2.458333,2361,B
frame,2.500000,10121,P
frame,2.541667,2470,B
frame,2.583333,3681,B
frame,2.625000,2405,B
frame,2.666667,9959,P
frame,2.708333,2504,B
frame,2.750000,3417,B
frame,2.791667,2361,B
frame,2.833333,9398,P
frame,2.875000,2482,B
frame,2.916667,3346,B
frame,2.958333,2066,B
frame,3.000000,8460,P
frame,3.041667,2359,B
frame,3.083333,3498,B
frame,3.125000,2330,B
frame,3.166667,7849,P
frame,3.208333,2299,B
frame,3.250000,3392,B
frame,3.291667,2319,B
frame,3.333333,8127,P
frame,3.375000,2453,B
frame,3.416667,3577,B
frame,3.458333,2254,B
frame,3.500000,8655,P
frame,3.541667,2369,B
frame,3.583333,3599,B
frame,3.625000,2376,B
frame,3.666667,7764,P
frame,3.708333,2594,B
frame,3.750000,3785,B
frame,3.791667,2366,B
frame,3.833333,8297,P
frame,3.875000,2542,B
frame,3.916667,4007,B
frame,3.958333,2474,B
frame,4.000000,8900,P
frame,4.041667,2927,B
frame,4.083333,4793,B
frame,4.125000,3046,B
frame,4.166667,9993,P
frame,4.208333,3208,B
frame,4.250000,4768,B
frame,4.291667,2941,B
frame,4.333333,10214,P
frame,4.375000,2683,B
frame,4.416667,3831,B
frame,4.458333,2637,B
frame,4.500000,8736,P
frame,4.541667,2636,B
frame,4.583333,4079,B
frame,4.625000,2709,B
frame,4.666667,10060,P
frame,4.708333,2749,B
frame,4.750000,4024,B
frame,4.791667,2689,B
frame,4.833333,9141,P
frame,4.875000,2923,B
frame,4.916667,4648,B
frame,4.958333,2910,B
frame,5.000000,8703,P
frame,5.041667,2733,B
frame,5.083333,4637,B
frame,5.125000,2923,B
frame,5.166667,8209,P
frame,5.208333,3047,B
frame,5.250000,4719,B
frame,5.291667,2897,B
frame,5.333333,9385,P
frame,5.375000,2956,B
frame,5.416667,4507,B
frame,5.458333,2860,B
frame,5.500000,9590,P
frame,5.541667,2682,B
frame,5.583333,4209,B
frame,5.625000,2550,B
frame,5.666667,9945,P
frame,5.708333,2529,B
frame,5.750000,3916,B
frame,5.791667,2528,B
frame,5.833333,9134,P
frame,5.875000,2595,B
frame,5.916667,3384,B
frame,5.958333,2230,B
