frame,pts_time,size,type
frame,0.000000,514320,I
frame,0.041667,16258,B
frame,0.083333,19677,B
frame,0.125000,20521,B
frame,0.166667,135158,P
frame,0.208333,15838,B
frame,0.250000,21925,B
frame,0.291667,21245,B
frame,0.333333,106237,P
frame,0.375000,13201,B
frame,0.416667,24528,B
frame,0.458333,14261,B
frame,0.500000,100120,P
frame,0.541667,8990,B
frame,0.583333,5846,B
frame,0.625000,3328,B
frame,0.666667,6106,P
frame,0.708333,1466,B
frame,0.750000,2423,B
frame,0.791667,1376,B
frame,0.833333,1700,P
frame,0.875000,219755,I
frame,0.916667,6053,B
frame,0.958333,6445,B
frame,1.000000,12578,P
frame,1.041667,6468,B
frame,1.083333,9269,B
frame,1.125000,7635,B
frame,1.166667,25704,P
frame,1.208333,8028,B
frame,1.250000,13374,B
frame,1.291667,9735,B
frame,1.333333,32491,P
frame,1.375000,12403,B
frame,1.416667,14834,B
frame,1.458333,10337,B
frame,1.500000,41088,P
frame,1.541667,11168,B
frame,1.583333,16528,B
frame,1.625000,10431,B
frame,1.666667,47768,P
frame,1.708333,10635,B
frame,1.750000,18210,B
frame,1.791667,13388,B
frame,1.833333,53428,P
frame,1.875000,11386,B
frame,1.916667,17685,B
frame,1.958333,12565,B
frame,2.000000,60303,P
frame,2.041667,10905,B
frame,2.083333,16582,B
frame,2.125000,9201,B
frame,2.166667,57017,P
frame,2.208333,10044,B
frame,2.250000,13789,B
frame,2.291667,7949,B
frame,2.333333,45265,P
frame,2.375000,10455,B
frame,2.416667,17441,B
frame,2.458333,11359,B
frame,2.500000,39562,P
frame,2.541667,14379,B
frame,2.583333,24266,B
frame,2.625000,16718,B
frame,2.666667,47454,P
frame,2.708333,15778,B
frame,2.750000,22831,B
frame,2.791667,18203,B
frame,2.833333,51070,P
frame,2.875000,17981,B
frame,2.916667,24846,B
frame,2.958333,18623,B
frame,3.000000,52639,P
frame,3.041667,20428,B
frame,3.083333,26055,B
frame,3.125000,16229,B
frame,3.166667,62878,P
frame,3.208333,16371,B
frame,3.250000,22412,B
frame,3.291667,11213,B
frame,3.333333,37519,P
frame,3.375000,13569,B
frame,3.416667,28519,P
frame,3.458333,385561,I
frame,3.500000,10960,B
frame,3.541667,20498,B
frame,3.583333,13933,B
frame,3.625000,49682,P
frame,3.666667,12115,B
frame,3.708333,17948,B
frame,3.750000,13046,B
frame,3.791667,45857,P
frame,3.833333,12608,B
frame,3.875000,18010,B
frame,3.916667,12367,B
frame,3.958333,56394,P
frame,4.000000,15501,B
frame,4.041667,22809,B
frame,4.083333,13997,B
frame,4.125000,55980,P
frame,4.166667,15888,B
frame,4.208333,24848,B
frame,4.250000,12743,B
frame,4.291667,94516,P
frame,4.333333,9739,B
frame,4.375000,24993,B
frame,4.416667,10928,B
frame,4.458333,66603,P
frame,4.500000,12168,B
frame,4.541667,22140,B
frame,4.583333,17640,B
frame,4.625000,96270,P
frame,4.666667,15303,B
frame,4.708333,18885,B
frame,4.750000,7360,B
frame,4.791667,127951,P
frame,4.833333,7870,B
frame,4.875000,12679,B
frame,4.916667,6876,B
frame,4.958333,82257,P
frame,5.000000,5778,B
frame,5.041667,8692,B
frame,5.083333,5460,B
frame,5.125000,74527,P
frame,5.166667,5892,B
frame,5.208333,6897,B
frame,5.250000,5875,B
frame,5.291667,63040,P
frame,5.333333,9878,B
frame,5.375000,16160,B
frame,5.416667,11197,B
frame,5.458333,68849,P
frame,5.500000,13043,B
frame,5.541667,21684,B
frame,5.583333,14776,B
frame,5.625000,80593,P
frame,5.666667,13847,B
frame,5.708333,23895,B
frame,5.750000,15332,B
frame,5.791667,93994,P
frame,5.833333,13650,B
frame,5.875000,28607,B
frame,5.916667,15915,B
frame,5.958333,70620,P
frame,6.000000,17566,B
frame,6.041667,28792,B
frame,6.083333,16160,B
frame,6.125000,81823,P
frame,6.166667,15648,B
frame,6.208333,31356,B
frame,6.250000,17582,B
frame,6.291667,102428,P
frame,6.333333,19340,B
frame,6.375000,29885,B
frame,6.416667,15888,B
frame,6.458333,120542,P
frame,6.500000,14158,B
frame,6.541667,23701,B
frame,6.583333,10431,B
frame,6.625000,109472,P
frame,6.666667,8514,B
frame,6.708333,14661,B
frame,6.750000,9504,B
frame,6.791667,41689,P
frame,6.833333,16971,P
frame,6.875000,618389,I
frame,6.916667,14131,B
frame,6.958333,18090,B
frame,7.000000,11654,B
frame,7.041667,65459,P
frame,7.083333,11963,B
frame,7.125000,23087,B
frame,7.166667,15777,B
frame,7.208333,89689,P
frame,7.250000,12037,B
frame,7.291667,20782,B
frame,7.333333,17010,B
frame,7.375000,109033,P
frame,7.416667,14628,B
frame,7.458333,22434,B
frame,7.500000,12978,B
frame,7.541667,98474,P
frame,7.583333,20378,B
frame,7.625000,33397,B
frame,7.666667,25904,B
frame,7.708333,111288,P
frame,7.750000,27977,B
frame,7.791667,38917,B
frame,7.833333,22803,B
frame,7.875000,118362,P
frame,7.916667,16719,B
frame,7.958333,24974,B
frame,8.000000,13175,B
frame,8.041667,125175,P
frame,8.083333,9831,B
frame,8.125000,14575,B
frame,8.166667,12125,B
frame,8.208333,102944,P
frame,8.250000,10409,B
frame,8.291667,11895,B
frame,8.333333,8268,B
frame,8.375000,90501,P
frame,8.416667,8640,B
frame,8.458333,10892,B
frame,8.500000,8547,B
frame,8.541667,90442,P
frame,8.583333,7993,B
frame,8.625000,10794,B
frame,8.666667,7459,B
frame,8.708333,88450,P
frame,8.750000,6115,B
frame,8.791667,9372,B
frame,8.833333,6581,B
frame,8.875000,95802,P
frame,8.916667,3636,B
frame,8.958333,4749,B
frame,9.000000,3129,B
frame,9.041667,84490,P
frame,9.083333,3366,B
frame,9.125000,4400,B
frame,9.166667,3240,B
frame,9.208333,80464,P
frame,9.250000,3420,B
frame,9.291667,5080,B
frame,9.333333,3628,B
frame,9.375000,77934,P
frame,9.416667,4649,B
frame,9.458333,13459,B
frame,9.500000,11854,B
frame,9.541667,106534,P
frame,9.583333,17118,B
frame,9.625000,21525,B
frame,9.666667,8180,B
frame,9.708333,138891,P
frame,9.750000,4642,B
frame,9.791667,7533,B
frame,9.833333,3930,B
frame,9.875000,87761,P
frame,9.916667,3923,B
frame,9.958333,4827,B
frame,10.000000,3278,B
frame,10.041667,87824,P
frame,10.083333,3742,B
frame,10.125000,4631,B
frame,10.166667,3406,B
frame,10.208333,76756,P
frame,10.250000,5633,B
frame,10.291667,17393,B
frame,10.333333,22684,B
frame,10.375000,118543,P
frame,10.416667,13633,B
frame,10.458333,15589,B
frame,10.500000,5982,B
frame,10.541667,142000,P
frame,10.583333,6284,B
frame,10.625000,8302,B
frame,10.666667,4852,B
frame,10.708333,96092,P
frame,10.750000,4270,B
frame,10.791667,11347,B
frame,10.833333,7947,B
frame,10.875000,99316,P
frame,10.916667,25536,B
frame,10.958333,33442,B
frame,11.000000,23340,B
frame,11.041667,143966,P
frame,11.083333,12184,B
frame,11.125000,15683,B
frame,11.166667,10955,B
frame,11.208333,138193,P
frame,11.250000,13425,B
frame,11.291667,20149,B
frame,11.333333,13586,B
frame,11.375000,130408,P
frame,11.416667,9160,B
frame,11.458333,10900,B
frame,11.500000,5676,B
frame,11.541667,121489,P
frame,11.583333,4993,B
frame,11.625000,7187,B
frame,11.666667,4167,B
frame,11.708333,97519,P
frame,11.750000,4208,B
frame,11.791667,10179,B
