frame,pts_time,size,type
frame,0.000000,25672,I
frame,0.041667,947,B
frame,0.083333,1840,B
frame,0.125000,1011,B
frame,0.166667,4478,P
frame,0.208333,1034,B
frame,0.250000,1889,B
frame,0.291667,901,B
frame,0.333333,4770,P
frame,0.375000,1130,B
frame,0.416667,2062,B
frame,0.458333,1125,B
frame,0.500000,4769,P
frame,0.541667,1020,B
frame,0.583333,1373,B
frame,0.625000,732,B
frame,0.666667,2408,P
frame,0.708333,591,B
frame,0.750000,1065,B
frame,0.791667,620,B
frame,0.833333,3793,P
frame,0.875000,815,B
frame,0.916667,1946,B
frame,0.958333,1057,B
frame,1.000000,6813,P
frame,1.041667,1317,B
frame,1.083333,2554,B
frame,1.125000,1453,B
frame,1.166667,7528,P
frame,1.208333,1913,B
frame,1.250000,3286,B
frame,1.291667,1963,B
frame,1.333333,7620,P
frame,1.375000,2276,B
frame,1.416667,3493,B
frame,1.458333,2167,B
frame,1.500000,8661,P
frame,1.541667,2548,B
frame,1.583333,4449,B
frame,1.625000,2954,B
frame,1.666667,10124,P
frame,1.708333,3121,B
frame,1.750000,4988,B
frame,1.791667,2895,B
frame,1.833333,11308,P
frame,1.875000,3041,B
frame,1.916667,4256,B
frame,1.958333,2647,B
frame,2.000000,10524,P
frame,2.041667,2430,B
frame,2.083333,3578,B
frame,2.125000,2370,B
frame,2.166667,8430,P
frame,2.208333,2348,B
frame,2.250000,3295,B
frame,2.291667,2308,B
frame,2.333333,8808,P
frame,2.375000,2776,B
frame,2.416667,3912,B
frame,2.458333,2474,B
frame,2.500000,9884,P
frame,2.541667,2384,B
frame,2.583333,3665,B
frame,2.625000,2322,B
frame,2.666667,9938,P
frame,2.708333,2440,B
frame,2.750000,3477,B
frame,2.791667,2380,B
frame,2.833333,9401,P
frame,2.875000,2392,B
frame,2.916667,3405,B
frame,2.958333,2154,B
frame,3.000000,8432,P
frame,3.041667,2429,B
frame,3.083333,3646,B
frame,3.125000,2237,B
frame,3.166667,7797,P
frame,3.208333,2403,B
frame,3.250000,3227,B
frame,3.291667,2325,B
frame,3.333333,8074,P
frame,3.375000,2445,B
frame,3.416667,3554,B
frame,3.458333,2186,B
frame,3.500000,8471,P
frame,3.541667,2269,B
frame,3.583333,3634,B
frame,3.625000,2523,B
frame,3.666667,7832,P
frame,3.708333,2571,B
frame,3.750000,3824,B
frame,3.791667,2361,B
frame,3.833333,8066,P
frame,3.875000,2498,B
frame,3.916667,4198,B
frame,3.958333,2668,B
frame,4.000000,8926,P
frame,4.041667,2974,B
frame,4.083333,4821,B
frame,4.125000,3121,B
frame,4.166667,10091,P
frame,4.208333,3257,B
frame,4.250000,4798,B
frame,4.291667,2977,B
frame,4.333333,10081,P
frame,4.375000,2753,B
frame,4.416667,3973,B
frame,4.458333,2739,B
frame,4.500000,8582,P
frame,4.541667,2756,B
frame,4.583333,3988,B
frame,4.625000,2653,B
frame,4.666667,9714,P
frame,4.708333,2600,B
frame,4.750000,3812,B
frame,4.791667,2704,B
frame,4.833333,8736,P
frame,4.875000,2792,B
frame,4.916667,4535,B
frame,4.958333,2804,B
frame,5.000000,8108,P
frame,5.041667,2660,B
frame,5.083333,4506,B
frame,5.125000,2901,B
frame,5.166667,8124,P
frame,5.208333,2918,B
frame,5.250000,4392,B
frame,5.291667,2671,B
frame,5.333333,8947,P
frame,5.375000,2902,B
frame,5.416667,4334,B
frame,5.458333,2794,B
frame,5.500000,9044,P
frame,5.541667,2561,B
frame,5.583333,4005,B
frame,5.625000,2554,B
frame,5.666667,9457,P
frame,5.708333,2528,B
frame,5.750000,3725,B
frame,5.791667,2554,B
frame,5.833333,8646,P
frame,5.875000,2521,B
frame,5.916667,3462,B
frame,5.958333,2169,B
frame,6.000000,8749,P
frame,6.041667,2372,B
frame,6.083333,2662,B
frame,6.125000,1896,B
frame,6.166667,7159,P
frame,6.208333,2019,B
frame,6.250000,2154,B
frame,6.291667,1546,B
frame,6.333333,5840,P
frame,6.375000,1619,B
frame,6.416667,2672,B
frame,6.458333,1847,B
frame,6.500000,5293,P
frame,6.541667,1879,B
frame,6.583333,2923,B
frame,6.625000,1871,B
frame,6.666667,6061,P
frame,6.708333,1648,B
frame,6.750000,2508,B
frame,6.791667,1669,B
frame,6.833333,6399,P
frame,6.875000,1732,B
frame,6.916667,2874,B
frame,6.958333,1756,B
frame,7.000000,7241,P
frame,7.041667,1596,B
frame,7.083333,2543,B
frame,7.125000,1671,B
frame,7.166667,7648,P
frame,7.208333,1985,B
frame,7.250000,2906,B
frame,7.291667,1788,B
frame,7.333333,7846,P
frame,7.375000,1804,B
frame,7.416667,2959,B
frame,7.458333,1936,B
frame,7.500000,6262,P
frame,7.541667,2357,B
frame,7.583333,3431,B
frame,7.625000,2334,B
frame,7.666667,7394,P
frame,7.708333,2142,B
frame,7.750000,3264,B
frame,7.791667,1945,B
frame,7.833333,7024,P
frame,7.875000,2233,B
frame,7.916667,2320,B
frame,7.958333,1618,B
frame,8.000000,6776,P
frame,8.041667,1934,B
frame,8.083333,2601,B
frame,8.125000,1694,B
frame,8.166667,6908,P
frame,8.208333,1923,B
frame,8.250000,2548,B
frame,8.291667,1861,B
frame,8.333333,7282,P
frame,8.375000,1856,B
frame,8.416667,2019,B
frame,8.458333,1426,B
frame,8.500000,6014,P
frame,8.541667,1496,B
frame,8.583333,2217,B
frame,8.625000,1323,B
frame,8.666667,4799,P
frame,8.708333,1857,B
frame,8.750000,2695,B
frame,8.791667,1465,B
frame,8.833333,5725,P
frame,8.875000,1699,B
frame,8.916667,2559,B
frame,8.958333,1489,B
frame,9.000000,5393,P
frame,9.041667,1608,B
frame,9.083333,2657,B
frame,9.125000,1488,B
frame,9.166667,6436,P
frame,9.208333,1726,B
frame,9.250000,2665,B
frame,9.291667,1722,B
frame,9.333333,7370,P
frame,9.375000,1949,B
frame,9.416667,2846,B
frame,9.458333,1798,B
frame,9.500000,7320,P
frame,9.541667,1802,B
frame,9.583333,2633,B
frame,9.625000,1737,B
frame,9.666667,5000,P
frame,9.708333,1791,B
frame,9.750000,3055,B
frame,9.791667,1990,B
frame,9.833333,5611,P
frame,9.875000,2121,B
frame,9.916667,3336,B
frame,9.958333,2094,B
frame,10.000000,7318,P
frame,10.041667,1967,B
frame,10.083333,2920,B
frame,10.125000,1852,B
frame,10.166667,5665,P
frame,10.208333,1795,B
frame,10.250000,3104,B
frame,10.291667,1853,B
frame,10.333333,5177,P
frame,10.375000,2071,P
frame,10.416667,25311,I
frame,10.458333,1359,B
frame,10.500000,2616,B
frame,10.541667,1483,B
frame,10.583333,4676,P
frame,10.625000,1625,B
frame,10.666667,2607,B
frame,10.708333,1600,B
frame,10.750000,6252,P
frame,10.791667,1606,B
frame,10.833333,2726,B
frame,10.875000,1569,B
frame,10.916667,6944,P
frame,10.958333,1631,B
frame,11.000000,2400,B
frame,11.041667,1513,B
frame,11.083333,6482,P
frame,11.125000,1841,B
frame,11.166667,2503,B
frame,11.208333,1727,B
frame,11.250000,5808,P
frame,11.291667,1931,B
frame,11.333333,3048,B
frame,11.375000,1983,B
frame,11.416667,5941,P
frame,11.458333,2036,B
frame,11.500000,2924,B
frame,11.541667,1760,B
frame,11.583333,5366,P
frame,11.625000,1926,B
frame,11.666667,3133,B
frame,11.708333,1740,B
frame,11.750000,7183,P
frame,11.791667,1770,B
frame,11.833333,2176,B
frame,11.875000,1513,B
frame,11.916667,7672,P
frame,11.958333,1388,B
frame,12.000000,1513,B
frame,12.041667,1044,B
frame,12.083333,5098,P
frame,12.125000,1382,B
frame,12.166667,1593,B
frame,12.208333,983,B
frame,12.250000,3885,P
frame,12.291667,1125,B
frame,12.333333,1741,B
frame,12.375000,1042,B
frame,12.416667,3761,P
frame,12.458333,1174,B
frame,12.500000,1387,B
frame,12.541667,926,B
frame,12.583333,3652,P
frame,12.625000,1191,B
frame,12.666667,1824,B
frame,12.708333,952,B
frame,12.750000,3896,P
frame,12.791667,1120,B
frame,12.833333,1928,B
frame,12.875000,1045,B
frame,12.916667,3559,P
frame,12.958333,1194,B
frame,13.000000,1680,B
frame,13.041667,1073,B
frame,13.083333,3256,P
frame,13.125000,1103,B
frame,13.166667,1687,B
frame,13.208333,1091,B
frame,13.250000,2739,P
frame,13.291667,1160,B
frame,13.333333,1880,B
frame,13.375000,1046,B
frame,13.416667,3921,P
frame,13.458333,1285,B
frame,13.500000,2060,B
frame,13.541667,1134,B
frame,13.583333,4286,P
frame,13.625000,1311,B
frame,13.666667,1583,B
frame,13.708333,918,B
frame,13.750000,4379,P
frame,13.791667,893,B
frame,13.833333,1679,B
frame,13.875000,786,B
frame,13.916667,3977,P
frame,13.958333,1165,B
frame,14.000000,1470,B
frame,14.041667,834,B
frame,14.083333,4167,P
frame,14.125000,954,B
frame,14.166667,1314,B
frame,14.208333,680,B
frame,14.250000,3697,P
frame,14.291667,890,B
frame,14.333333,1345,B
frame,14.375000,825,B
frame,14.416667,3729,P
frame,14.458333,1223,B
frame,14.500000,1636,B
frame,14.541667,784,B
frame,14.583333,3417,P
frame,14.625000,718,B
frame,14.666667,1367,B
frame,14.708333,690,B
frame,14.750000,2323,P
frame,14.791667,1244,B
frame,14.833333,1251,B
frame,14.875000,1829,P
frame,14.916667,36064,I
frame,14.958333,1065,B
frame,15.000000,1253,B
frame,15.041667,866,B
frame,15.083333,2580,P
frame,15.125000,1140,B
frame,15.166667,1220,B
frame,15.208333,828,B
frame,15.250000,3157,P
frame,15.291667,1162,B
frame,15.333333,1414,B
frame,15.375000,982,B
frame,15.416667,3691,P
frame,15.458333,1248,B
frame,15.500000,1297,B
frame,15.541667,968,B
frame,15.583333,3501,P
frame,15.625000,1238,B
frame,15.666667,1377,B
frame,15.708333,897,B
frame,15.750000,3691,P
frame,15.791667,1092,B
frame,15.833333,1474,B
frame,15.875000,846,B
frame,15.916667,3806,P
frame,15.958333,1065,B
frame,16.000000,1394,B
frame,16.041667,813,B
frame,16.083333,3961,P
frame,16.125000,1037,B
frame,16.166667,1636,B
frame,16.208333,964,B
frame,16.250000,3813,P
frame,16.291667,1380,B
frame,16.333333,1656,B
frame,16.375000,1089,B
frame,16.416667,4268,P
frame,16.458333,1370,B
frame,16.500000,1825,B
frame,16.541667,1135,B
frame,16.583333,4411,P
frame,16.625000,1407,B
frame,16.666667,1810,B
frame,16.708333,1257,B
frame,16.750000,4650,P
frame,16.791667,1475,B
frame,16.833333,1833,B
frame,16.875000,1296,B
frame,16.916667,4945,P
frame,16.958333,1528,B
frame,17.000000,1981,B
frame,17.041667,1208,B
frame,17.083333,4919,P
frame,17.125000,1389,B
frame,17.166667,1920,B
frame,17.208333,1244,B
frame,17.250000,4818,P
frame,17.291667,1526,B
frame,17.333333,2161,B
frame,17.375000,1248,B
frame,17.416667,5226,P
frame,17.458333,1368,B
frame,17.500000,2029,B
frame,17.541667,1335,B
frame,17.583333,5033,P
frame,17.625000,1630,B
frame,17.666667,1948,B
frame,17.708333,1263,B
frame,17.750000,5253,P
frame,17.791667,1570,B
frame,17.833333,1896,B
frame,17.875000,1344,B
frame,17.916667,5117,P
frame,17.958333,1480,B
frame,18.000000,1924,B
frame,18.041667,1357,B
frame,18.083333,5062,P
frame,18.125000,1575,B
frame,18.166667,2049,B
frame,18.208333,1389,B
frame,18.250000,5071,P
frame,18.291667,1652,B
frame,18.333333,2052,B
frame,18.375000,1440,B
frame,18.416667,5139,P
frame,18.458333,1597,B
frame,18.500000,2096,B
frame,18.541667,1420,B
frame,18.583333,5217,P
frame,18.625000,1545,B
frame,18.666667,2161,B
frame,18.708333,1403,B
frame,18.750000,5190,P
frame,18.791667,1582,B
frame,18.833333,2053,B
frame,18.875000,1491,B
frame,18.916667,4944,P
frame,18.958333,1686,B
frame,19.000000,2188,B
frame,19.041667,1439,B
frame,19.083333,4984,P
frame,19.125000,1669,B
frame,19.166667,2123,B
frame,19.208333,1521,B
frame,19.250000,4669,P
frame,19.291667,1563,B
frame,19.333333,2300,B
frame,19.375000,1495,B
frame,19.416667,4481,P
frame,19.458333,1568,B
frame,19.500000,2410,B
frame,19.541667,1664,B
frame,19.583333,3933,P
frame,19.625000,1760,B
frame,19.666667,2515,B
frame,19.708333,1731,B
frame,19.750000,3063,P
frame,19.791667,1744,B
frame,19.833333,1969,B
frame,19.875000,1897,P
frame,19.916667,55417,I
frame,19.958333,1363,B
frame,20.000000,4365,B
frame,20.041667,1604,B
frame,20.083333,3626,P
frame,20.125000,1893,B
frame,20.166667,3181,B
frame,20.208333,2514,B
frame,20.250000,8059,P
frame,20.291667,4025,B
frame,20.333333,1960,B
frame,20.375000,896,B
frame,20.416667,6221,P
frame,20.458333,2461,B
frame,20.500000,3213,B
frame,20.541667,2270,B
frame,20.583333,9269,P
frame,20.625000,2680,B
frame,20.666667,3297,B
frame,20.708333,2571,B
frame,20.750000,8615,P
frame,20.791667,2016,B
frame,20.833333,3774,B
frame,20.875000,3050,B
frame,20.916667,10633,P
frame,20.958333,1710,B
frame,21.000000,1739,B
frame,21.041667,1221,B
frame,21.083333,6124,P
frame,21.125000,3425,B
frame,21.166667,2884,B
