frame,pts_time,size,type
frame,0.000000,1122,I
frame,0.041667,67,B
frame,0.083333,70,P
frame,0.125000,79,P
frame,0.166667,78,P
frame,0.208333,79,P
frame,0.250000,79,P
frame,0.291667,81,P
frame,0.333333,141,P
frame,0.375000,113,P
frame,0.416667,1404,I
frame,0.458333,94,P
frame,0.500000,254,B
frame,0.541667,320,B
frame,0.583333,512,B
frame,0.625000,3059,P
frame,0.666667,7851,P
frame,0.708333,2736,B
frame,0.750000,3472,B
frame,0.791667,2924,B
frame,0.833333,18405,P
frame,0.875000,2409,B
frame,0.916667,6704,B
frame,0.958333,35606,P
frame,1.000000,7390,B
frame,1.041667,9289,B
frame,1.083333,37449,P
frame,1.125000,10130,B
frame,1.166667,33407,P
frame,1.208333,5955,B
frame,1.250000,5210,B
frame,1.291667,11560,P
frame,1.333333,3899,B
frame,1.375000,13098,P
frame,1.416667,3264,B
frame,1.458333,9309,P
frame,1.500000,1248,B
frame,1.541667,2526,B
frame,1.583333,8947,P
frame,1.625000,940,B
frame,1.666667,1829,B
frame,1.708333,8779,P
frame,1.750000,792,B
frame,1.791667,10532,P
frame,1.833333,947,B
frame,1.875000,11280,P
frame,1.916667,719,B
frame,1.958333,12754,P
frame,2.000000,927,B
frame,2.041667,1368,B
frame,2.083333,15194,P
frame,2.125000,1545,B
frame,2.166667,2142,B
frame,2.208333,1241,B
frame,2.250000,11633,P
frame,2.291667,1575,B
frame,2.333333,2076,B
frame,2.375000,1277,B
frame,2.416667,11055,P
frame,2.458333,1598,B
frame,2.500000,1955,B
frame,2.541667,1291,B
frame,2.583333,8411,P
frame,2.625000,1422,B
frame,2.666667,1846,B
frame,2.708333,1211,B
frame,2.750000,7277,P
frame,2.791667,1406,B
frame,2.833333,1814,B
frame,2.875000,1271,B
frame,2.916667,7986,P
frame,2.958333,1514,B
frame,3.000000,1953,B
frame,3.041667,1336,B
frame,3.083333,9027,P
frame,3.125000,1593,B
frame,3.166667,2008,B
frame,3.208333,1315,B
frame,3.250000,10321,P
frame,3.291667,1573,B
frame,3.333333,2142,B
frame,3.375000,1439,B
frame,3.416667,11802,P
frame,3.458333,1690,B
frame,3.500000,2144,B
frame,3.541667,1578,B
frame,3.583333,11862,P
frame,3.625000,1760,B
frame,3.666667,2236,B
frame,3.708333,1546,B
frame,3.750000,11790,P
frame,3.791667,1830,B
frame,3.833333,2221,B
frame,3.875000,1584,B
