frame,pts_time,size,type
frame,0.000000,278642,I
frame,0.041667,25991,B
frame,0.083333,35526,B
frame,0.125000,25730,B
frame,0.166667,105639,P
frame,0.208333,22094,B
frame,0.250000,31375,B
frame,0.291667,22305,B
frame,0.333333,80832,P
frame,0.375000,21522,B
frame,0.416667,32458,B
frame,0.458333,22975,B
frame,0.500000,78280,P
frame,0.541667,22817,B
frame,0.583333,29721,B
frame,0.625000,26448,B
frame,0.666667,86329,P
frame,0.708333,31240,B
frame,0.750000,33375,B
frame,0.791667,28477,B
frame,0.833333,94349,P
frame,0.875000,24729,B
frame,0.916667,36344,B
frame,0.958333,25254,B
frame,1.000000,78727,P
frame,1.041667,31425,B
frame,1.083333,33386,B
frame,1.125000,29029,B
frame,1.166667,84522,P
frame,1.208333,35352,B
frame,1.250000,39065,B
frame,1.291667,29153,B
frame,1.333333,71476,P
frame,1.375000,28932,B
frame,1.416667,43248,B
frame,1.458333,30091,B
frame,1.500000,77225,P
frame,1.541667,30637,B
frame,1.583333,35163,B
frame,1.625000,31671,B
frame,1.666667,85940,P
frame,1.708333,26193,B
frame,1.750000,32926,B
frame,1.791667,28675,B
frame,1.833333,69579,P
frame,1.875000,35570,B
frame,1.916667,36827,B
frame,1.958333,31881,B
frame,2.000000,62757,P
frame,2.041667,30913,B
frame,2.083333,37897,B
frame,2.125000,29492,B
frame,2.166667,73296,P
frame,2.208333,28237,B
frame,2.250000,36179,B
frame,2.291667,34766,B
frame,2.333333,63424,P
frame,2.375000,48924,B
frame,2.416667,34760,B
frame,2.458333,33257,B
frame,2.500000,71198,P
frame,2.541667,32696,B
frame,2.583333,48208,B
frame,2.625000,30770,B
frame,2.666667,60370,P
frame,2.708333,28267,B
frame,2.750000,35494,B
frame,2.791667,29223,B
frame,2.833333,58265,P
frame,2.875000,26492,B
frame,2.916667,35092,B
frame,2.958333,29430,B
frame,3.000000,52824,P
frame,3.041667,30707,B
frame,3.083333,35040,B
frame,3.125000,33734,B
frame,3.166667,50291,P
frame,3.208333,42052,B
frame,3.250000,39524,B
frame,3.291667,32626,B
frame,3.333333,56486,P
frame,3.375000,34863,B
frame,3.416667,40158,P
frame,3.458333,205988,I
frame,3.500000,37761,B
frame,3.541667,55428,B
frame,3.583333,36147,B
frame,3.625000,91261,P
frame,3.666667,31442,B
frame,3.708333,56025,B
frame,3.750000,32591,B
frame,3.791667,102481,P
frame,3.833333,27054,B
frame,3.875000,40189,B
frame,3.916667,30894,B
frame,3.958333,90372,P
frame,4.000000,41291,B
frame,4.041667,42313,B
frame,4.083333,29600,B
frame,4.125000,78369,P
frame,4.166667,44307,B
frame,4.208333,55120,B
frame,4.250000,33175,B
frame,4.291667,82052,P
frame,4.333333,41957,B
frame,4.375000,47456,B
frame,4.416667,33960,B
frame,4.458333,70205,P
frame,4.500000,32678,B
frame,4.541667,47419,B
frame,4.583333,37943,B
frame,4.625000,78743,P
frame,4.666667,31101,B
frame,4.708333,39311,B
frame,4.750000,33923,B
frame,4.791667,72059,P
frame,4.833333,25160,B
frame,4.875000,44013,B
frame,4.916667,27389,B
frame,4.958333,60734,P
frame,5.000000,23281,B
frame,5.041667,39430,B
frame,5.083333,24093,B
frame,5.125000,62120,P
frame,5.166667,23738,B
frame,5.208333,34348,B
frame,5.250000,25864,B
frame,5.291667,58772,P
frame,5.333333,22896,B
frame,5.375000,31158,B
frame,5.416667,22226,B
frame,5.458333,56167,P
frame,5.500000,24603,B
frame,5.541667,31799,B
frame,5.583333,23651,B
frame,5.625000,57024,P
frame,5.666667,25615,B
frame,5.708333,29980,B
frame,5.750000,21942,B
frame,5.791667,58323,P
frame,5.833333,26084,B
frame,5.875000,34235,B
frame,5.916667,29878,B
frame,5.958333,53427,P
frame,6.000000,25138,B
frame,6.041667,33363,B
frame,6.083333,27193,B
frame,6.125000,49863,P
frame,6.166667,26049,B
frame,6.208333,31469,B
frame,6.250000,26568,B
frame,6.291667,47987,P
frame,6.333333,27252,B
frame,6.375000,34174,B
frame,6.416667,25852,B
frame,6.458333,51995,P
frame,6.500000,24318,B
frame,6.541667,30372,B
frame,6.583333,28221,B
frame,6.625000,38866,P
frame,6.666667,22789,B
frame,6.708333,30667,B
frame,6.750000,27306,B
frame,6.791667,43574,P
frame,6.833333,28351,B
frame,6.875000,28265,B
frame,6.916667,41241,P
frame,6.958333,38661,P
frame,7.000000,37074,P
frame,7.041667,90255,I
frame,7.083333,35735,B
frame,7.125000,42642,B
frame,7.166667,33551,B
frame,7.208333,50902,P
frame,7.250000,37250,B
frame,7.291667,37086,B
frame,7.333333,33314,B
frame,7.375000,51488,P
