frame,pts_time,size,type
frame,0.000000,416203,I
frame,0.041667,50765,B
frame,0.083333,94300,B
frame,0.125000,51445,B
frame,0.166667,182847,P
frame,0.208333,48949,B
frame,0.250000,82257,B
frame,0.291667,47731,B
frame,0.333333,164729,P
frame,0.375000,49250,B
frame,0.416667,89195,B
frame,0.458333,53614,B
frame,0.500000,177989,P
frame,0.541667,54576,B
frame,0.583333,91028,B
frame,0.625000,51780,B
frame,0.666667,168076,P
frame,0.708333,51424,B
frame,0.750000,92322,B
frame,0.791667,52018,B
frame,0.833333,165336,P
frame,0.875000,45001,B
frame,0.916667,79681,B
frame,0.958333,44796,B
frame,1.000000,171141,P
frame,1.041667,45619,B
frame,1.083333,80320,B
frame,1.125000,44264,B
frame,1.166667,182484,P
frame,1.208333,51876,B
frame,1.250000,98651,B
frame,1.291667,55338,B
frame,1.333333,185937,P
frame,1.375000,55663,B
frame,1.416667,105381,B
frame,1.458333,62915,B
frame,1.500000,180492,P
frame,1.541667,64796,B
frame,1.583333,111479,B
frame,1.625000,67684,B
frame,1.666667,202402,P
frame,1.708333,70888,B
frame,1.750000,112586,B
frame,1.791667,67566,B
frame,1.833333,194187,P
frame,1.875000,59711,B
frame,1.916667,104856,B
frame,1.958333,59831,B
frame,2.000000,175529,P
frame,2.041667,60875,B
frame,2.083333,106776,B
frame,2.125000,60045,B
frame,2.166667,204466,P
frame,2.208333,57124,B
frame,2.250000,94516,B
frame,2.291667,53570,B
frame,2.333333,187336,P
frame,2.375000,52015,B
frame,2.416667,95143,B
frame,2.458333,54376,B
frame,2.500000,180264,P
frame,2.541667,50941,B
frame,2.583333,88261,B
frame,2.625000,51187,B
frame,2.666667,167193,P
frame,2.708333,53331,B
frame,2.750000,90132,B
frame,2.791667,51843,B
frame,2.833333,168521,P
frame,2.875000,55960,B
frame,2.916667,95390,B
frame,2.958333,55869,B
frame,3.000000,173268,P
frame,3.041667,55494,B
frame,3.083333,97398,B
frame,3.125000,52887,B
frame,3.166667,172117,P
frame,3.208333,52360,B
frame,3.250000,104839,B
frame,3.291667,61472,B
frame,3.333333,171723,P
frame,3.375000,57500,B
frame,3.416667,110869,B
frame,3.458333,64535,B
frame,3.500000,178591,P
frame,3.541667,61215,B
frame,3.583333,113789,B
frame,3.625000,64360,B
frame,3.666667,182879,P
frame,3.708333,67881,B
frame,3.750000,106276,B
frame,3.791667,60609,B
frame,3.833333,185884,P
frame,3.875000,52825,B
frame,3.916667,96224,B
frame,3.958333,51253,B
frame,4.000000,171000,P
frame,4.041667,53425,B
frame,4.083333,94585,B
frame,4.125000,49408,B
frame,4.166667,155334,P
frame,4.208333,49672,B
frame,4.250000,89960,B
frame,4.291667,54511,B
frame,4.333333,164234,P
frame,4.375000,56279,B
frame,4.416667,96971,B
frame,4.458333,56194,B
frame,4.500000,181732,P
frame,4.541667,56758,B
frame,4.583333,92901,B
frame,4.625000,53141,B
frame,4.666667,168303,P
frame,4.708333,51741,B
frame,4.750000,85913,B
frame,4.791667,51657,B
frame,4.833333,163198,P
frame,4.875000,51023,B
frame,4.916667,86999,B
frame,4.958333,51402,B
frame,5.000000,164324,P
frame,5.041667,53202,B
frame,5.083333,88384,B
frame,5.125000,54815,B
frame,5.166667,162653,P
frame,5.208333,54418,B
frame,5.250000,89183,B
frame,5.291667,54665,B
frame,5.333333,154388,P
frame,5.375000,55929,B
frame,5.416667,90536,B
frame,5.458333,54395,B
frame,5.500000,154565,P
frame,5.541667,51004,B
frame,5.583333,91229,B
frame,5.625000,50208,B
frame,5.666667,164212,P
frame,5.708333,50622,B
