frame,pts_time,size,type
frame,0.000000,105204,I
frame,0.041667,3354,B
frame,0.083333,5094,B
frame,0.125000,2710,B
frame,0.166667,20523,P
frame,0.208333,3030,B
frame,0.250000,4488,B
frame,0.291667,2622,B
frame,0.333333,17660,P
frame,0.375000,2971,B
frame,0.416667,4322,B
frame,0.458333,2484,B
frame,0.500000,19590,P
frame,0.541667,2075,B
frame,0.583333,3267,B
frame,0.625000,1784,B
frame,0.666667,11759,P
frame,0.708333,2425,B
frame,0.750000,3619,B
frame,0.791667,1967,B
frame,0.833333,21469,P
frame,0.875000,3037,B
frame,0.916667,4787,B
frame,0.958333,2599,B
frame,1.000000,24294,P
frame,1.041667,2980,B
frame,1.083333,4442,B
frame,1.125000,2107,B
frame,1.166667,39113,P
frame,1.208333,3671,B
frame,1.250000,4899,B
frame,1.291667,2837,B
frame,1.333333,37894,P
frame,1.375000,3752,B
frame,1.416667,6564,B
frame,1.458333,4574,B
frame,1.500000,33015,P
frame,1.541667,6823,B
frame,1.583333,11898,B
frame,1.625000,6669,B
frame,1.666667,50092,P
frame,1.708333,6460,B
frame,1.750000,8213,B
frame,1.791667,4437,B
frame,1.833333,44863,P
frame,1.875000,5394,B
frame,1.916667,10264,B
frame,1.958333,6211,B
frame,2.000000,39724,P
frame,2.041667,7887,B
frame,2.083333,12771,B
frame,2.125000,6801,B
frame,2.166667,59656,P
frame,2.208333,5719,B
frame,2.250000,8332,B
frame,2.291667,4655,B
frame,2.333333,49739,P
frame,2.375000,4863,B
frame,2.416667,7337,B
frame,2.458333,3908,B
frame,2.500000,41437,P
frame,2.541667,4069,B
frame,2.583333,6118,B
frame,2.625000,3765,B
frame,2.666667,33871,P
frame,2.708333,4106,B
frame,2.750000,6198,B
frame,2.791667,3821,B
frame,2.833333,31363,P
frame,2.875000,4689,B
frame,2.916667,8383,B
frame,2.958333,4689,B
frame,3.000000,34346,P
frame,3.041667,5173,B
frame,3.083333,9308,B
frame,3.125000,5262,B
frame,3.166667,34336,P
frame,3.208333,5415,B
frame,3.250000,11292,B
frame,3.291667,6974,B
frame,3.333333,34201,P
frame,3.375000,6763,B
frame,3.416667,14454,B
frame,3.458333,7208,B
frame,3.500000,36710,P
frame,3.541667,7922,B
frame,3.583333,15126,B
frame,3.625000,7418,B
frame,3.666667,44605,P
frame,3.708333,9234,B
frame,3.750000,13162,B
frame,3.791667,6762,B
frame,3.833333,46678,P
frame,3.875000,5147,B
frame,3.916667,9300,B
frame,3.958333,4764,B
frame,4.000000,40491,P
frame,4.041667,4114,B
frame,4.083333,6511,B
frame,4.125000,3799,B
frame,4.166667,31595,P
frame,4.208333,4443,B
frame,4.250000,8135,B
frame,4.291667,4731,B
frame,4.333333,36080,P
frame,4.375000,5352,B
frame,4.416667,8914,B
frame,4.458333,4475,B
frame,4.500000,39952,P
frame,4.541667,4486,B
frame,4.583333,6599,B
frame,4.625000,3800,B
frame,4.666667,34656,P
frame,4.708333,4227,B
frame,4.750000,6169,B
frame,4.791667,3513,B
frame,4.833333,34475,P
frame,4.875000,3973,B
frame,4.916667,6293,B
frame,4.958333,3678,B
frame,5.000000,33340,P
frame,5.041667,3887,B
frame,5.083333,5677,B
frame,5.125000,3397,B
frame,5.166667,32010,P
frame,5.208333,3998,B
frame,5.250000,5362,B
frame,5.291667,3366,B
frame,5.333333,32939,P
frame,5.375000,3947,B
frame,5.416667,6307,B
frame,5.458333,3974,B
frame,5.500000,30881,P
frame,5.541667,4725,B
frame,5.583333,8021,B
frame,5.625000,5040,B
frame,5.666667,41148,P
frame,5.708333,5166,B
frame,5.750000,7705,B
frame,5.791667,4240,B
frame,5.833333,45308,P
frame,5.875000,4766,B
frame,5.916667,6537,B
frame,5.958333,4282,B
frame,6.000000,37149,P
frame,6.041667,4753,B
frame,6.083333,6563,B
frame,6.125000,4053,B
frame,6.166667,38538,P
frame,6.208333,4651,B
frame,6.250000,6381,B
frame,6.291667,3882,B
frame,6.333333,36556,P
frame,6.375000,3908,B
frame,6.416667,5536,B
frame,6.458333,3398,B
frame,6.500000,35382,P
frame,6.541667,4266,B
frame,6.583333,5928,B
frame,6.625000,3758,B
frame,6.666667,32478,P
frame,6.708333,4186,B
frame,6.750000,6844,B
frame,6.791667,4500,B
frame,6.833333,32866,P
frame,6.875000,5616,B
frame,6.916667,9841,B
frame,6.958333,6512,B
frame,7.000000,43409,P
frame,7.041667,6491,B
frame,7.083333,10071,B
frame,7.125000,5203,B
frame,7.166667,47915,P
frame,7.208333,5469,B
frame,7.250000,9539,B
frame,7.291667,6162,B
frame,7.333333,46342,P
frame,7.375000,5890,B
frame,7.416667,8844,B
frame,7.458333,5081,B
frame,7.500000,40117,P
frame,7.541667,4653,B
frame,7.583333,7044,B
frame,7.625000,4187,B
frame,7.666667,43479,P
frame,7.708333,4816,B
frame,7.750000,6859,B
frame,7.791667,4098,B
frame,7.833333,44790,P
frame,7.875000,4766,B
frame,7.916667,6968,B
frame,7.958333,4295,B
frame,8.000000,42948,P
frame,8.041667,4791,B
frame,8.083333,6952,B
frame,8.125000,4445,B
frame,8.166667,43961,P
frame,8.208333,4613,B
frame,8.250000,6666,B
frame,8.291667,4160,B
frame,8.333333,41051,P
frame,8.375000,4447,B
frame,8.416667,6467,B
frame,8.458333,4455,B
frame,8.500000,38332,P
frame,8.541667,4694,B
frame,8.583333,6391,B
frame,8.625000,4249,B
frame,8.666667,37730,P
frame,8.708333,4447,B
frame,8.750000,6497,B
frame,8.791667,4095,B
frame,8.833333,34192,P
frame,8.875000,4315,B
frame,8.916667,6252,B
frame,8.958333,4145,B
frame,9.000000,31614,P
frame,9.041667,4137,B
frame,9.083333,6538,B
frame,9.125000,4242,B
frame,9.166667,30238,P
frame,9.208333,4391,B
frame,9.250000,7082,B
frame,9.291667,4941,B
frame,9.333333,31996,P
frame,9.375000,6287,B
frame,9.416667,12221,B
frame,9.458333,8066,B
frame,9.500000,42499,P
frame,9.541667,9704,B
frame,9.583333,16229,B
frame,9.625000,9668,B
frame,9.666667,53573,P
frame,9.708333,9445,B
frame,9.750000,15814,B
frame,9.791667,8345,B
frame,9.833333,56302,P
frame,9.875000,7314,B
frame,9.916667,11955,B
frame,9.958333,6738,B
frame,10.000000,48969,P
frame,10.041667,6167,B
frame,10.083333,9407,B
frame,10.125000,5272,B
frame,10.166667,42922,P
frame,10.208333,5378,B
frame,10.250000,8119,B
