frame,pts_time,size,type
frame,0.000000,59214,I
frame,0.041667,2220,B
frame,0.083333,4034,B
frame,0.125000,2161,B
frame,0.166667,9384,P
frame,0.208333,2404,B
frame,0.250000,3955,B
frame,0.291667,2078,B
frame,0.333333,10961,P
frame,0.375000,2384,B
frame,0.416667,4432,B
frame,0.458333,2695,B
frame,0.500000,11045,P
frame,0.541667,3221,B
frame,0.583333,5374,B
frame,0.625000,3231,B
frame,0.666667,13854,P
frame,0.708333,2822,B
frame,0.750000,4370,B
frame,0.791667,2282,B
frame,0.833333,12270,P
frame,0.875000,2813,B
frame,0.916667,4670,B
frame,0.958333,2566,B
frame,1.000000,12100,P
frame,1.041667,2725,B
frame,1.083333,4345,B
frame,1.125000,2263,B
frame,1.166667,8599,P
frame,1.208333,2462,B
frame,1.250000,4433,B
frame,1.291667,2537,B
frame,1.333333,8496,P
frame,1.375000,2718,B
frame,1.416667,4303,B
frame,1.458333,2670,B
frame,1.500000,10124,P
frame,1.541667,2998,B
frame,1.583333,5866,B
frame,1.625000,3517,B
frame,1.666667,11596,P
frame,1.708333,3857,B
frame,1.750000,6471,B
frame,1.791667,3526,B
frame,1.833333,13354,P
frame,1.875000,3653,B
frame,1.916667,5308,B
frame,1.958333,3280,B
frame,2.000000,13283,P
frame,2.041667,3027,B
frame,2.083333,4472,B
frame,2.125000,2793,B
frame,2.166667,11334,P
frame,2.208333,2812,B
frame,2.250000,4324,B
frame,2.291667,2882,B
frame,2.333333,12006,P
frame,2.375000,3643,B
frame,2.416667,5314,B
frame,2.458333,3194,B
frame,2.500000,13924,P
frame,2.541667,3341,B
frame,2.583333,5115,B
frame,2.625000,3257,B
frame,2.666667,13867,P
frame,2.708333,3381,B
frame,2.750000,5010,B
frame,2.791667,3183,B
frame,2.833333,13323,P
frame,2.875000,3339,B
frame,2.916667,4775,B
frame,2.958333,2922,B
frame,3.000000,12134,P
frame,3.041667,3113,B
frame,3.083333,5038,B
frame,3.125000,3187,B
frame,3.166667,11120,P
frame,3.208333,3225,B
frame,3.250000,4827,B
frame,3.291667,3046,B
frame,3.333333,11702,P
frame,3.375000,3491,B
frame,3.416667,5199,B
frame,3.458333,3189,B
frame,3.500000,12248,P
frame,3.541667,3314,B
frame,3.583333,5215,B
frame,3.625000,3225,B
frame,3.666667,11250,P
frame,3.708333,3676,B
frame,3.750000,5323,B
frame,3.791667,3223,B
frame,3.833333,11651,P
frame,3.875000,3450,B
frame,3.916667,6137,B
frame,3.958333,3632,B
frame,4.000000,12763,P
frame,4.041667,4098,B
frame,4.083333,7167,B
frame,4.125000,4297,B
frame,4.166667,14282,P
frame,4.208333,4849,B
frame,4.250000,7144,B
frame,4.291667,4037,B
frame,4.333333,14603,P
frame,4.375000,3847,B
frame,4.416667,5567,B
frame,4.458333,3756,B
frame,4.500000,12802,P
frame,4.541667,3790,B
frame,4.583333,6473,B
frame,4.625000,3687,B
frame,4.666667,14522,P
frame,4.708333,3871,B
frame,4.750000,5757,B
frame,4.791667,3942,B
frame,4.833333,13275,P
frame,4.875000,4257,B
frame,4.916667,7142,B
frame,4.958333,4125,B
frame,5.000000,12527,P
frame,5.041667,3906,B
frame,5.083333,6873,B
frame,5.125000,4243,B
frame,5.166667,12199,P
frame,5.208333,4633,B
frame,5.250000,7649,B
frame,5.291667,4019,B
frame,5.333333,13791,P
frame,5.375000,4200,B
frame,5.416667,6979,B
frame,5.458333,3962,B
frame,5.500000,14044,P
frame,5.541667,3969,B
frame,5.583333,6565,B
frame,5.625000,3566,B
frame,5.666667,15064,P
frame,5.708333,3741,B
frame,5.750000,6349,B
frame,5.791667,3734,B
frame,5.833333,14323,P
frame,5.875000,3867,B
frame,5.916667,5575,B
frame,5.958333,3534,B
frame,6.000000,14475,P
frame,6.041667,3620,B
frame,6.083333,4244,B
frame,6.125000,2995,B
frame,6.166667,12390,P
frame,6.208333,2998,B
frame,6.250000,3687,B
frame,6.291667,2381,B
frame,6.333333,10799,P
frame,6.375000,2603,B
frame,6.416667,4206,B
frame,6.458333,2770,B
frame,6.500000,9922,P
frame,6.541667,3205,B
frame,6.583333,5016,B
frame,6.625000,3042,B
frame,6.666667,10713,P
frame,6.708333,2683,B
frame,6.750000,4085,B
frame,6.791667,2535,B
frame,6.833333,11053,P
frame,6.875000,2663,B
frame,6.916667,4311,B
frame,6.958333,2587,B
frame,7.000000,11588,P
frame,7.041667,2588,B
frame,7.083333,4142,B
frame,7.125000,2641,B
frame,7.166667,11970,P
frame,7.208333,3100,B
