frame,pts_time,size,type
frame,0.000000,154385,I
frame,0.041667,6813,B
frame,0.083333,11994,B
frame,0.125000,6770,B
frame,0.166667,38212,P
frame,0.208333,7253,B
frame,0.250000,11852,B
frame,0.291667,6671,B
frame,0.333333,40307,P
frame,0.375000,6901,B
frame,0.416667,12889,B
frame,0.458333,8005,B
frame,0.500000,38308,P
frame,0.541667,9011,B
frame,0.583333,14873,B
frame,0.625000,8764,B
frame,0.666667,43879,P
frame,0.708333,7761,B
frame,0.750000,12444,B
frame,0.791667,6998,B
frame,0.833333,41053,P
frame,0.875000,7389,B
frame,0.916667,12946,B
frame,0.958333,7334,B
frame,1.000000,39245,P
frame,1.041667,5135,B
frame,1.083333,9400,B
frame,1.125000,5483,B
frame,1.166667,24810,P
frame,1.208333,6085,B
frame,1.250000,10757,B
frame,1.291667,6381,B
frame,1.333333,24352,P
frame,1.375000,6867,B
frame,1.416667,11761,B
frame,1.458333,6334,B
frame,1.500000,28674,P
frame,1.541667,7818,B
frame,1.583333,15289,B
frame,1.625000,9035,B
frame,1.666667,31700,P
frame,1.708333,10133,B
frame,1.750000,16352,B
frame,1.791667,9339,B
frame,1.833333,37155,P
frame,1.875000,9400,B
frame,1.916667,13807,B
frame,1.958333,8088,B
frame,2.000000,37941,P
frame,2.041667,7428,B
frame,2.083333,11433,B
frame,2.125000,6642,B
frame,2.166667,30317,P
frame,2.208333,6458,B
frame,2.250000,9947,B
frame,2.291667,6707,B
frame,2.333333,29817,P
frame,2.375000,7920,B
frame,2.416667,12528,B
frame,2.458333,7031,B
frame,2.500000,39416,P
frame,2.541667,8333,B
frame,2.583333,14114,B
frame,2.625000,8055,B
frame,2.666667,37339,P
frame,2.708333,8310,B
frame,2.750000,13238,B
frame,2.791667,7880,B
frame,2.833333,36763,P
frame,2.875000,8080,B
frame,2.916667,13119,B
frame,2.958333,7514,B
frame,3.000000,36328,P
frame,3.041667,8623,B
frame,3.083333,13851,B
frame,3.125000,8277,B
frame,3.166667,33929,P
frame,3.208333,8932,B
frame,3.250000,13981,B
frame,3.291667,8494,B
frame,3.333333,36708,P
frame,3.375000,9380,B
frame,3.416667,14809,B
frame,3.458333,8711,B
frame,3.500000,36022,P
frame,3.541667,8881,B
frame,3.583333,14856,B
