frame,pts_time,size,type
frame,0.000000,400333,I
frame,0.041667,15934,B
frame,0.083333,19231,B
frame,0.125000,19929,B
frame,0.166667,142262,P
frame,0.208333,15395,B
frame,0.250000,21311,B
frame,0.291667,21179,B
frame,0.333333,113380,P
frame,0.375000,12889,B
frame,0.416667,25925,B
frame,0.458333,14507,B
frame,0.500000,107771,P
frame,0.541667,10321,B
frame,0.583333,21493,B
frame,0.625000,11964,B
frame,0.666667,71402,P
frame,0.708333,5270,B
frame,0.750000,18082,B
frame,0.791667,5183,B
frame,0.833333,20285,P
frame,0.875000,322615,I
frame,0.916667,16636,B
frame,0.958333,15666,B
frame,1.000000,32685,P
frame,1.041667,15298,B
frame,1.083333,20566,B
frame,1.125000,16012,B
frame,1.166667,48674,P
frame,1.208333,15080,B
frame,1.250000,21935,B
frame,1.291667,15924,B
frame,1.333333,46370,P
frame,1.375000,17881,B
frame,1.416667,21979,B
frame,1.458333,15070,B
frame,1.500000,57918,P
frame,1.541667,15587,B
frame,1.583333,21956,B
frame,1.625000,14052,B
frame,1.666667,58240,P
frame,1.708333,13347,B
frame,1.750000,21974,B
frame,1.791667,15508,B
frame,1.833333,57741,P
frame,1.875000,13065,B
frame,1.916667,19750,B
frame,1.958333,14117,B
frame,2.000000,60629,P
frame,2.041667,11795,B
frame,2.083333,17718,B
frame,2.125000,9897,B
frame,2.166667,54284,P
frame,2.208333,9938,B
frame,2.250000,13851,B
frame,2.291667,7776,B
frame,2.333333,39869,P
frame,2.375000,10257,B
frame,2.416667,16678,B
frame,2.458333,11078,B
frame,2.500000,32418,P
frame,2.541667,13121,B
frame,2.583333,22268,B
frame,2.625000,15017,B
frame,2.666667,37718,P
frame,2.708333,13782,B
frame,2.750000,19648,B
frame,2.791667,15684,B
frame,2.833333,38518,P
frame,2.875000,15019,B
frame,2.916667,20993,B
frame,2.958333,15432,B
frame,3.000000,38665,P
frame,3.041667,16390,B
frame,3.083333,20700,B
frame,3.125000,12459,B
frame,3.166667,45461,P
frame,3.208333,12350,B
frame,3.250000,16248,B
frame,3.291667,8517,B
frame,3.333333,25898,P
frame,3.375000,10051,B
frame,3.416667,19002,P
frame,3.458333,356260,I
frame,3.500000,7529,B
frame,3.541667,14529,B
frame,3.583333,9896,B
frame,3.625000,36247,P
frame,3.666667,9014,B
frame,3.708333,13131,B
frame,3.750000,9350,B
frame,3.791667,32658,P
frame,3.833333,9025,B
frame,3.875000,12989,B
frame,3.916667,8506,B
frame,3.958333,37537,P
frame,4.000000,10174,B
frame,4.041667,15620,B
frame,4.083333,9726,B
frame,4.125000,38970,P
frame,4.166667,10695,B
frame,4.208333,16610,B
frame,4.250000,8311,B
frame,4.291667,61714,P
frame,4.333333,5747,B
frame,4.375000,13967,B
frame,4.416667,6829,B
frame,4.458333,36615,P
frame,4.500000,8156,B
frame,4.541667,14533,B
frame,4.583333,11911,B
frame,4.625000,54885,P
frame,4.666667,9788,B
frame,4.708333,10840,B
frame,4.750000,4438,B
frame,4.791667,78818,P
frame,4.833333,5245,B
frame,4.875000,7513,B
frame,4.916667,4649,B
frame,4.958333,46053,P
frame,5.000000,3608,B
frame,5.041667,4856,B
frame,5.083333,3245,B
frame,5.125000,39932,P
frame,5.166667,3512,B
frame,5.208333,3704,B
frame,5.250000,3376,B
frame,5.291667,32938,P
frame,5.333333,6139,B
frame,5.375000,10804,B
frame,5.416667,7726,B
frame,5.458333,33799,P
frame,5.500000,8857,B
frame,5.541667,13814,B
frame,5.583333,9369,B
frame,5.625000,45048,P
frame,5.666667,8915,B
frame,5.708333,12125,B
frame,5.750000,8549,B
frame,5.791667,51514,P
frame,5.833333,7522,B
frame,5.875000,13815,B
frame,5.916667,7868,B
frame,5.958333,36651,P
frame,6.000000,8983,B
frame,6.041667,14630,B
frame,6.083333,8176,B
frame,6.125000,43000,P
frame,6.166667,8198,B
frame,6.208333,13744,B
frame,6.250000,9614,B
frame,6.291667,52000,P
frame,6.333333,10678,B
frame,6.375000,15492,B
frame,6.416667,8648,B
frame,6.458333,61267,P
frame,6.500000,8191,B
frame,6.541667,11448,B
frame,6.583333,5433,B
frame,6.625000,56121,P
frame,6.666667,4653,B
frame,6.708333,6899,B
frame,6.750000,4436,B
frame,6.791667,17097,P
frame,6.833333,4919,P
frame,6.875000,422702,I
frame,6.916667,10309,B
frame,6.958333,12961,B
frame,7.000000,8204,B
frame,7.041667,40775,P
frame,7.083333,8292,B
frame,7.125000,16463,B
frame,7.166667,10912,B
frame,7.208333,59348,P
frame,7.250000,8556,B
frame,7.291667,13807,B
frame,7.333333,11957,B
frame,7.375000,69548,P
frame,7.416667,10136,B
frame,7.458333,14881,B
frame,7.500000,9244,B
frame,7.541667,66554,P
frame,7.583333,14355,B
frame,7.625000,22603,B
frame,7.666667,17738,B
frame,7.708333,74302,P
frame,7.750000,19309,B
frame,7.791667,26875,B
frame,7.833333,15470,B
frame,7.875000,80153,P
frame,7.916667,11480,B
frame,7.958333,16837,B
frame,8.000000,9261,B
frame,8.041667,84895,P
frame,8.083333,6778,B
frame,8.125000,10218,B
frame,8.166667,8620,B
frame,8.208333,66268,P
frame,8.250000,7353,B
frame,8.291667,8321,B
frame,8.333333,5709,B
frame,8.375000,59138,P
frame,8.416667,6176,B
frame,8.458333,7864,B
frame,8.500000,5974,B
frame,8.541667,59789,P
frame,8.583333,5711,B
frame,8.625000,7927,B
frame,8.666667,5298,B
frame,8.708333,57163,P
frame,8.750000,4314,B
frame,8.791667,6587,B
frame,8.833333,4630,B
frame,8.875000,60777,P
frame,8.916667,2407,B
frame,8.958333,3145,B
frame,9.000000,2062,B
frame,9.041667,51840,P
frame,9.083333,2051,B
frame,9.125000,2831,B
frame,9.166667,1976,B
frame,9.208333,47540,P
frame,9.250000,2078,B
frame,9.291667,3089,B
frame,9.333333,2258,B
frame,9.375000,45215,P
frame,9.416667,2872,B
frame,9.458333,7750,B
frame,9.500000,7423,B
frame,9.541667,62066,P
frame,9.583333,10602,B
frame,9.625000,12950,B
frame,9.666667,4810,B
frame,9.708333,82064,P
frame,9.750000,2746,B
frame,9.791667,3781,B
frame,9.833333,2373,B
frame,9.875000,45883,P
frame,9.916667,2179,B
frame,9.958333,2732,B
frame,10.000000,1875,B
frame,10.041667,44698,P
frame,10.083333,2148,B
frame,10.125000,2611,B
frame,10.166667,1967,B
frame,10.208333,39772,P
frame,10.250000,3115,B
frame,10.291667,9764,B
frame,10.333333,13271,B
frame,10.375000,66680,P
frame,10.416667,7747,B
frame,10.458333,7929,B
frame,10.500000,3195,B
frame,10.541667,80544,P
frame,10.583333,3548,B
frame,10.625000,4162,B
frame,10.666667,2534,B
frame,10.708333,48577,P
frame,10.750000,2358,B
frame,10.791667,4888,B
frame,10.833333,4006,B
frame,10.875000,50568,P
frame,10.916667,15164,B
frame,10.958333,20838,B
frame,11.000000,13953,B
frame,11.041667,82169,P
frame,11.083333,6909,B
frame,11.125000,8191,B
frame,11.166667,6327,B
frame,11.208333,74896,P
frame,11.250000,8221,B
frame,11.291667,11816,B
frame,11.333333,8353,B
frame,11.375000,70157,P
frame,11.416667,5471,B
frame,11.458333,6251,B
frame,11.500000,3250,B
frame,11.541667,63985,P
frame,11.583333,2814,B
frame,11.625000,4024,B
frame,11.666667,2399,B
frame,11.708333,49764,P
frame,11.750000,2389,B
frame,11.791667,4853,B
frame,11.833333,8888,B
frame,11.875000,62675,P
