frame,pts_time,size,type
frame,0.000000,1175,I
frame,0.041667,68,B
frame,0.083333,70,P
frame,0.125000,79,P
frame,0.166667,78,P
frame,0.208333,79,P
frame,0.250000,79,P
frame,0.291667,79,P
frame,0.333333,118,P
frame,0.375000,97,P
frame,0.416667,1163,I
frame,0.458333,93,P
frame,0.500000,288,B
frame,0.541667,104,B
frame,0.583333,284,B
frame,0.625000,509,P
frame,0.666667,788,P
frame,0.708333,239,B
frame,0.750000,350,B
frame,0.791667,368,B
frame,0.833333,2343,P
frame,0.875000,119,B
frame,0.916667,228,B
frame,0.958333,2759,P
frame,1.000000,162,B
frame,1.041667,329,B
frame,1.083333,3144,P
frame,1.125000,618,B
frame,1.166667,3099,P
frame,1.208333,710,B
frame,1.250000,803,B
frame,1.291667,3791,P
frame,1.333333,651,B
frame,1.375000,3889,P
frame,1.416667,643,B
frame,1.458333,4727,P
frame,1.500000,491,B
frame,1.541667,764,B
frame,1.583333,5185,P
frame,1.625000,483,B
frame,1.666667,750,B
frame,1.708333,5688,P
frame,1.750000,561,B
frame,1.791667,6186,P
frame,1.833333,673,B
frame,1.875000,6570,P
frame,1.916667,614,B
frame,1.958333,7436,P
frame,2.000000,522,B
frame,2.041667,704,B
frame,2.083333,8306,P
frame,2.125000,1017,B
frame,2.166667,1180,B
frame,2.208333,584,B
frame,2.250000,6144,P
frame,2.291667,1053,B
frame,2.333333,1151,B
frame,2.375000,735,B
frame,2.416667,5481,P
frame,2.458333,1119,B
frame,2.500000,1175,B
frame,2.541667,697,B
frame,2.583333,5497,P
frame,2.625000,1204,B
frame,2.666667,1181,B
frame,2.708333,783,B
frame,2.750000,5578,P
frame,2.791667,1153,B
frame,2.833333,1231,B
frame,2.875000,786,B
frame,2.916667,5572,P
frame,2.958333,1248,B
frame,3.000000,1375,B
frame,3.041667,861,B
frame,3.083333,5816,P
frame,3.125000,1217,B
frame,3.166667,1371,B
frame,3.208333,897,B
frame,3.250000,6214,P
frame,3.291667,1370,B
frame,3.333333,1425,B
frame,3.375000,1042,B
frame,3.416667,6934,P
frame,3.458333,1370,B
frame,3.500000,1551,B
frame,3.541667,1032,B
frame,3.583333,6995,P
frame,3.625000,1455,B
frame,3.666667,1536,B
frame,3.708333,1120,B
frame,3.750000,7468,P
frame,3.791667,1485,B
frame,3.833333,1586,B
frame,3.875000,1050,B
frame,3.916667,7225,P
frame,3.958333,1470,B
frame,4.000000,1688,B
frame,4.041667,1231,B
frame,4.083333,8255,P
frame,4.125000,1557,B
frame,4.166667,1634,B
frame,4.208333,1267,B
frame,4.250000,8244,P
frame,4.291667,1566,B
frame,4.333333,1655,B
frame,4.375000,1166,B
frame,4.416667,7780,P
frame,4.458333,1502,B
frame,4.500000,1621,B
frame,4.541667,1169,B
frame,4.583333,8802,P
frame,4.625000,1307,B
frame,4.666667,6265,P
frame,4.708333,1566,B
frame,4.750000,1690,B
frame,4.791667,1270,B
frame,4.833333,8511,P
frame,4.875000,1581,B
frame,4.916667,1599,B
frame,4.958333,1068,B
frame,5.000000,8757,P
frame,5.041667,1628,B
frame,5.083333,1723,B
frame,5.125000,1105,B
frame,5.166667,9208,P
frame,5.208333,1594,B
frame,5.250000,1726,B
frame,5.291667,977,B
frame,5.333333,8942,P
frame,5.375000,1570,B
frame,5.416667,1631,B
frame,5.458333,976,B
frame,5.500000,9464,P
frame,5.541667,1626,B
frame,5.583333,1539,B
frame,5.625000,1075,B
frame,5.666667,9374,P
frame,5.708333,1596,B
frame,5.750000,1473,B
frame,5.791667,1036,B
frame,5.833333,9166,P
frame,5.875000,1575,B
frame,5.916667,1535,B
frame,5.958333,1093,B
frame,6.000000,9011,P
frame,6.041667,1514,B
frame,6.083333,1581,B
frame,6.125000,1116,B
frame,6.166667,9309,P
frame,6.208333,1489,B
frame,6.250000,1628,B
frame,6.291667,865,B
frame,6.333333,8672,P
frame,6.375000,1561,B
frame,6.416667,1415,B
frame,6.458333,811,B
frame,6.500000,9013,P
frame,6.541667,1504,B
frame,6.583333,1552,B
frame,6.625000,1167,B
frame,6.666667,8683,P
frame,6.708333,1573,B
frame,6.750000,1642,B
frame,6.791667,972,B
frame,6.833333,8651,P
frame,6.875000,1637,B
frame,6.916667,1437,B
frame,6.958333,1071,B
frame,7.000000,8465,P
frame,7.041667,1453,B
frame,7.083333,1437,B
frame,7.125000,878,B
frame,7.166667,8332,P
frame,7.208333,1463,B
frame,7.250000,1211,B
frame,7.291667,859,B
frame,7.333333,8580,P
frame,7.375000,1308,B
frame,7.416667,1308,B
frame,7.458333,1048,B
frame,7.500000,9738,P
frame,7.541667,1184,B
frame,7.583333,1341,B
frame,7.625000,967,B
frame,7.666667,11879,P
frame,7.708333,1238,B
frame,7.750000,1526,B
frame,7.791667,1192,B
frame,7.833333,12762,P
frame,7.875000,1334,B
frame,7.916667,1612,B
frame,7.958333,1098,B
frame,8.000000,13848,P
frame,8.041667,1469,B
frame,8.083333,1572,B
frame,8.125000,1082,B
frame,8.166667,15038,P
frame,8.208333,1404,B
frame,8.250000,1630,B
frame,8.291667,1310,B
frame,8.333333,14859,P
frame,8.375000,1573,B
frame,8.416667,1756,B
frame,8.458333,1224,B
frame,8.500000,14985,P
frame,8.541667,1488,B
frame,8.583333,1952,B
frame,8.625000,1118,B
frame,8.666667,15323,P
frame,8.708333,1525,B
frame,8.750000,2050,B
frame,8.791667,1394,B
frame,8.833333,13903,P
frame,8.875000,1164,B
frame,8.916667,1731,B
frame,8.958333,1098,B
frame,9.000000,7792,P
frame,9.041667,1350,B
frame,9.083333,1806,B
frame,9.125000,1208,B
frame,9.166667,9867,P
frame,9.208333,1394,B
frame,9.250000,1683,B
frame,9.291667,1065,B
frame,9.333333,11268,P
frame,9.375000,1464,B
frame,9.416667,1336,B
frame,9.458333,970,B
frame,9.500000,15020,P
frame,9.541667,1146,B
frame,9.583333,1425,B
frame,9.625000,1153,B
frame,9.666667,11951,P
frame,9.708333,1235,B
frame,9.750000,1733,B
frame,9.791667,1255,B
frame,9.833333,12327,P
frame,9.875000,1235,B
frame,9.916667,1810,B
frame,9.958333,1311,B
frame,10.000000,12712,P
frame,10.041667,1417,B
frame,10.083333,1763,B
frame,10.125000,1243,B
frame,10.166667,12043,P
frame,10.208333,1335,B
frame,10.250000,1644,B
frame,10.291667,1121,B
frame,10.333333,10190,P
frame,10.375000,867,P
frame,10.416667,59549,I
frame,10.458333,984,B
frame,10.500000,1133,B
frame,10.541667,872,B
frame,10.583333,7013,P
frame,10.625000,1273,B
frame,10.666667,1240,B
frame,10.708333,1008,B
frame,10.750000,6951,P
frame,10.791667,1199,B
frame,10.833333,1306,B
frame,10.875000,839,B
frame,10.916667,7625,P
frame,10.958333,1061,B
frame,11.000000,1181,B
frame,11.041667,813,B
frame,11.083333,7992,P
frame,11.125000,1293,B
frame,11.166667,982,B
frame,11.208333,951,B
frame,11.250000,9081,P
frame,11.291667,1311,B
frame,11.333333,1274,B
frame,11.375000,985,B
frame,11.416667,5597,P
frame,11.458333,1078,B
frame,11.500000,1049,B
frame,11.541667,564,B
frame,11.583333,2369,P
frame,11.625000,940,B
frame,11.666667,1080,B
frame,11.708333,563,B
frame,11.750000,1507,P
frame,11.791667,397,B
frame,11.833333,590,P
frame,11.875000,81175,I
frame,11.916667,1133,B
frame,11.958333,2166,B
frame,12.000000,1009,B
frame,12.041667,4405,P
frame,12.083333,1300,B
frame,12.125000,2178,B
frame,12.166667,1202,B
frame,12.208333,5773,P
frame,12.250000,1357,B
frame,12.291667,2355,B
frame,12.333333,1303,B
frame,12.375000,6476,P
frame,12.416667,1415,B
frame,12.458333,2454,B
frame,12.500000,1349,B
frame,12.541667,7344,P
frame,12.583333,1580,B
frame,12.625000,2621,B
frame,12.666667,1484,B
frame,12.708333,7308,P
frame,12.750000,1552,B
frame,12.791667,2630,B
frame,12.833333,1473,B
frame,12.875000,7574,P
frame,12.916667,1623,B
frame,12.958333,2712,B
frame,13.000000,1456,B
frame,13.041667,8381,P
frame,13.083333,1545,B
frame,13.125000,2838,B
frame,13.166667,1557,B
frame,13.208333,7794,P
frame,13.250000,1566,B
frame,13.291667,2749,B
frame,13.333333,1532,B
frame,13.375000,7425,P
frame,13.416667,1552,B
frame,13.458333,2721,B
frame,13.500000,1423,B
frame,13.541667,8520,P
frame,13.583333,1618,B
frame,13.625000,2847,B
frame,13.666667,1521,B
frame,13.708333,8170,P
frame,13.750000,1524,B
frame,13.791667,2732,B
frame,13.833333,1455,B
frame,13.875000,7306,P
frame,13.916667,1570,B
frame,13.958333,2626,B
frame,14.000000,1412,B
frame,14.041667,7294,P
frame,14.083333,1456,B
frame,14.125000,2661,B
frame,14.166667,1505,B
frame,14.208333,7335,P
frame,14.250000,1634,B
frame,14.291667,2611,B
frame,14.333333,1444,B
frame,14.375000,8816,P
frame,14.416667,1697,B
frame,14.458333,2964,B
frame,14.500000,1743,B
frame,14.541667,8670,P
frame,14.583333,1830,B
frame,14.625000,3016,B
frame,14.666667,1590,B
frame,14.708333,8380,P
frame,14.750000,1875,B
frame,14.791667,2991,B
frame,14.833333,1611,B
frame,14.875000,9418,P
frame,14.916667,1932,B
frame,14.958333,3394,B
frame,15.000000,1872,B
frame,15.041667,8838,P
frame,15.083333,2069,B
frame,15.125000,3578,B
frame,15.166667,1941,B
frame,15.208333,7673,P
frame,15.250000,2000,B
frame,15.291667,3684,B
frame,15.333333,1995,B
frame,15.375000,7025,P
frame,15.416667,1988,B
frame,15.458333,3675,B
frame,15.500000,2023,B
frame,15.541667,5854,P
frame,15.583333,1950,B
frame,15.625000,3803,B
frame,15.666667,2128,B
frame,15.708333,3975,P
frame,15.750000,36180,I
frame,15.791667,151,B
frame,15.833333,225,B
frame,15.875000,239,B
frame,15.916667,757,P
frame,15.958333,229,B
frame,16.000000,413,B
frame,16.041667,658,B
frame,16.083333,2504,P
frame,16.125000,1202,B
frame,16.166667,1812,B
frame,16.208333,1044,B
frame,16.250000,3952,P
frame,16.291667,1305,B
frame,16.333333,2819,B
frame,16.375000,1658,B
frame,16.416667,8754,P
frame,16.458333,768,B
frame,16.500000,1017,B
frame,16.541667,608,B
frame,16.583333,5479,P
frame,16.625000,501,B
frame,16.666667,858,B
frame,16.708333,491,B
frame,16.750000,2344,P
frame,16.791667,592,B
frame,16.833333,992,B
frame,16.875000,552,B
frame,16.916667,3037,P
frame,16.958333,584,B
frame,17.000000,794,B
frame,17.041667,421,B
frame,17.083333,2354,P
frame,17.125000,458,B
frame,17.166667,797,B
frame,17.208333,435,B
frame,17.250000,1530,P
frame,17.291667,1300,B
frame,17.333333,1662,B
frame,17.375000,929,B
frame,17.416667,4609,P
frame,17.458333,1236,B
frame,17.500000,2450,B
frame,17.541667,1542,B
frame,17.583333,6045,P
frame,17.625000,1182,B
frame,17.666667,2174,B
frame,17.708333,1203,B
frame,17.750000,5152,P
frame,17.791667,821,B
frame,17.833333,1417,B
frame,17.875000,976,B
frame,17.916667,3164,P
frame,17.958333,2052,B
frame,18.000000,3382,B
frame,18.041667,6014,P
frame,18.083333,2067,B
frame,18.125000,1204,B
frame,18.166667,539,B
frame,18.208333,8105,P
frame,18.250000,509,B
frame,18.291667,794,B
frame,18.333333,465,B
frame,18.375000,2674,P
frame,18.416667,513,B
frame,18.458333,1032,B
frame,18.500000,623,B
frame,18.541667,3495,P
frame,18.583333,654,B
frame,18.625000,668,B
frame,18.666667,402,B
frame,18.708333,3363,P
frame,18.750000,461,B
frame,18.791667,694,B
frame,18.833333,400,B
frame,18.875000,2537,P
frame,18.916667,487,B
frame,18.958333,803,B
frame,19.000000,440,B
frame,19.041667,2887,P
frame,19.083333,250,B
frame,19.125000,483,B
frame,19.166667,252,B
frame,19.208333,1291,P
frame,19.250000,351,B
frame,19.291667,548,B
frame,19.333333,352,B
frame,19.375000,1408,P
frame,19.416667,342,B
frame,19.458333,545,B
frame,19.500000,488,B
frame,19.541667,1774,P
frame,19.583333,295,B
frame,19.625000,586,B
frame,19.666667,422,B
frame,19.708333,1325,P
frame,19.750000,498,B
frame,19.791667,1072,B
frame,19.833333,1587,B
frame,19.875000,4003,P
frame,19.916667,2774,B
frame,19.958333,2336,B
frame,20.000000,6567,P
frame,20.041667,1728,B
frame,20.083333,1762,B
frame,20.125000,2253,B
frame,20.166667,3625,P
frame,20.208333,1691,B
frame,20.250000,1812,B
frame,20.291667,2237,B
frame,20.333333,3926,P
frame,20.375000,3144,B
frame,20.416667,6482,P
frame,20.458333,4039,B
frame,20.500000,5442,B
frame,20.541667,2700,B
frame,20.583333,12344,P
frame,20.625000,2289,B
frame,20.666667,4494,B
frame,20.708333,2834,B
frame,20.750000,7811,P
frame,20.791667,5033,P
frame,20.833333,6402,P
frame,20.875000,957,B
frame,20.916667,922,B
frame,20.958333,290,B
frame,21.000000,4449,P
frame,21.041667,292,B
frame,21.083333,524,B
frame,21.125000,178,B
frame,21.166667,2063,P
frame,21.208333,235,B
frame,21.250000,491,B
frame,21.291667,250,B
frame,21.333333,1610,P
frame,21.375000,270,B
frame,21.416667,459,B
frame,21.458333,201,B
frame,21.500000,1341,P
frame,21.541667,208,B
frame,21.583333,332,B
frame,21.625000,178,B
frame,21.666667,1161,P
frame,21.708333,203,B
frame,21.750000,328,B
frame,21.791667,164,B
frame,21.833333,1222,P
frame,21.875000,143,B
frame,21.916667,281,B
frame,21.958333,152,B
frame,22.000000,902,P
frame,22.041667,221,B
frame,22.083333,370,B
frame,22.125000,165,B
frame,22.166667,1113,P
frame,22.208333,151,B
frame,22.250000,206,B
frame,22.291667,157,B
frame,22.333333,455,P
frame,22.375000,169,B
frame,22.416667,256,B
frame,22.458333,190,B
frame,22.500000,983,P
frame,22.541667,174,B
frame,22.583333,310,B
frame,22.625000,134,B
frame,22.666667,816,P
frame,22.708333,160,B
frame,22.750000,197,B
frame,22.791667,107,B
frame,22.833333,396,P
frame,22.875000,113,B
frame,22.916667,249,B
frame,22.958333,107,B
frame,23.000000,433,P
frame,23.041667,88796,I
frame,23.083333,1757,B
frame,23.125000,2398,B
frame,23.166667,1758,B
frame,23.208333,7010,P
frame,23.250000,1848,B
frame,23.291667,2650,B
frame,23.333333,1827,B
frame,23.375000,8415,P
frame,23.416667,1723,B
frame,23.458333,2553,B
frame,23.500000,1841,B
frame,23.541667,8164,P
frame,23.583333,1514,B
frame,23.625000,2413,B
frame,23.666667,1514,B
frame,23.708333,8152,P
frame,23.750000,1611,B
frame,23.791667,2436,B
frame,23.833333,1357,B
frame,23.875000,7973,P
frame,23.916667,1604,B
frame,23.958333,2376,B
frame,24.000000,1420,B
frame,24.041667,7862,P
frame,24.083333,1578,B
frame,24.125000,2255,B
frame,24.166667,1524,B
frame,24.208333,7588,P
frame,24.250000,1383,B
frame,24.291667,2264,B
frame,24.333333,1459,B
frame,24.375000,6766,P
frame,24.416667,1609,B
frame,24.458333,2264,B
frame,24.500000,1541,B
frame,24.541667,6854,P
frame,24.583333,1479,B
frame,24.625000,2253,B
frame,24.666667,1352,B
frame,24.708333,6679,P
frame,24.750000,1495,B
frame,24.791667,2324,B
frame,24.833333,1511,B
frame,24.875000,7283,P
frame,24.916667,1464,B
frame,24.958333,2279,B
frame,25.000000,1502,B
frame,25.041667,8097,P
frame,25.083333,1506,B
frame,25.125000,2063,B
frame,25.166667,1345,B
frame,25.208333,9381,P
frame,25.250000,1556,B
frame,25.291667,2176,B
frame,25.333333,1282,B
frame,25.375000,9981,P
frame,25.416667,1550,B
frame,25.458333,2114,B
frame,25.500000,1483,B
frame,25.541667,9233,P
frame,25.583333,1647,B
frame,25.625000,1959,B
frame,25.666667,1310,B
frame,25.708333,9319,P
frame,25.750000,1461,B
frame,25.791667,2103,B
frame,25.833333,1263,B
frame,25.875000,9665,P
frame,25.916667,1756,B
frame,25.958333,2131,B
frame,26.000000,1278,B
frame,26.041667,9731,P
frame,26.083333,1469,B
frame,26.125000,2171,B
frame,26.166667,1287,B
frame,26.208333,8261,P
frame,26.250000,1813,B
frame,26.291667,2257,B
frame,26.333333,1275,B
frame,26.375000,10595,P
frame,26.416667,1788,B
frame,26.458333,2135,B
frame,26.500000,1510,B
frame,26.541667,9928,P
