frame,pts_time,size,type
frame,0.000000,102217,I
frame,0.041667,9067,B
frame,0.083333,11318,B
frame,0.125000,8867,B
frame,0.166667,23446,P
frame,0.208333,8633,B
frame,0.250000,11553,B
frame,0.291667,8705,B
frame,0.333333,23052,P
frame,0.375000,8591,B
frame,0.416667,12214,B
frame,0.458333,9197,B
frame,0.500000,21499,P
frame,0.541667,9426,B
frame,0.583333,11211,B
frame,0.625000,10042,B
frame,0.666667,23155,P
frame,0.708333,12677,B
frame,0.750000,12520,B
frame,0.791667,9899,B
frame,0.833333,27126,P
frame,0.875000,8461,B
frame,0.916667,11882,B
frame,0.958333,8578,B
frame,1.000000,24490,P
frame,1.041667,12987,B
frame,1.083333,14111,B
frame,1.125000,11485,B
frame,1.166667,35078,P
frame,1.208333,16208,B
frame,1.250000,17021,B
frame,1.291667,13684,B
frame,1.333333,33944,P
frame,1.375000,14205,B
frame,1.416667,21146,B
frame,1.458333,14167,B
frame,1.500000,34258,P
frame,1.541667,14015,B
frame,1.583333,15831,B
frame,1.625000,14190,B
frame,1.666667,38895,P
frame,1.708333,11137,B
frame,1.750000,14550,B
frame,1.791667,13587,B
frame,1.833333,31403,P
frame,1.875000,16341,B
frame,1.916667,15856,B
frame,1.958333,15228,B
frame,2.000000,27806,P
frame,2.041667,14715,B
frame,2.083333,16986,B
frame,2.125000,13595,B
frame,2.166667,38860,P
frame,2.208333,12725,B
frame,2.250000,17867,B
frame,2.291667,15708,B
frame,2.333333,29202,P
frame,2.375000,25988,B
frame,2.416667,14863,B
frame,2.458333,15019,B
frame,2.500000,33384,P
frame,2.541667,13973,B
frame,2.583333,21864,B
frame,2.625000,12071,B
frame,2.666667,27631,P
frame,2.708333,12095,B
frame,2.750000,15414,B
frame,2.791667,11845,B
frame,2.833333,29221,P
frame,2.875000,11263,B
frame,2.916667,16827,B
frame,2.958333,12845,B
frame,3.000000,28512,P
frame,3.041667,13988,B
frame,3.083333,15525,B
frame,3.125000,15599,B
frame,3.166667,23170,P
frame,3.208333,18662,B
frame,3.250000,16998,B
frame,3.291667,12614,B
frame,3.333333,29961,P
frame,3.375000,13593,B
frame,3.416667,22073,P
frame,3.458333,92295,I
frame,3.500000,10617,B
frame,3.541667,15344,B
frame,3.583333,8435,B
frame,3.625000,33174,P
frame,3.666667,9759,B
frame,3.708333,18729,B
frame,3.750000,9397,B
frame,3.791667,44008,P
frame,3.833333,10059,B
frame,3.875000,15371,B
frame,3.916667,11286,B
frame,3.958333,40813,P
frame,4.000000,17366,B
frame,4.041667,16474,B
frame,4.083333,11950,B
frame,4.125000,34331,P
frame,4.166667,18619,B
frame,4.208333,23478,B
frame,4.250000,13312,B
frame,4.291667,37653,P
frame,4.333333,17872,B
frame,4.375000,19673,B
frame,4.416667,14564,B
frame,4.458333,33102,P
frame,4.500000,14180,B
frame,4.541667,21892,B
frame,4.583333,16443,B
frame,4.625000,42883,P
frame,4.666667,14153,B
frame,4.708333,19940,B
frame,4.750000,15933,B
frame,4.791667,38876,P
