frame,pts_time,size,type
frame,0.000000,1162,I
frame,0.041667,68,B
frame,0.083333,70,P
frame,0.125000,136,P
frame,0.166667,97,P
frame,0.208333,198,P
frame,0.250000,367,P
frame,0.291667,416,P
frame,0.333333,2894,I
frame,0.375000,993,P
frame,0.416667,5790,I
frame,0.458333,1842,P
frame,0.500000,2522,B
frame,0.541667,4304,B
frame,0.583333,2172,B
frame,0.625000,7055,P
frame,0.666667,5433,P
frame,0.708333,2800,B
frame,0.750000,2818,B
frame,0.791667,2058,B
frame,0.833333,8992,P
frame,0.875000,2102,B
frame,0.916667,3023,B
frame,0.958333,10802,P
frame,1.000000,2037,B
frame,1.041667,3291,B
frame,1.083333,14727,P
frame,1.125000,3136,B
frame,1.166667,11385,P
frame,1.208333,3142,B
frame,1.250000,5200,B
frame,1.291667,29280,P
frame,1.333333,4938,B
frame,1.375000,32497,P
frame,1.416667,8361,B
frame,1.458333,44197,P
frame,1.500000,9492,B
frame,1.541667,14701,B
frame,1.583333,60028,P
frame,1.625000,13649,B
frame,1.666667,19601,B
frame,1.708333,75450,P
frame,1.750000,18639,B
frame,1.791667,66327,P
frame,1.833333,16858,B
frame,1.875000,56701,P
frame,1.916667,11222,B
frame,1.958333,48543,P
frame,2.000000,6212,B
frame,2.041667,8277,B
frame,2.083333,45093,P
frame,2.125000,4732,B
frame,2.166667,6513,B
frame,2.208333,3783,B
frame,2.250000,27723,P
frame,2.291667,3636,B
frame,2.333333,5135,B
frame,2.375000,3269,B
frame,2.416667,21244,P
frame,2.458333,2806,B
frame,2.500000,4444,B
frame,2.541667,2779,B
frame,2.583333,18861,P
frame,2.625000,2838,B
frame,2.666667,4390,B
frame,2.708333,2785,B
frame,2.750000,20653,P
frame,2.791667,2696,B
frame,2.833333,2834,B
frame,2.875000,18567,P
frame,2.916667,2635,B
frame,2.958333,3181,B
frame,3.000000,18736,P
frame,3.041667,2990,B
frame,3.083333,4705,B
frame,3.125000,3057,B
frame,3.166667,22011,P
frame,3.208333,3048,B
frame,3.250000,4763,B
frame,3.291667,3193,B
frame,3.333333,24205,P
frame,3.375000,2894,B
frame,3.416667,3264,B
frame,3.458333,22101,P
frame,3.500000,3297,B
frame,3.541667,5054,B
frame,3.583333,2989,B
frame,3.625000,27947,P
frame,3.666667,3298,B
frame,3.708333,4900,B
frame,3.750000,3136,B
frame,3.791667,26557,P
frame,3.833333,2985,B
frame,3.875000,20367,P
frame,3.916667,3490,B
frame,3.958333,3334,B
frame,4.000000,27196,P
frame,4.041667,3276,B
frame,4.083333,3335,B
frame,4.125000,27062,P
frame,4.166667,3139,B
frame,4.208333,3267,B
frame,4.250000,27072,P
frame,4.291667,3077,B
frame,4.333333,22349,P
frame,4.375000,3086,B
frame,4.416667,3284,B
frame,4.458333,27066,P
frame,4.500000,3258,B
frame,4.541667,22389,P
frame,4.583333,3403,B
frame,4.625000,24832,P
frame,4.666667,3257,B
frame,4.708333,23682,P
frame,4.750000,3432,B
frame,4.791667,3372,B
frame,4.833333,29182,P
frame,4.875000,19070,P
frame,4.916667,3440,B
frame,4.958333,24759,P
frame,5.000000,3228,B
frame,5.041667,27260,P
frame,5.083333,3011,B
frame,5.125000,27041,P
frame,5.166667,3414,B
frame,5.208333,4839,B
frame,5.250000,3144,B
frame,5.291667,36412,P
frame,5.333333,3179,B
