frame,pts_time,size,type
frame,0.000000,126739,I
frame,0.041667,13293,B
frame,0.083333,16775,B
frame,0.125000,12981,B
frame,0.166667,53927,P
frame,0.208333,12531,B
frame,0.250000,16390,B
frame,0.291667,12062,B
frame,0.333333,44734,P
frame,0.375000,11806,B
frame,0.416667,16800,B
frame,0.458333,12649,B
frame,0.500000,40398,P
frame,0.541667,12953,B
frame,0.583333,15169,B
frame,0.625000,14104,B
frame,0.666667,43354,P
frame,0.708333,16769,B
frame,0.750000,16857,B
frame,0.791667,14429,B
frame,0.833333,46265,P
frame,0.875000,12022,B
frame,0.916667,18041,B
frame,0.958333,12540,B
frame,1.000000,41804,P
frame,1.041667,18162,B
frame,1.083333,19163,B
frame,1.125000,16865,B
frame,1.166667,53927,P
frame,1.208333,23052,B
frame,1.250000,23730,B
frame,1.291667,19253,B
frame,1.333333,46465,P
frame,1.375000,19573,B
frame,1.416667,28267,B
frame,1.458333,20413,B
frame,1.500000,54545,P
frame,1.541667,20731,B
frame,1.583333,23544,B
frame,1.625000,21106,B
frame,1.666667,59875,P
frame,1.708333,17014,B
frame,1.750000,21876,B
frame,1.791667,20002,B
frame,1.833333,47855,P
frame,1.875000,23638,B
frame,1.916667,23835,B
frame,1.958333,21497,B
frame,2.000000,42546,P
frame,2.041667,21737,B
frame,2.083333,25641,B
frame,2.125000,20697,B
frame,2.166667,53166,P
frame,2.208333,20488,B
frame,2.250000,26337,B
frame,2.291667,24572,B
frame,2.333333,45509,P
frame,2.375000,34623,B
frame,2.416667,23839,B
frame,2.458333,23611,B
frame,2.500000,47384,P
frame,2.541667,22334,B
frame,2.583333,31639,B
frame,2.625000,20149,B
frame,2.666667,40778,P
frame,2.708333,19975,B
frame,2.750000,24732,B
frame,2.791667,20290,B
frame,2.833333,41537,P
frame,2.875000,19554,B
frame,2.916667,25860,B
frame,2.958333,21424,B
frame,3.000000,39026,P
frame,3.041667,22396,B
frame,3.083333,24673,B
frame,3.125000,24422,B
frame,3.166667,33092,P
frame,3.208333,28304,B
frame,3.250000,25432,B
frame,3.291667,21270,B
frame,3.333333,37187,P
frame,3.375000,23187,B
frame,3.416667,26547,P
frame,3.458333,136524,I
frame,3.500000,17061,B
frame,3.541667,26101,B
frame,3.583333,13672,B
frame,3.625000,49324,P
frame,3.666667,14641,B
frame,3.708333,31477,B
frame,3.750000,15077,B
frame,3.791667,64223,P
frame,3.833333,14697,B
frame,3.875000,22797,B
frame,3.916667,17671,B
frame,3.958333,59145,P
frame,4.000000,24144,B
frame,4.041667,24517,B
frame,4.083333,17620,B
frame,4.125000,52783,P
frame,4.166667,25918,B
frame,4.208333,34492,B
frame,4.250000,20233,B
frame,4.291667,56084,P
frame,4.333333,25106,B
frame,4.375000,28867,B
frame,4.416667,21027,B
frame,4.458333,47800,P
frame,4.500000,22048,B
frame,4.541667,32367,B
frame,4.583333,24322,B
frame,4.625000,57293,P
frame,4.666667,22672,B
frame,4.708333,29215,B
frame,4.750000,24028,B
frame,4.791667,55826,P
frame,4.833333,19685,B
frame,4.875000,34740,B
frame,4.916667,21577,B
frame,4.958333,50029,P
frame,5.000000,19569,B
frame,5.041667,32734,B
frame,5.083333,20220,B
frame,5.125000,53166,P
frame,5.166667,20868,B
frame,5.208333,29628,B
frame,5.250000,22264,B
frame,5.291667,51253,P
frame,5.333333,20738,B
frame,5.375000,27660,B
frame,5.416667,19699,B
frame,5.458333,50533,P
frame,5.500000,21130,B
frame,5.541667,27491,B
frame,5.583333,20280,B
frame,5.625000,49535,P
frame,5.666667,22733,B
frame,5.708333,27164,B
frame,5.750000,20009,B
frame,5.791667,42916,P
frame,5.833333,19335,B
frame,5.875000,25621,B
frame,5.916667,22412,B
frame,5.958333,40863,P
frame,6.000000,19301,B
