frame,pts_time,size,type
frame,0.000000,102043,I
frame,0.041667,1408,B
frame,0.083333,1599,B
frame,0.125000,1674,B
frame,0.166667,4490,P
frame,0.208333,1594,B
frame,0.250000,2403,B
frame,0.291667,2159,B
frame,0.333333,4957,P
frame,0.375000,1594,B
frame,0.416667,1750,B
frame,0.458333,1281,B
frame,0.500000,3481,P
frame,0.541667,1126,B
frame,0.583333,1522,B
frame,0.625000,1362,B
frame,0.666667,1584,P
frame,0.708333,992,B
frame,0.750000,1155,B
frame,0.791667,695,B
frame,0.833333,1579,P
frame,0.875000,86814,I
frame,0.916667,2912,B
frame,0.958333,3292,B
frame,1.000000,6982,P
frame,1.041667,3076,B
frame,1.083333,4163,B
frame,1.125000,2992,B
frame,1.166667,11302,P
frame,1.208333,2960,B
frame,1.250000,4569,B
frame,1.291667,3069,B
frame,1.333333,12653,P
frame,1.375000,3992,B
frame,1.416667,4770,B
frame,1.458333,3045,B
frame,1.500000,13602,P
frame,1.541667,3334,B
frame,1.583333,4954,B
frame,1.625000,2839,B
frame,1.666667,14382,P
frame,1.708333,2914,B
frame,1.750000,4870,B
frame,1.791667,3482,B
frame,1.833333,13244,P
frame,1.875000,2733,B
frame,1.916667,4217,B
frame,1.958333,2855,B
frame,2.000000,14626,P
frame,2.041667,2592,B
frame,2.083333,3353,B
frame,2.125000,2117,B
frame,2.166667,11925,P
frame,2.208333,2410,B
frame,2.250000,2944,B
frame,2.291667,1691,B
frame,2.333333,9397,P
frame,2.375000,2452,B
frame,2.416667,3670,B
frame,2.458333,2525,B
frame,2.500000,8021,P
frame,2.541667,3272,B
frame,2.583333,5565,B
frame,2.625000,3664,B
frame,2.666667,10520,P
frame,2.708333,3701,B
frame,2.750000,5243,B
frame,2.791667,4184,B
frame,2.833333,12341,P
frame,2.875000,4120,B
frame,2.916667,6164,B
frame,2.958333,4271,B
frame,3.000000,12123,P
frame,3.041667,4496,B
frame,3.083333,5654,B
frame,3.125000,3092,B
frame,3.166667,12437,P
frame,3.208333,3428,B
frame,3.250000,4114,B
frame,3.291667,2322,B
frame,3.333333,7248,P
frame,3.375000,2978,B
frame,3.416667,7478,P
frame,3.458333,135086,I
frame,3.500000,1413,B
frame,3.541667,2378,B
frame,3.583333,1890,B
frame,3.625000,7284,P
frame,3.666667,1900,B
frame,3.708333,2990,B
frame,3.750000,1899,B
frame,3.791667,7645,P
frame,3.833333,1763,B
frame,3.875000,2676,B
