frame,pts_time,size,type
frame,0.000000,74875,I
frame,0.041667,1774,B
frame,0.083333,2091,B
frame,0.125000,1986,B
frame,0.166667,3531,P
frame,0.208333,2362,B
frame,0.250000,3057,B
frame,0.291667,2822,B
frame,0.333333,4613,P
frame,0.375000,2127,B
frame,0.416667,2536,B
frame,0.458333,1899,B
frame,0.500000,3079,P
frame,0.541667,1727,B
frame,0.583333,2204,B
frame,0.625000,1683,B
frame,0.666667,2472,P
frame,0.708333,1231,B
frame,0.750000,1738,B
frame,0.791667,898,B
frame,0.833333,2314,P
frame,0.875000,44454,I
frame,0.916667,3052,B
frame,0.958333,3222,B
frame,1.000000,6344,P
frame,1.041667,3048,B
frame,1.083333,4031,B
frame,1.125000,3023,B
frame,1.166667,8600,P
frame,1.208333,2766,B
frame,1.250000,4213,B
frame,1.291667,2814,B
frame,1.333333,8358,P
frame,1.375000,3891,B
frame,1.416667,4566,B
frame,1.458333,2804,B
frame,1.500000,9487,P
frame,1.541667,3396,B
frame,1.583333,4791,B
frame,1.625000,2757,B
frame,1.666667,9125,P
frame,1.708333,2820,B
frame,1.750000,4736,B
frame,1.791667,3284,B
frame,1.833333,8608,P
frame,1.875000,2633,B
frame,1.916667,4031,B
frame,1.958333,2862,B
frame,2.000000,9063,P
frame,2.041667,2431,B
frame,2.083333,3265,B
frame,2.125000,2149,B
frame,2.166667,7248,P
frame,2.208333,2146,B
frame,2.250000,2755,B
frame,2.291667,1596,B
frame,2.333333,5210,P
frame,2.375000,2339,B
frame,2.416667,3248,B
frame,2.458333,2223,B
frame,2.500000,5107,P
frame,2.541667,2594,B
frame,2.583333,4588,B
frame,2.625000,2998,B
frame,2.666667,6922,P
frame,2.708333,2860,B
frame,2.750000,4285,B
frame,2.791667,3424,B
frame,2.833333,7911,P
frame,2.875000,3246,B
frame,2.916667,5025,B
frame,2.958333,3466,B
frame,3.000000,8614,P
frame,3.041667,3596,B
frame,3.083333,4592,B
frame,3.125000,2562,B
frame,3.166667,8209,P
frame,3.208333,2706,B
frame,3.250000,3428,B
frame,3.291667,1971,B
frame,3.333333,4955,P
frame,3.375000,2506,B
frame,3.416667,4765,P
frame,3.458333,43123,I
frame,3.500000,613,B
frame,3.541667,1233,B
frame,3.583333,682,B
frame,3.625000,3539,P
frame,3.666667,779,B
frame,3.708333,1617,B
frame,3.750000,900,B
frame,3.791667,3293,P
frame,3.833333,902,B
frame,3.875000,1494,B
frame,3.916667,727,B
frame,3.958333,3993,P
frame,4.000000,878,B
frame,4.041667,1700,B
frame,4.083333,758,B
frame,4.125000,3925,P
frame,4.166667,882,B
frame,4.208333,1554,B
frame,4.250000,663,B
frame,4.291667,4106,P
frame,4.333333,627,B
frame,4.375000,997,B
frame,4.416667,542,B
frame,4.458333,2377,P
frame,4.500000,1012,B
frame,4.541667,1995,B
frame,4.583333,1854,B
frame,4.625000,5991,P
frame,4.666667,1159,B
frame,4.708333,1245,B
frame,4.750000,589,B
frame,4.791667,5539,P
frame,4.833333,759,B
frame,4.875000,1061,B
frame,4.916667,539,B
frame,4.958333,2998,P
frame,5.000000,558,B
frame,5.041667,885,B
frame,5.083333,476,B
frame,5.125000,1706,P
frame,5.166667,498,B
frame,5.208333,818,B
frame,5.250000,453,B
frame,5.291667,1489,P
frame,5.333333,989,B
frame,5.375000,2062,B
frame,5.416667,1356,B
frame,5.458333,3958,P
frame,5.500000,1626,B
frame,5.541667,2583,B
frame,5.583333,1861,B
frame,5.625000,5478,P
frame,5.666667,1332,B
frame,5.708333,1689,B
frame,5.750000,890,B
frame,5.791667,4488,P
frame,5.833333,708,B
frame,5.875000,1197,B
frame,5.916667,613,B
frame,5.958333,3053,P
frame,6.000000,724,B
frame,6.041667,1259,B
frame,6.083333,623,B
frame,6.125000,4087,P
frame,6.166667,670,B
frame,6.208333,1407,B
frame,6.250000,1035,B
frame,6.291667,4707,P
frame,6.333333,1467,B
frame,6.375000,2026,B
frame,6.416667,998,B
frame,6.458333,5664,P
frame,6.500000,1262,B
frame,6.541667,1734,B
frame,6.583333,640,B
frame,6.625000,4895,P
frame,6.666667,548,B
frame,6.708333,866,B
frame,6.750000,344,B
frame,6.791667,1906,P
frame,6.833333,392,P
frame,6.875000,57042,I
frame,6.916667,2419,B
frame,6.958333,3254,B
frame,7.000000,1931,B
frame,7.041667,3776,P
frame,7.083333,2038,B
frame,7.125000,3715,B
frame,7.166667,2470,B
frame,7.208333,6006,P
frame,7.250000,2093,B
frame,7.291667,2852,B
frame,7.333333,2777,B
frame,7.375000,8370,P
frame,7.416667,2481,B
frame,7.458333,3257,B
frame,7.500000,2063,B
frame,7.541667,8351,P
frame,7.583333,3104,B
frame,7.625000,4579,B
frame,7.666667,3492,B
frame,7.708333,9347,P
frame,7.750000,3952,B
frame,7.791667,5560,B
frame,7.833333,3051,B
frame,7.875000,8978,P
frame,7.916667,2418,B
frame,7.958333,3921,B
frame,8.000000,2297,B
frame,8.041667,7338,P
frame,8.083333,1701,B
frame,8.125000,2409,B
frame,8.166667,2053,B
frame,8.208333,5899,P
frame,8.250000,1794,B
frame,8.291667,1987,B
frame,8.333333,1401,B
frame,8.375000,4766,P
frame,8.416667,1557,B
frame,8.458333,2256,B
frame,8.500000,1365,B
frame,8.541667,4957,P
frame,8.583333,1433,B
frame,8.625000,2239,B
frame,8.666667,1313,B
frame,8.708333,4269,P
frame,8.750000,1073,B
frame,8.791667,1909,B
frame,8.833333,1077,B
frame,8.875000,4511,P
frame,8.916667,748,B
frame,8.958333,1043,B
frame,9.000000,571,B
frame,9.041667,3454,P
frame,9.083333,678,B
frame,9.125000,1076,B
frame,9.166667,524,B
frame,9.208333,3136,P
frame,9.250000,675,B
frame,9.291667,1044,B
frame,9.333333,556,B
frame,9.375000,3057,P
frame,9.416667,790,B
frame,9.458333,1710,B
frame,9.500000,1518,B
frame,9.541667,5494,P
frame,9.583333,1844,B
frame,9.625000,2277,B
frame,9.666667,876,B
frame,9.708333,5688,P
frame,9.750000,557,B
frame,9.791667,793,B
frame,9.833333,388,B
frame,9.875000,2427,P
frame,9.916667,627,B
frame,9.958333,868,B
