frame,pts_time,size,type
frame,0.000000,125339,I
frame,0.041667,1630,B
frame,0.083333,2134,B
frame,0.125000,1923,B
frame,0.166667,6361,P
frame,0.208333,2063,B
frame,0.250000,2811,B
frame,0.291667,2638,B
frame,0.333333,6439,P
frame,0.375000,1943,B
frame,0.416667,2270,B
frame,0.458333,1691,B
frame,0.500000,4667,P
frame,0.541667,1104,B
frame,0.583333,1186,B
frame,0.625000,915,B
frame,0.666667,978,P
frame,0.708333,513,B
frame,0.750000,544,B
frame,0.791667,244,B
frame,0.833333,520,P
frame,0.875000,55572,I
frame,0.916667,1895,B
frame,0.958333,2398,B
frame,1.000000,4911,P
frame,1.041667,2335,B
frame,1.083333,3264,B
frame,1.125000,2489,B
frame,1.166667,9345,P
frame,1.208333,2578,B
frame,1.250000,4467,B
frame,1.291667,3048,B
frame,1.333333,12520,P
frame,1.375000,3933,B
frame,1.416667,4559,B
frame,1.458333,2902,B
frame,1.500000,12155,P
frame,1.541667,3243,B
frame,1.583333,4843,B
frame,1.625000,2890,B
frame,1.666667,13837,P
frame,1.708333,2933,B
frame,1.750000,4845,B
frame,1.791667,3409,B
frame,1.833333,13736,P
frame,1.875000,2643,B
frame,1.916667,4275,B
frame,1.958333,2868,B
frame,2.000000,13347,P
frame,2.041667,2541,B
frame,2.083333,3152,B
frame,2.125000,2115,B
frame,2.166667,10203,P
frame,2.208333,2225,B
frame,2.250000,2691,B
frame,2.291667,1641,B
frame,2.333333,7346,P
frame,2.375000,2167,B
frame,2.416667,3374,B
frame,2.458333,2354,B
frame,2.500000,6692,P
frame,2.541667,2680,B
frame,2.583333,5102,B
frame,2.625000,3306,B
frame,2.666667,9446,P
frame,2.708333,3366,B
frame,2.750000,5070,B
frame,2.791667,4054,B
frame,2.833333,11332,P
frame,2.875000,4125,B
frame,2.916667,6316,B
frame,2.958333,4448,B
frame,3.000000,12591,P
frame,3.041667,4779,B
frame,3.083333,5973,B
frame,3.125000,3282,B
frame,3.166667,13114,P
frame,3.208333,3602,B
frame,3.250000,4474,B
frame,3.291667,2501,B
frame,3.333333,6683,P
frame,3.375000,2981,B
frame,3.416667,5570,P
frame,3.458333,99245,I
frame,3.500000,1393,B
frame,3.541667,2277,B
frame,3.583333,1689,B
frame,3.625000,6708,P
frame,3.666667,1879,B
frame,3.708333,2820,B
frame,3.750000,1703,B
frame,3.791667,7151,P
frame,3.833333,1818,B
frame,3.875000,2535,B
frame,3.916667,1678,B
frame,3.958333,8783,P
frame,4.000000,2150,B
frame,4.041667,3230,B
frame,4.083333,1862,B
frame,4.125000,8545,P
frame,4.166667,2186,B
frame,4.208333,3161,B
frame,4.250000,1632,B
frame,4.291667,10725,P
frame,4.333333,1041,B
frame,4.375000,1924,B
frame,4.416667,1127,B
frame,4.458333,6345,P
frame,4.500000,2156,B
frame,4.541667,3840,B
frame,4.583333,3463,B
frame,4.625000,13819,P
frame,4.666667,2599,B
frame,4.708333,2233,B
frame,4.750000,1489,B
frame,4.791667,16840,P
frame,4.833333,1480,B
frame,4.875000,2186,B
frame,4.916667,1325,B
frame,4.958333,9030,P
frame,5.000000,1085,B
frame,5.041667,1731,B
frame,5.083333,1065,B
frame,5.125000,6758,P
frame,5.166667,1227,B
frame,5.208333,1561,B
frame,5.250000,1087,B
frame,5.291667,5256,P
frame,5.333333,1985,B
frame,5.375000,3858,B
frame,5.416667,2896,B
frame,5.458333,9466,P
frame,5.500000,3576,B
frame,5.541667,5375,B
frame,5.583333,3513,B
frame,5.625000,15593,P
frame,5.666667,3297,B
frame,5.708333,4049,B
frame,5.750000,2792,B
frame,5.791667,14073,P
frame,5.833333,2564,B
frame,5.875000,3817,B
frame,5.916667,2332,B
frame,5.958333,10613,P
frame,6.000000,2694,B
frame,6.041667,3808,B
frame,6.083333,2495,B
frame,6.125000,13800,P
frame,6.166667,2400,B
frame,6.208333,3877,B
frame,6.250000,3279,B
frame,6.291667,14602,P
frame,6.333333,4005,B
frame,6.375000,5343,B
frame,6.416667,3204,B
frame,6.458333,18796,P
frame,6.500000,3304,B
frame,6.541667,4040,B
frame,6.583333,2165,B
frame,6.625000,15985,P
frame,6.666667,1693,B
frame,6.708333,2940,B
frame,6.750000,1445,B
frame,6.791667,4196,P
frame,6.833333,1181,P
