frame,pts_time,size,type
frame,0.000000,1219,I
frame,0.041667,68,B
frame,0.083333,71,P
frame,0.125000,142,P
frame,0.166667,97,P
frame,0.208333,206,P
frame,0.250000,333,P
frame,0.291667,519,P
frame,0.333333,3137,I
frame,0.375000,1195,P
frame,0.416667,5902,I
frame,0.458333,1950,P
frame,0.500000,2596,B
frame,0.541667,4552,B
frame,0.583333,2344,B
frame,0.625000,7333,P
frame,0.666667,5562,P
frame,0.708333,2944,B
frame,0.750000,2992,B
frame,0.791667,2421,B
frame,0.833333,9938,P
frame,0.875000,2375,B
frame,0.916667,3499,B
frame,0.958333,10994,P
frame,1.000000,550,B
frame,1.041667,827,B
frame,1.083333,3405,P
frame,1.125000,722,B
frame,1.166667,3716,P
frame,1.208333,538,B
frame,1.250000,1524,B
frame,1.291667,14487,P
frame,1.333333,2154,B
frame,1.375000,12131,P
frame,1.416667,2397,B
frame,1.458333,13569,P
frame,1.500000,1918,B
frame,1.541667,3872,B
frame,1.583333,19416,P
frame,1.625000,2319,B
frame,1.666667,4097,B
frame,1.708333,20310,P
frame,1.750000,3048,B
frame,1.791667,24970,P
frame,1.833333,3291,B
frame,1.875000,28102,P
frame,1.916667,3278,B
frame,1.958333,29160,P
frame,2.000000,2955,B
frame,2.041667,4719,B
frame,2.083333,32331,P
frame,2.125000,3014,B
frame,2.166667,4316,B
frame,2.208333,2758,B
frame,2.250000,25134,P
frame,2.291667,3008,B
frame,2.333333,4430,B
frame,2.375000,2811,B
frame,2.416667,24013,P
frame,2.458333,2930,B
frame,2.500000,4469,B
frame,2.541667,2973,B
frame,2.583333,22415,P
frame,2.625000,2896,B
frame,2.666667,4668,B
frame,2.708333,2818,B
frame,2.750000,22762,P
frame,2.791667,2751,B
frame,2.833333,3053,B
frame,2.875000,19810,P
frame,2.916667,2715,B
frame,2.958333,3156,B
frame,3.000000,20363,P
frame,3.041667,3067,B
frame,3.083333,4879,B
frame,3.125000,2852,B
frame,3.166667,22808,P
frame,3.208333,3091,B
frame,3.250000,4795,B
frame,3.291667,3192,B
frame,3.333333,24483,P
frame,3.375000,2941,B
frame,3.416667,3101,B
frame,3.458333,22624,P
frame,3.500000,3202,B
frame,3.541667,4800,B
frame,3.583333,3007,B
frame,3.625000,27152,P
frame,3.666667,3310,B
frame,3.708333,4908,B
frame,3.750000,3138,B
frame,3.791667,26194,P
frame,3.833333,3049,B
frame,3.875000,19212,P
frame,3.916667,3139,B
frame,3.958333,3224,B
frame,4.000000,24271,P
frame,4.041667,2936,B
frame,4.083333,2891,B
frame,4.125000,23489,P
frame,4.166667,2977,B
frame,4.208333,2874,B
frame,4.250000,22491,P
frame,4.291667,2896,B
frame,4.333333,18312,P
frame,4.375000,2859,B
frame,4.416667,2745,B
frame,4.458333,20741,P
frame,4.500000,2949,B
frame,4.541667,17878,P
frame,4.583333,2598,B
frame,4.625000,14546,P
frame,4.666667,2570,B
frame,4.708333,13904,P
frame,4.750000,2672,B
frame,4.791667,2565,B
frame,4.833333,18414,P
frame,4.875000,10619,P
frame,4.916667,2529,B
frame,4.958333,15069,P
frame,5.000000,2371,B
frame,5.041667,16812,P
frame,5.083333,2355,B
frame,5.125000,14795,P
frame,5.166667,2447,B
frame,5.208333,3381,B
frame,5.250000,2149,B
frame,5.291667,21286,P
frame,5.333333,2242,B
frame,5.375000,2080,B
frame,5.416667,19623,P
frame,5.458333,2281,B
frame,5.500000,13831,P
frame,5.541667,2234,B
frame,5.583333,18284,P
frame,5.625000,2395,B
frame,5.666667,2951,B
frame,5.708333,2123,B
frame,5.750000,20833,P
frame,5.791667,2315,B
frame,5.833333,2754,B
frame,5.875000,1904,B
frame,5.916667,20442,P
frame,5.958333,2099,B
frame,6.000000,1992,B
frame,6.041667,16054,P
frame,6.083333,1944,B
frame,6.125000,15719,P
frame,6.166667,2042,B
frame,6.208333,1670,B
frame,6.250000,16133,P
frame,6.291667,2105,B
frame,6.333333,2526,B
frame,6.375000,1697,B
frame,6.416667,20548,P
frame,6.458333,2066,B
frame,6.500000,1530,B
frame,6.541667,15248,P
frame,6.583333,2206,B
frame,6.625000,2255,B
frame,6.666667,1775,B
frame,6.708333,18807,P
frame,6.750000,1999,B
frame,6.791667,1779,B
frame,6.833333,17213,P
frame,6.875000,2009,B
frame,6.916667,2566,B
frame,6.958333,1639,B
frame,7.000000,16839,P
frame,7.041667,1849,B
frame,7.083333,2204,B
frame,7.125000,1474,B
frame,7.166667,16483,P
frame,7.208333,1643,B
frame,7.250000,1923,B
frame,7.291667,1315,B
frame,7.333333,18564,P
frame,7.375000,1752,B
frame,7.416667,1896,B
frame,7.458333,1479,B
frame,7.500000,18730,P
frame,7.541667,1594,B
frame,7.583333,2159,B
frame,7.625000,1382,B
frame,7.666667,21503,P
frame,7.708333,1540,B
frame,7.750000,2358,B
frame,7.791667,1426,B
frame,7.833333,22511,P
frame,7.875000,1807,B
frame,7.916667,2395,B
frame,7.958333,1529,B
frame,8.000000,25461,P
frame,8.041667,1960,B
frame,8.083333,2302,B
frame,8.125000,1560,B
frame,8.166667,28374,P
frame,8.208333,1938,B
frame,8.250000,2571,B
frame,8.291667,1672,B
frame,8.333333,29974,P
frame,8.375000,2109,B
frame,8.416667,2621,B
frame,8.458333,1587,B
frame,8.500000,27079,P
frame,8.541667,2103,B
frame,8.583333,2610,B
frame,8.625000,1697,B
frame,8.666667,25307,P
frame,8.708333,1846,B
frame,8.750000,2532,B
frame,8.791667,1730,B
frame,8.833333,16521,P
frame,8.875000,1986,B
frame,8.916667,2567,B
frame,8.958333,1617,B
frame,9.000000,20415,P
frame,9.041667,1842,B
frame,9.083333,2682,B
frame,9.125000,1600,B
frame,9.166667,18383,P
frame,9.208333,1916,B
frame,9.250000,2323,B
frame,9.291667,1525,B
frame,9.333333,19629,P
frame,9.375000,1759,B
frame,9.416667,2332,B
frame,9.458333,1437,B
frame,9.500000,27471,P
frame,9.541667,1820,B
frame,9.583333,2408,B
frame,9.625000,1486,B
frame,9.666667,24803,P
frame,9.708333,1802,B
frame,9.750000,2545,B
frame,9.791667,1630,B
frame,9.833333,21044,P
frame,9.875000,2005,B
frame,9.916667,2485,B
frame,9.958333,1645,B
frame,10.000000,22236,P
frame,10.041667,1887,B
frame,10.083333,2417,B
frame,10.125000,1512,B
frame,10.166667,22494,P
frame,10.208333,1648,B
frame,10.250000,2180,B
frame,10.291667,1403,B
frame,10.333333,26485,P
frame,10.375000,1456,P
frame,10.416667,204899,I
frame,10.458333,1151,B
frame,10.500000,1978,B
frame,10.541667,1584,B
frame,10.583333,9510,P
frame,10.625000,1579,B
frame,10.666667,1910,B
frame,10.708333,1465,B
frame,10.750000,14586,P
frame,10.791667,1411,B
frame,10.833333,2068,B
frame,10.875000,1292,B
frame,10.916667,14892,P
frame,10.958333,1341,B
frame,11.000000,1732,B
frame,11.041667,1103,B
frame,11.083333,12248,P
frame,11.125000,1480,B
frame,11.166667,2048,B
frame,11.208333,1163,B
frame,11.250000,11903,P
frame,11.291667,1470,B
frame,11.333333,1730,B
frame,11.375000,1251,B
frame,11.416667,9000,P
frame,11.458333,1470,B
frame,11.500000,1586,B
frame,11.541667,1244,B
frame,11.583333,6169,P
frame,11.625000,1237,B
frame,11.666667,1728,B
frame,11.708333,1074,B
frame,11.750000,2849,P
frame,11.791667,488,B
frame,11.833333,655,P
frame,11.875000,172901,I
frame,11.916667,1768,B
frame,11.958333,3621,B
frame,12.000000,2007,B
frame,12.041667,9074,P
frame,12.083333,2146,B
frame,12.125000,4073,B
frame,12.166667,2268,B
