frame,pts_time,size,type
frame,0.000000,1110,I
frame,0.041667,68,B
frame,0.083333,70,P
frame,0.125000,81,P
frame,0.166667,80,P
frame,0.208333,81,P
frame,0.250000,171,P
frame,0.291667,242,P
frame,0.333333,388,P
frame,0.375000,210,P
frame,0.416667,2719,I
frame,0.458333,439,P
frame,0.500000,1312,B
frame,0.541667,1561,B
frame,0.583333,1082,B
frame,0.625000,4053,P
frame,0.666667,2695,P
frame,0.708333,842,B
frame,0.750000,1359,B
frame,0.791667,933,B
frame,0.833333,4979,P
frame,0.875000,492,B
frame,0.916667,840,B
frame,0.958333,5845,P
frame,1.000000,387,B
frame,1.041667,1077,B
frame,1.083333,6004,P
frame,1.125000,1187,B
frame,1.166667,6681,P
frame,1.208333,483,B
frame,1.250000,1524,B
frame,1.291667,8258,P
frame,1.333333,673,B
frame,1.375000,7551,P
frame,1.416667,1003,B
frame,1.458333,8703,P
frame,1.500000,659,B
frame,1.541667,1724,B
frame,1.583333,10032,P
frame,1.625000,996,B
frame,1.666667,1580,B
frame,1.708333,11145,P
frame,1.750000,797,B
frame,1.791667,12153,P
frame,1.833333,1007,B
frame,1.875000,13170,P
frame,1.916667,783,B
frame,1.958333,15172,P
frame,2.000000,988,B
frame,2.041667,1528,B
frame,2.083333,17197,P
frame,2.125000,1716,B
frame,2.166667,2306,B
frame,2.208333,1345,B
frame,2.250000,13119,P
frame,2.291667,1686,B
frame,2.333333,2226,B
frame,2.375000,1442,B
frame,2.416667,12372,P
frame,2.458333,1740,B
frame,2.500000,2277,B
frame,2.541667,1527,B
frame,2.583333,12261,P
frame,2.625000,1788,B
frame,2.666667,2417,B
frame,2.708333,1564,B
frame,2.750000,13150,P
frame,2.791667,1812,B
frame,2.833333,2600,B
frame,2.875000,1762,B
frame,2.916667,13015,P
frame,2.958333,1923,B
frame,3.000000,2662,B
frame,3.041667,1821,B
frame,3.083333,13548,P
frame,3.125000,1959,B
frame,3.166667,2804,B
frame,3.208333,1741,B
frame,3.250000,15167,P
frame,3.291667,1996,B
frame,3.333333,2756,B
frame,3.375000,1855,B
frame,3.416667,16274,P
frame,3.458333,2082,B
frame,3.500000,2924,B
frame,3.541667,1886,B
frame,3.583333,16642,P
frame,3.625000,2198,B
frame,3.666667,2968,B
frame,3.708333,1971,B
frame,3.750000,17484,P
frame,3.791667,2209,B
frame,3.833333,3003,B
