frame,pts_time,size,type
frame,0.000000,20294,I
frame,0.041667,929,B
frame,0.083333,1743,B
frame,0.125000,918,B
frame,0.166667,4313,P
frame,0.208333,992,B
frame,0.250000,1785,B
frame,0.291667,916,B
frame,0.333333,4917,P
frame,0.375000,1091,B
frame,0.416667,1982,B
frame,0.458333,1115,B
frame,0.500000,4828,P
frame,0.541667,1434,B
frame,0.583333,2447,B
frame,0.625000,1439,B
frame,0.666667,6092,P
frame,0.708333,1270,B
frame,0.750000,2029,B
frame,0.791667,1036,B
frame,0.833333,5541,P
frame,0.875000,1269,B
frame,0.916667,2206,B
frame,0.958333,1165,B
frame,1.000000,5611,P
frame,1.041667,1246,B
frame,1.083333,2295,B
frame,1.125000,1328,B
frame,1.166667,5614,P
frame,1.208333,1497,B
frame,1.250000,2601,B
frame,1.291667,1565,B
frame,1.333333,5618,P
frame,1.375000,1723,B
frame,1.416667,2763,B
frame,1.458333,1622,B
frame,1.500000,6634,P
frame,1.541667,1972,B
frame,1.583333,3630,B
frame,1.625000,2270,B
frame,1.666667,7536,P
frame,1.708333,2474,B
frame,1.750000,3765,B
frame,1.791667,2260,B
frame,1.833333,8527,P
frame,1.875000,2330,B
frame,1.916667,3264,B
frame,1.958333,2090,B
frame,2.000000,7992,P
frame,2.041667,2137,B
frame,2.083333,2929,B
frame,2.125000,1897,B
frame,2.166667,6870,P
frame,2.208333,1824,B
frame,2.250000,2805,B
frame,2.291667,2042,B
frame,2.333333,7205,P
frame,2.375000,2307,B
frame,2.416667,3370,B
frame,2.458333,2099,B
frame,2.500000,8396,P
frame,2.541667,2183,B
frame,2.583333,3112,B
frame,2.625000,2002,B
frame,2.666667,8626,P
frame,2.708333,2201,B
frame,2.750000,3208,B
frame,2.791667,2140,B
frame,2.833333,8128,P
frame,2.875000,2072,B
frame,2.916667,2877,B
frame,2.958333,1891,B
frame,3.000000,7468,P
frame,3.041667,2163,B
frame,3.083333,3115,B
frame,3.125000,2109,B
frame,3.166667,6937,P
frame,3.208333,2197,B
frame,3.250000,2875,B
frame,3.291667,2086,B
frame,3.333333,7254,P
frame,3.375000,2252,B
frame,3.416667,3268,B
frame,3.458333,1990,B
frame,3.500000,7536,P
frame,3.541667,2086,B
frame,3.583333,3075,B
frame,3.625000,2251,B
frame,3.666667,6937,P
frame,3.708333,2244,B
frame,3.750000,3280,B
frame,3.791667,2152,B
frame,3.833333,7246,P
frame,3.875000,2161,B
frame,3.916667,3524,B
frame,3.958333,2321,B
frame,4.000000,8008,P
frame,4.041667,2634,B
frame,4.083333,4240,B
