frame,pts_time,size,type
frame,0.000000,23839,I
frame,0.041667,1525,B
frame,0.083333,1782,B
frame,0.125000,1410,B
frame,0.166667,4579,P
frame,0.208333,1593,B
frame,0.250000,2073,B
frame,0.291667,1409,B
frame,0.333333,5370,P
frame,0.375000,1184,B
frame,0.416667,2045,B
frame,0.458333,1338,B
frame,0.500000,4391,P
frame,0.541667,1711,B
frame,0.583333,1644,B
frame,0.625000,1552,B
frame,0.666667,6410,P
frame,0.708333,2655,B
frame,0.750000,2387,B
frame,0.791667,1934,B
frame,0.833333,11030,P
frame,0.875000,2467,B
frame,0.916667,4149,B
frame,0.958333,2776,B
frame,1.000000,10518,P
frame,1.041667,3952,B
frame,1.083333,4220,B
frame,1.125000,2992,B
frame,1.166667,12546,P
frame,1.208333,5482,B
frame,1.250000,4773,B
frame,1.291667,4366,B
frame,1.333333,10261,P
frame,1.375000,5048,B
frame,1.416667,5981,B
frame,1.458333,4780,B
frame,1.500000,13606,P
frame,1.541667,4366,B
frame,1.583333,4854,B
frame,1.625000,5046,B
frame,1.666667,12183,P
frame,1.708333,3681,B
frame,1.750000,5056,B
frame,1.791667,4797,B
frame,1.833333,11471,P
frame,1.875000,4572,B
frame,1.916667,3928,B
frame,1.958333,4392,B
frame,2.000000,7916,P
frame,2.041667,3768,B
frame,2.083333,3746,B
frame,2.125000,3554,B
frame,2.166667,9018,P
frame,2.208333,3328,B
frame,2.250000,4300,B
frame,2.291667,3354,B
frame,2.333333,8042,P
frame,2.375000,4847,B
frame,2.416667,3310,B
frame,2.458333,3703,B
frame,2.500000,7699,P
frame,2.541667,3720,B
frame,2.583333,4166,B
frame,2.625000,2640,B
frame,2.666667,6977,P
frame,2.708333,2789,B
frame,2.750000,3356,B
frame,2.791667,2787,B
frame,2.833333,6240,P
frame,2.875000,2562,B
frame,2.916667,3632,B
frame,2.958333,2719,B
frame,3.000000,6616,P
frame,3.041667,2703,B
frame,3.083333,2525,B
frame,3.125000,2413,B
frame,3.166667,4319,P
frame,3.208333,3483,B
frame,3.250000,2549,B
frame,3.291667,2412,B
frame,3.333333,4924,P
frame,3.375000,2343,B
frame,3.416667,3516,P
frame,3.458333,11776,I
frame,3.500000,788,B
frame,3.541667,1225,B
frame,3.583333,747,B
frame,3.625000,2721,P
frame,3.666667,951,B
frame,3.708333,1435,B
frame,3.750000,985,B
frame,3.791667,4660,P
frame,3.833333,1040,B
frame,3.875000,1745,B
frame,3.916667,1074,B
frame,3.958333,4492,P
frame,4.000000,1183,B
frame,4.041667,1688,B
frame,4.083333,1199,B
frame,4.125000,4475,P
frame,4.166667,1591,B
frame,4.208333,1913,B
frame,4.250000,1263,B
frame,4.291667,6435,P
frame,4.333333,2116,B
frame,4.375000,2795,B
frame,4.416667,2076,B
frame,4.458333,6483,P
frame,4.500000,2524,B
frame,4.541667,3126,B
frame,4.583333,2275,B
frame,4.625000,9800,P
frame,4.666667,3106,B
frame,4.708333,4562,B
frame,4.750000,3008,B
frame,4.791667,10026,P
frame,4.833333,2961,B
frame,4.875000,4312,B
frame,4.916667,3043,B
frame,4.958333,8587,P
frame,5.000000,2696,B
frame,5.041667,4345,B
frame,5.083333,2970,B
frame,5.125000,8948,P
frame,5.166667,3121,B
frame,5.208333,4100,B
frame,5.250000,2816,B
frame,5.291667,8726,P
frame,5.333333,3094,B
frame,5.375000,4139,B
frame,5.416667,3100,B
frame,5.458333,9166,P
frame,5.500000,3465,B
frame,5.541667,4181,B
frame,5.583333,3311,B
frame,5.625000,8788,P
frame,5.666667,3185,B
frame,5.708333,3901,B
frame,5.750000,2857,B
frame,5.791667,7285,P
frame,5.833333,2858,B
frame,5.875000,3799,B
frame,5.916667,3422,B
frame,5.958333,6956,P
frame,6.000000,2821,B
frame,6.041667,3788,B
frame,6.083333,3087,B
frame,6.125000,7563,P
frame,6.166667,3296,B
frame,6.208333,3877,B
frame,6.250000,3440,B
frame,6.291667,6706,P
frame,6.333333,3050,B
frame,6.375000,3965,B
frame,6.416667,2895,B
frame,6.458333,5956,P
frame,6.500000,2986,B
frame,6.541667,3556,B
frame,6.583333,3161,B
frame,6.625000,6303,P
