frame,pts_time,size,type
frame,0.000000,1191,I
frame,0.041667,68,B
frame,0.083333,70,P
frame,0.125000,86,P
frame,0.166667,80,P
frame,0.208333,80,P
frame,0.250000,206,P
frame,0.291667,229,P
frame,0.333333,627,P
frame,0.375000,367,P
frame,0.416667,3419,I
frame,0.458333,471,P
frame,0.500000,1736,B
frame,0.541667,1404,B
frame,0.583333,1271,B
frame,0.625000,4025,P
frame,0.666667,11034,P
frame,0.708333,3258,B
frame,0.750000,3373,B
frame,0.791667,2342,B
frame,0.833333,12514,P
frame,0.875000,2361,B
frame,0.916667,4035,B
frame,0.958333,13491,P
frame,1.000000,2604,B
frame,1.041667,4089,B
frame,1.083333,14203,P
frame,1.125000,3846,B
frame,1.166667,18092,P
frame,1.208333,3197,B
frame,1.250000,5085,B
frame,1.291667,18672,P
frame,1.333333,4297,B
frame,1.375000,19941,P
frame,1.416667,4005,B
frame,1.458333,20738,P
frame,1.500000,2922,B
frame,1.541667,5266,B
frame,1.583333,21988,P
frame,1.625000,2986,B
frame,1.666667,4746,B
frame,1.708333,21658,P
frame,1.750000,3186,B
frame,1.791667,22743,P
frame,1.833333,3273,B
frame,1.875000,23198,P
frame,1.916667,2433,B
frame,1.958333,24711,P
frame,2.000000,2185,B
frame,2.041667,3937,B
frame,2.083333,27273,P
frame,2.125000,2390,B
frame,2.166667,3443,B
frame,2.208333,2096,B
frame,2.250000,20254,P
frame,2.291667,2210,B
frame,2.333333,3280,B
frame,2.375000,2056,B
frame,2.416667,16738,P
frame,2.458333,1945,B
frame,2.500000,2896,B
frame,2.541667,1836,B
frame,2.583333,13669,P
frame,2.625000,1965,B
frame,2.666667,2689,B
frame,2.708333,2007,B
frame,2.750000,16765,P
frame,2.791667,2027,B
frame,2.833333,3054,B
frame,2.875000,2051,B
frame,2.916667,17013,P
frame,2.958333,2336,B
frame,3.000000,3174,B
frame,3.041667,2475,B
frame,3.083333,20031,P
frame,3.125000,2555,B
frame,3.166667,3849,B
frame,3.208333,2634,B
frame,3.250000,20116,P
frame,3.291667,2653,B
frame,3.333333,3701,B
frame,3.375000,2633,B
frame,3.416667,21785,P
frame,3.458333,2653,B
frame,3.500000,3576,B
frame,3.541667,2496,B
frame,3.583333,20113,P
frame,3.625000,2701,B
frame,3.666667,3824,B
frame,3.708333,2479,B
frame,3.750000,22084,P
frame,3.791667,2755,B
frame,3.833333,3801,B
frame,3.875000,2621,B
frame,3.916667,21404,P
frame,3.958333,2778,B
frame,4.000000,3632,B
frame,4.041667,2607,B
frame,4.083333,22834,P
frame,4.125000,2665,B
frame,4.166667,3460,B
frame,4.208333,2414,B
frame,4.250000,21893,P
frame,4.291667,2622,B
frame,4.333333,3546,B
frame,4.375000,2462,B
frame,4.416667,22072,P
frame,4.458333,2499,B
frame,4.500000,3476,B
frame,4.541667,2243,B
frame,4.583333,22346,P
frame,4.625000,2377,B
frame,4.666667,15757,P
frame,4.708333,2387,B
frame,4.750000,3342,B
frame,4.791667,2227,B
frame,4.833333,21701,P
frame,4.875000,2223,B
frame,4.916667,3000,B
frame,4.958333,2055,B
frame,5.000000,22342,P
frame,5.041667,2360,B
frame,5.083333,3227,B
frame,5.125000,2193,B
frame,5.166667,21948,P
frame,5.208333,2431,B
frame,5.250000,3069,B
frame,5.291667,2191,B
frame,5.333333,22680,P
frame,5.375000,2365,B
frame,5.416667,2951,B
frame,5.458333,2038,B
frame,5.500000,23277,P
frame,5.541667,2308,B
