frame,pts_time,size,type
frame,0.000000,1190,I
frame,0.041667,69,B
frame,0.083333,72,P
frame,0.125000,4151,P
frame,0.166667,1492,P
frame,0.208333,7040,P
frame,0.250000,9736,P
frame,0.291667,15925,P
frame,0.333333,13230,P
frame,0.375000,8972,P
frame,0.416667,26685,I
frame,0.458333,10220,P
frame,0.500000,6091,B
frame,0.541667,9524,B
frame,0.583333,6128,B
frame,0.625000,25439,P
frame,0.666667,22107,P
frame,0.708333,7690,B
frame,0.750000,10368,B
frame,0.791667,8508,B
frame,0.833333,31477,P
frame,0.875000,6864,B
frame,0.916667,11521,B
frame,0.958333,37603,P
frame,1.000000,9965,B
frame,1.041667,10560,B
frame,1.083333,35921,P
frame,1.125000,11241,B
frame,1.166667,36861,P
frame,1.208333,9984,B
frame,1.250000,14757,B
frame,1.291667,46899,P
frame,1.333333,13221,B
frame,1.375000,47559,P
frame,1.416667,14815,B
frame,1.458333,50195,P
frame,1.500000,12367,B
frame,1.541667,17251,B
frame,1.583333,59248,P
frame,1.625000,12496,B
frame,1.666667,17315,B
frame,1.708333,61296,P
frame,1.750000,16535,B
frame,1.791667,65882,P
frame,1.833333,19723,B
frame,1.875000,69197,P
frame,1.916667,19148,B
frame,1.958333,74918,P
frame,2.000000,16716,B
frame,2.041667,20095,B
frame,2.083333,86493,P
frame,2.125000,10042,B
frame,2.166667,17926,B
frame,2.208333,10114,B
frame,2.250000,73494,P
frame,2.291667,11555,B
frame,2.333333,17943,B
frame,2.375000,10604,B
frame,2.416667,72829,P
frame,2.458333,10221,B
frame,2.500000,19350,B
frame,2.541667,10084,B
frame,2.583333,73993,P
frame,2.625000,10278,B
frame,2.666667,19642,B
frame,2.708333,10384,B
frame,2.750000,76227,P
frame,2.791667,11352,B
frame,2.833333,19918,B
frame,2.875000,10831,B
frame,2.916667,75533,P
frame,2.958333,11384,B
frame,3.000000,21276,B
frame,3.041667,10643,B
frame,3.083333,79346,P
frame,3.125000,11105,B
frame,3.166667,22544,B
frame,3.208333,11565,B
frame,3.250000,83853,P
frame,3.291667,11634,B
frame,3.333333,21368,B
frame,3.375000,11035,B
frame,3.416667,87731,P
frame,3.458333,11380,B
frame,3.500000,23118,B
frame,3.541667,11445,B
frame,3.583333,92634,P
frame,3.625000,11261,B
frame,3.666667,22861,B
frame,3.708333,10860,B
frame,3.750000,95964,P
frame,3.791667,10327,B
frame,3.833333,23694,B
frame,3.875000,10720,B
frame,3.916667,99880,P
frame,3.958333,11267,B
frame,4.000000,24393,B
frame,4.041667,11077,B
frame,4.083333,107766,P
frame,4.125000,11494,B
frame,4.166667,22570,B
frame,4.208333,11455,B
frame,4.250000,110141,P
frame,4.291667,11276,B
frame,4.333333,21255,B
frame,4.375000,11024,B
frame,4.416667,111564,P
frame,4.458333,10807,B
frame,4.500000,20940,B
frame,4.541667,10575,B
frame,4.583333,118050,P
frame,4.625000,10145,B
frame,4.666667,99896,P
frame,4.708333,10275,B
frame,4.750000,19868,B
frame,4.791667,10334,B
frame,4.833333,124668,P
frame,4.875000,10757,B
frame,4.916667,19701,B
frame,4.958333,10644,B
frame,5.000000,129095,P
frame,5.041667,10467,B
frame,5.083333,20710,B
frame,5.125000,10100,B
frame,5.166667,134815,P
frame,5.208333,10606,B
frame,5.250000,21522,B
frame,5.291667,9897,B
frame,5.333333,138299,P
frame,5.375000,10209,B
frame,5.416667,18789,B
frame,5.458333,9874,B
frame,5.500000,143901,P
frame,5.541667,10237,B
frame,5.583333,19407,B
frame,5.625000,10463,B
frame,5.666667,144165,P
frame,5.708333,10570,B
frame,5.750000,19526,B
frame,5.791667,10626,B
frame,5.833333,151259,P
frame,5.875000,11242,B
frame,5.916667,18159,B
frame,5.958333,11223,B
frame,6.000000,152158,P
frame,6.041667,10642,B
frame,6.083333,17607,B
frame,6.125000,10731,B
frame,6.166667,158689,P
frame,6.208333,9621,B
frame,6.250000,17062,B
frame,6.291667,8978,B
frame,6.333333,156642,P
frame,6.375000,9220,B
frame,6.416667,16073,B
frame,6.458333,9304,B
frame,6.500000,160730,P
frame,6.541667,9497,B
frame,6.583333,16622,B
frame,6.625000,10389,B
frame,6.666667,162750,P
frame,6.708333,9446,B
frame,6.750000,13975,B
frame,6.791667,9732,B
frame,6.833333,148810,P
frame,6.875000,9092,B
frame,6.916667,13027,B
frame,6.958333,9119,B
frame,7.000000,139916,P
frame,7.041667,7786,B
frame,7.083333,13280,B
frame,7.125000,7728,B
frame,7.166667,137864,P
frame,7.208333,7395,B
frame,7.250000,12340,B
frame,7.291667,8050,B
frame,7.333333,138662,P
frame,7.375000,8357,B
frame,7.416667,12635,B
frame,7.458333,8940,B
frame,7.500000,155216,P
frame,7.541667,9216,B
frame,7.583333,13816,B
frame,7.625000,9451,B
frame,7.666667,156401,P
frame,7.708333,8842,B
frame,7.750000,14139,B
frame,7.791667,8391,B
frame,7.833333,145532,P
frame,7.875000,8119,B
frame,7.916667,15321,B
frame,7.958333,8065,B
frame,8.000000,151135,P
frame,8.041667,7843,B
frame,8.083333,14184,B
frame,8.125000,8432,B
frame,8.166667,150322,P
frame,8.208333,8676,B
frame,8.250000,15414,B
frame,8.291667,9132,B
frame,8.333333,156245,P
frame,8.375000,8664,B
frame,8.416667,12621,B
frame,8.458333,8622,B
frame,8.500000,144262,P
frame,8.541667,8136,B
frame,8.583333,12538,B
frame,8.625000,7548,B
frame,8.666667,131397,P
frame,8.708333,7073,B
frame,8.750000,13471,B
frame,8.791667,6765,B
frame,8.833333,126888,P
frame,8.875000,5784,B
frame,8.916667,9310,B
frame,8.958333,5621,B
frame,9.000000,116325,P
frame,9.041667,6175,B
frame,9.083333,9556,B
frame,9.125000,6115,B
frame,9.166667,118197,P
frame,9.208333,5807,B
frame,9.250000,10697,B
frame,9.291667,5902,B
frame,9.333333,125161,P
frame,9.375000,6534,B
frame,9.416667,9092,B
frame,9.458333,6453,B
frame,9.500000,123667,P
frame,9.541667,6974,B
frame,9.583333,7997,B
frame,9.625000,6646,B
frame,9.666667,106795,P
frame,9.708333,5617,B
frame,9.750000,9110,B
frame,9.791667,5056,B
frame,9.833333,120202,P
frame,9.875000,4747,B
frame,9.916667,9931,B
frame,9.958333,4582,B
frame,10.000000,107724,P
frame,10.041667,4239,B
frame,10.083333,7280,B
frame,10.125000,3841,B
frame,10.166667,123452,P
frame,10.208333,4249,B
frame,10.250000,6703,B
frame,10.291667,4045,B
frame,10.333333,126645,P
frame,10.375000,6705,P
frame,10.416667,395728,I
frame,10.458333,3640,B
frame,10.500000,9036,B
frame,10.541667,4012,B
frame,10.583333,82434,P
frame,10.625000,3442,B
frame,10.666667,6932,B
frame,10.708333,3519,B
frame,10.750000,96400,P
frame,10.791667,4258,B
frame,10.833333,5057,B
frame,10.875000,3788,B
frame,10.916667,82913,P
frame,10.958333,4057,B
frame,11.000000,4759,B
frame,11.041667,3823,B
frame,11.083333,60336,P
frame,11.125000,3060,B
frame,11.166667,5004,B
frame,11.208333,2996,B
frame,11.250000,86709,P
frame,11.291667,3231,B
frame,11.333333,6307,B
frame,11.375000,2242,B
frame,11.416667,95741,P
frame,11.458333,3987,B
frame,11.500000,13029,B
frame,11.541667,2892,B
frame,11.583333,81460,P
frame,11.625000,3357,B
frame,11.666667,7484,B
frame,11.708333,3038,B
frame,11.750000,40548,P
frame,11.791667,1740,B
frame,11.833333,4297,P
frame,11.875000,501779,I
frame,11.916667,7132,B
frame,11.958333,12841,B
frame,12.000000,7007,B
frame,12.041667,59956,P
frame,12.083333,7378,B
frame,12.125000,12707,B
frame,12.166667,6907,B
frame,12.208333,76993,P
frame,12.250000,7834,B
frame,12.291667,13797,B
frame,12.333333,7674,B
frame,12.375000,98485,P
frame,12.416667,7633,B
frame,12.458333,13737,B
frame,12.500000,7737,B
frame,12.541667,92576,P
frame,12.583333,7890,B
frame,12.625000,14577,B
frame,12.666667,8072,B
frame,12.708333,97760,P
frame,12.750000,7920,B
frame,12.791667,14502,B
frame,12.833333,7903,B
frame,12.875000,115612,P
frame,12.916667,8711,B
frame,12.958333,17006,B
frame,13.000000,9018,B
frame,13.041667,118386,P
frame,13.083333,8792,B
frame,13.125000,15843,B
frame,13.166667,9152,B
frame,13.208333,106133,P
frame,13.250000,8666,B
frame,13.291667,15896,B
frame,13.333333,8819,B
frame,13.375000,106286,P
frame,13.416667,8468,B
frame,13.458333,15989,B
frame,13.500000,8433,B
frame,13.541667,107034,P
frame,13.583333,8617,B
frame,13.625000,16303,B
frame,13.666667,8831,B
frame,13.708333,110050,P
frame,13.750000,8634,B
frame,13.791667,16321,B
frame,13.833333,8495,B
frame,13.875000,107129,P
frame,13.916667,8136,B
frame,13.958333,15254,B
frame,14.000000,8408,B
frame,14.041667,113386,P
frame,14.083333,9027,B
frame,14.125000,16966,B
frame,14.166667,8894,B
frame,14.208333,140273,P
frame,14.250000,10603,B
frame,14.291667,19060,B
frame,14.333333,10366,B
frame,14.375000,130599,P
frame,14.416667,9936,B
frame,14.458333,18744,B
frame,14.500000,10326,B
frame,14.541667,116087,P
frame,14.583333,10123,B
frame,14.625000,18606,B
frame,14.666667,10289,B
frame,14.708333,126878,P
frame,14.750000,10787,B
frame,14.791667,20577,B
frame,14.833333,10751,B
frame,14.875000,115128,P
frame,14.916667,10579,B
frame,14.958333,20147,B
frame,15.000000,10597,B
frame,15.041667,130855,P
frame,15.083333,12303,B
frame,15.125000,24161,B
frame,15.166667,12541,B
frame,15.208333,124944,P
frame,15.250000,13023,B
frame,15.291667,26515,B
frame,15.333333,13631,B
frame,15.375000,104057,P
frame,15.416667,14200,B
frame,15.458333,27445,B
frame,15.500000,13706,B
frame,15.541667,105607,P
frame,15.583333,17039,B
frame,15.625000,43655,B
frame,15.666667,19656,B
frame,15.708333,40323,P
frame,15.750000,240927,I
frame,15.791667,3514,B
frame,15.833333,5473,B
frame,15.875000,3472,B
frame,15.916667,13273,P
frame,15.958333,4198,B
frame,16.000000,8570,B
frame,16.041667,9554,B
frame,16.083333,30642,P
frame,16.125000,12700,B
frame,16.166667,21841,B
frame,16.208333,14161,B
frame,16.250000,35753,P
frame,16.291667,14362,B
frame,16.333333,23499,B
frame,16.375000,16655,B
frame,16.416667,71307,P
frame,16.458333,9278,B
frame,16.500000,13843,B
frame,16.541667,5947,B
frame,16.583333,62715,P
frame,16.625000,5428,B
frame,16.666667,8930,B
frame,16.708333,5188,B
frame,16.750000,38476,P
frame,16.791667,6154,B
frame,16.833333,10823,B
frame,16.875000,6159,B
frame,16.916667,39669,P
frame,16.958333,6042,B
frame,17.000000,9339,B
frame,17.041667,5196,B
frame,17.083333,31407,P
frame,17.125000,5352,B
frame,17.166667,11111,B
frame,17.208333,5958,B
frame,17.250000,23009,P
frame,17.291667,15382,B
frame,17.333333,23631,B
frame,17.375000,12891,B
frame,17.416667,46167,P
frame,17.458333,11368,B
frame,17.500000,25756,B
frame,17.541667,14608,B
frame,17.583333,57150,P
frame,17.625000,11859,B
frame,17.666667,22576,B
frame,17.708333,9697,B
frame,17.750000,54375,P
frame,17.791667,7796,B
frame,17.833333,17069,B
frame,17.875000,10063,B
frame,17.916667,35231,P
frame,17.958333,23140,B
frame,18.000000,26819,B
frame,18.041667,47017,P
frame,18.083333,19713,B
frame,18.125000,19426,B
frame,18.166667,7277,B
frame,18.208333,67266,P
frame,18.250000,6641,B
frame,18.291667,11152,B
frame,18.333333,5602,B
frame,18.375000,36590,P
frame,18.416667,6453,B
frame,18.458333,11575,B
frame,18.500000,7262,B
frame,18.541667,39979,P
frame,18.583333,7317,B
frame,18.625000,10119,B
frame,18.666667,5705,B
frame,18.708333,41591,P
frame,18.750000,5912,B
frame,18.791667,9615,B
frame,18.833333,5518,B
frame,18.875000,37414,P
frame,18.916667,6314,B
frame,18.958333,9987,B
frame,19.000000,5890,B
frame,19.041667,38621,P
frame,19.083333,4877,B
frame,19.125000,7638,B
frame,19.166667,4639,B
frame,19.208333,27639,P
frame,19.250000,5105,B
frame,19.291667,7771,B
frame,19.333333,4767,B
frame,19.375000,25215,P
frame,19.416667,5170,B
frame,19.458333,8929,B
frame,19.500000,6388,B
frame,19.541667,24853,P
frame,19.583333,5640,B
frame,19.625000,9342,B
frame,19.666667,5317,B
frame,19.708333,21292,P
frame,19.750000,6739,B
frame,19.791667,14969,B
frame,19.833333,15792,B
frame,19.875000,38012,P
frame,19.916667,24486,B
frame,19.958333,19294,B
frame,20.000000,62362,P
frame,20.041667,13325,B
frame,20.083333,16403,B
frame,20.125000,16829,B
frame,20.166667,34684,P
frame,20.208333,13707,B
frame,20.250000,17934,B
frame,20.291667,17889,B
frame,20.333333,34317,P
frame,20.375000,25441,B
frame,20.416667,46527,P
frame,20.458333,30809,B
frame,20.500000,40416,B
frame,20.541667,22601,B
frame,20.583333,82930,P
frame,20.625000,21953,B
frame,20.666667,35429,B
frame,20.708333,23238,B
frame,20.750000,51050,P
frame,20.791667,37013,P
frame,20.833333,43037,P
