frame,pts_time,size,type
frame,0.000000,364644,I
frame,0.041667,4155,B
frame,0.083333,4953,B
frame,0.125000,4734,B
frame,0.166667,27699,P
frame,0.208333,3886,B
frame,0.250000,5688,B
frame,0.291667,5762,B
frame,0.333333,23534,P
frame,0.375000,3852,B
frame,0.416667,5936,B
frame,0.458333,3477,B
frame,0.500000,25032,P
frame,0.541667,3094,B
frame,0.583333,5125,B
frame,0.625000,3257,B
frame,0.666667,13348,P
frame,0.708333,2109,B
frame,0.750000,4042,B
frame,0.791667,1847,B
frame,0.833333,5069,P
frame,0.875000,216810,I
frame,0.916667,10282,B
frame,0.958333,10218,B
frame,1.000000,21125,P
frame,1.041667,9604,B
frame,1.083333,13039,B
frame,1.125000,10098,B
frame,1.166667,31081,P
frame,1.208333,9157,B
frame,1.250000,14093,B
frame,1.291667,9781,B
frame,1.333333,29382,P
frame,1.375000,11475,B
frame,1.416667,13765,B
frame,1.458333,9120,B
frame,1.500000,35918,P
frame,1.541667,9553,B
frame,1.583333,13829,B
frame,1.625000,8699,B
frame,1.666667,38694,P
frame,1.708333,8668,B
frame,1.750000,14636,B
frame,1.791667,10423,B
frame,1.833333,37355,P
frame,1.875000,7963,B
frame,1.916667,12141,B
frame,1.958333,8605,B
frame,2.000000,36903,P
frame,2.041667,6907,B
frame,2.083333,9739,B
frame,2.125000,5880,B
frame,2.166667,29884,P
frame,2.208333,5539,B
frame,2.250000,7281,B
frame,2.291667,4480,B
frame,2.333333,20356,P
frame,2.375000,5728,B
frame,2.416667,8474,B
frame,2.458333,5875,B
frame,2.500000,16641,P
frame,2.541667,7131,B
frame,2.583333,12170,B
frame,2.625000,8279,B
frame,2.666667,21887,P
frame,2.708333,7952,B
frame,2.750000,11614,B
frame,2.791667,9548,B
frame,2.833333,25398,P
frame,2.875000,9858,B
frame,2.916667,14097,B
frame,2.958333,10309,B
frame,3.000000,25519,P
frame,3.041667,10988,B
frame,3.083333,13491,B
frame,3.125000,7930,B
frame,3.166667,30834,P
frame,3.208333,8246,B
frame,3.250000,10699,B
frame,3.291667,5834,B
frame,3.333333,16620,P
frame,3.375000,6526,B
frame,3.416667,11885,P
frame,3.458333,250238,I
frame,3.500000,2732,B
frame,3.541667,5290,B
frame,3.583333,3974,B
frame,3.625000,19144,P
frame,3.666667,4082,B
frame,3.708333,6279,B
frame,3.750000,4334,B
frame,3.791667,16267,P
frame,3.833333,3760,B
frame,3.875000,5844,B
frame,3.916667,3782,B
frame,3.958333,21548,P
frame,4.000000,4478,B
frame,4.041667,7655,B
frame,4.083333,4718,B
frame,4.125000,19719,P
frame,4.166667,4967,B
frame,4.208333,6847,B
frame,4.250000,3544,B
frame,4.291667,27405,P
frame,4.333333,2683,B
frame,4.375000,4811,B
frame,4.416667,3070,B
frame,4.458333,15382,P
frame,4.500000,4131,B
frame,4.541667,6904,B
frame,4.583333,6518,B
frame,4.625000,27698,P
frame,4.666667,5021,B
frame,4.708333,4303,B
frame,4.750000,2195,B
frame,4.791667,36305,P
frame,4.833333,2858,B
frame,4.875000,3414,B
frame,4.916667,2112,B
frame,4.958333,19346,P
frame,5.000000,1705,B
frame,5.041667,1998,B
frame,5.083333,1355,B
frame,5.125000,11860,P
frame,5.166667,1533,B
frame,5.208333,1705,B
frame,5.250000,1618,B
frame,5.291667,13923,P
frame,5.333333,3082,B
frame,5.375000,5466,B
frame,5.416667,4270,B
frame,5.458333,17229,P
frame,5.500000,5016,B
frame,5.541667,8041,B
frame,5.583333,5473,B
frame,5.625000,23638,P
frame,5.666667,5297,B
frame,5.708333,6559,B
frame,5.750000,4824,B
