frame,pts_time,size,type
frame,0.000000,31260,I
frame,0.041667,427,B
frame,0.083333,790,B
frame,0.125000,478,B
frame,0.166667,2408,P
frame,0.208333,428,B
frame,0.250000,818,B
frame,0.291667,458,B
frame,0.333333,2764,P
frame,0.375000,419,B
frame,0.416667,748,B
frame,0.458333,374,B
frame,0.500000,2475,P
frame,0.541667,217,B
frame,0.583333,360,B
frame,0.625000,73,B
frame,0.666667,624,P
frame,0.708333,70,B
frame,0.750000,321,B
frame,0.791667,68,B
frame,0.833333,1268,P
frame,0.875000,304,B
frame,0.916667,633,B
frame,0.958333,249,B
frame,1.000000,2006,P
frame,1.041667,905,B
frame,1.083333,2352,B
frame,1.125000,1612,B
frame,1.166667,8686,P
frame,1.208333,5914,B
frame,1.250000,12638,P
frame,1.291667,8370,B
frame,1.333333,20874,P
frame,1.375000,12648,P
frame,1.416667,11200,P
frame,1.458333,11872,P
frame,1.500000,4192,B
frame,1.541667,11980,P
frame,1.583333,2063,B
frame,1.625000,1597,B
frame,1.666667,698,B
frame,1.708333,8951,P
frame,1.750000,226,B
frame,1.791667,363,B
frame,1.833333,133,B
frame,1.875000,1030,P
frame,1.916667,177,B
frame,1.958333,74,B
frame,2.000000,298,P
frame,2.041667,206012,I
frame,2.083333,823,B
frame,2.125000,1275,B
frame,2.166667,833,B
frame,2.208333,3856,P
frame,2.250000,1318,B
frame,2.291667,2066,B
frame,2.333333,1471,B
frame,2.375000,5360,P
frame,2.416667,1658,B
frame,2.458333,2747,B
frame,2.500000,1760,B
frame,2.541667,7092,P
frame,2.583333,1994,B
frame,2.625000,2588,B
frame,2.666667,1617,B
frame,2.708333,4028,P
frame,2.750000,1539,B
frame,2.791667,2401,B
frame,2.833333,1589,B
frame,2.875000,5059,P
frame,2.916667,1645,B
frame,2.958333,2292,B
frame,3.000000,1417,B
frame,3.041667,4781,P
frame,3.083333,1524,B
frame,3.125000,1888,B
frame,3.166667,1185,B
frame,3.208333,3980,P
frame,3.250000,1461,B
frame,3.291667,2064,B
frame,3.333333,1332,B
frame,3.375000,2685,P
frame,3.416667,1315,B
frame,3.458333,1340,P
frame,3.500000,78947,I
frame,3.541667,1898,B
frame,3.583333,3462,B
frame,3.625000,2091,B
frame,3.666667,5215,P
frame,3.708333,2030,B
frame,3.750000,2884,B
frame,3.791667,1893,B
frame,3.833333,6284,P
frame,3.875000,2162,B
frame,3.916667,3400,B
frame,3.958333,2411,B
frame,4.000000,7329,P
frame,4.041667,2867,B
frame,4.083333,2571,B
frame,4.125000,5707,P
frame,4.166667,2867,B
frame,4.208333,3631,B
frame,4.250000,2645,B
frame,4.291667,6973,P
frame,4.333333,5743,P
frame,4.375000,3473,B
frame,4.416667,8493,P
frame,4.458333,3146,B
frame,4.500000,3755,B
frame,4.541667,2874,B
frame,4.583333,9526,P
frame,4.625000,2374,B
frame,4.666667,2864,B
frame,4.708333,1403,B
frame,4.750000,8873,P
frame,4.791667,1054,B
frame,4.833333,1573,B
frame,4.875000,661,B
frame,4.916667,6199,P
frame,4.958333,671,B
frame,5.000000,1479,B
frame,5.041667,719,B
frame,5.083333,5372,P
frame,5.125000,1641,B
frame,5.166667,2738,B
frame,5.208333,1739,B
frame,5.250000,7577,P
frame,5.291667,1577,B
frame,5.333333,1463,B
frame,5.375000,596,B
frame,5.416667,7426,P
frame,5.458333,467,B
frame,5.500000,959,B
frame,5.541667,391,B
frame,5.583333,4410,P
frame,5.625000,396,B
frame,5.666667,781,B
frame,5.708333,278,B
frame,5.750000,4161,P
frame,5.791667,388,B
frame,5.833333,786,B
frame,5.875000,309,B
frame,5.916667,3918,P
frame,5.958333,344,B
frame,6.000000,968,B
frame,6.041667,415,B
frame,6.083333,4279,P
frame,6.125000,1031,B
frame,6.166667,2259,B
frame,6.208333,1612,B
frame,6.250000,6957,P
frame,6.291667,2522,B
