frame,pts_time,size,type
frame,0.000000,84946,I
frame,0.041667,3160,B
frame,0.083333,5591,B
frame,0.125000,3197,B
frame,0.166667,14364,P
frame,0.208333,3181,B
frame,0.250000,5464,B
frame,0.291667,2991,B
frame,0.333333,15443,P
frame,0.375000,3096,B
frame,0.416667,5777,B
frame,0.458333,3591,B
frame,0.500000,14822,P
frame,0.541667,4085,B
frame,0.583333,6778,B
frame,0.625000,4092,B
frame,0.666667,26359,P
frame,0.708333,4837,B
frame,0.750000,7204,B
frame,0.791667,3933,B
frame,0.833333,38131,P
frame,0.875000,6141,B
frame,0.916667,10331,B
frame,0.958333,5797,B
frame,1.000000,38353,P
frame,1.041667,6386,B
frame,1.083333,11590,B
frame,1.125000,6668,B
frame,1.166667,38713,P
frame,1.208333,7644,B
frame,1.250000,13875,B
frame,1.291667,8078,B
frame,1.333333,41128,P
frame,1.375000,9696,B
frame,1.416667,16230,B
frame,1.458333,8742,B
frame,1.500000,42880,P
frame,1.541667,10069,B
frame,1.583333,19722,B
frame,1.625000,11472,B
frame,1.666667,42587,P
frame,1.708333,13102,B
frame,1.750000,21388,B
frame,1.791667,11702,B
frame,1.833333,50205,P
frame,1.875000,11468,B
frame,1.916667,17744,B
frame,1.958333,10566,B
frame,2.000000,47989,P
frame,2.041667,9719,B
frame,2.083333,14824,B
frame,2.125000,8772,B
frame,2.166667,42382,P
frame,2.208333,7809,B
frame,2.250000,12689,B
frame,2.291667,8535,B
frame,2.333333,37860,P
frame,2.375000,9200,B
frame,2.416667,15104,B
frame,2.458333,8837,B
frame,2.500000,39410,P
frame,2.541667,8929,B
frame,2.583333,14831,B
frame,2.625000,8804,B
frame,2.666667,43528,P
frame,2.708333,9377,B
frame,2.750000,14868,B
frame,2.791667,8798,B
frame,2.833333,41361,P
frame,2.875000,8646,B
frame,2.916667,14759,B
frame,2.958333,8412,B
frame,3.000000,36263,P
frame,3.041667,8301,B
frame,3.083333,13826,B
frame,3.125000,8360,B
frame,3.166667,32416,P
frame,3.208333,8450,B
frame,3.250000,13230,B
frame,3.291667,8337,B
frame,3.333333,33888,P
frame,3.375000,8924,B
frame,3.416667,14856,B
frame,3.458333,8393,B
frame,3.500000,36605,P
frame,3.541667,8858,B
frame,3.583333,14799,B
frame,3.625000,9049,B
frame,3.666667,33304,P
frame,3.708333,9190,B
frame,3.750000,14835,B
frame,3.791667,9022,B
frame,3.833333,32169,P
frame,3.875000,9054,B
frame,3.916667,16273,B
frame,3.958333,9737,B
frame,4.000000,34288,P
frame,4.041667,10684,B
frame,4.083333,19419,B
frame,4.125000,11758,B
frame,4.166667,37945,P
frame,4.208333,13423,B
frame,4.250000,20060,B
frame,4.291667,11387,B
frame,4.333333,38663,P
frame,4.375000,9213,B
frame,4.416667,14583,B
frame,4.458333,9737,B
frame,4.500000,33659,P
frame,4.541667,9046,B
frame,4.583333,15462,B
