frame,pts_time,size,type
frame,0.000000,60942,I
frame,0.041667,1951,B
frame,0.083333,2811,B
frame,0.125000,1525,B
frame,0.166667,9178,P
frame,0.208333,1814,B
frame,0.250000,2397,B
frame,0.291667,1581,B
frame,0.333333,8489,P
frame,0.375000,1838,B
frame,0.416667,2647,B
frame,0.458333,1654,B
frame,0.500000,9454,P
frame,0.541667,1603,B
frame,0.583333,2149,B
frame,0.625000,1378,B
frame,0.666667,7865,P
frame,0.708333,1596,B
frame,0.750000,2358,B
frame,0.791667,1377,B
frame,0.833333,8456,P
frame,0.875000,1734,B
frame,0.916667,2594,B
frame,0.958333,1354,B
frame,1.000000,10349,P
frame,1.041667,1277,B
frame,1.083333,1805,B
frame,1.125000,1082,B
frame,1.166667,7155,P
frame,1.208333,1284,B
frame,1.250000,2150,B
frame,1.291667,1224,B
frame,1.333333,7096,P
frame,1.375000,1313,B
frame,1.416667,2449,B
frame,1.458333,1606,B
frame,1.500000,7358,P
frame,1.541667,2176,B
frame,1.583333,3621,B
frame,1.625000,2093,B
frame,1.666667,11258,P
frame,1.708333,1954,B
frame,1.750000,2496,B
frame,1.791667,1442,B
frame,1.833333,8896,P
frame,1.875000,1901,B
frame,1.916667,3302,B
frame,1.958333,2133,B
frame,2.000000,7372,P
frame,2.041667,2573,B
frame,2.083333,3803,B
frame,2.125000,1938,B
frame,2.166667,12704,P
frame,2.208333,1888,B
frame,2.250000,2549,B
frame,2.291667,1396,B
frame,2.333333,10273,P
frame,2.375000,1633,B
frame,2.416667,2023,B
frame,2.458333,1137,B
frame,2.500000,7590,P
frame,2.541667,1528,B
frame,2.583333,2071,B
frame,2.625000,1263,B
frame,2.666667,8895,P
frame,2.708333,1717,B
frame,2.750000,2338,B
frame,2.791667,1363,B
frame,2.833333,7131,P
frame,2.875000,1713,B
frame,2.916667,2564,B
frame,2.958333,1549,B
frame,3.000000,6810,P
frame,3.041667,1736,B
frame,3.083333,2914,B
frame,3.125000,1556,B
frame,3.166667,6814,P
frame,3.208333,1589,B
frame,3.250000,3226,B
frame,3.291667,1946,B
frame,3.333333,6816,P
frame,3.375000,2036,B
frame,3.416667,4044,B
frame,3.458333,2360,B
frame,3.500000,8323,P
frame,3.541667,2577,B
frame,3.583333,4101,B
frame,3.625000,2269,B
frame,3.666667,10315,P
frame,3.708333,2939,B
frame,3.750000,4044,B
frame,3.791667,2228,B
frame,3.833333,10589,P
frame,3.875000,1449,B
frame,3.916667,2497,B
frame,3.958333,1349,B
frame,4.000000,8217,P
frame,4.041667,1100,B
frame,4.083333,1974,B
frame,4.125000,1220,B
frame,4.166667,5874,P
frame,4.208333,1479,B
frame,4.250000,2340,B
frame,4.291667,1391,B
frame,4.333333,7106,P
frame,4.375000,1958,B
frame,4.416667,2532,B
frame,4.458333,1479,B
frame,4.500000,9266,P
frame,4.541667,1725,B
frame,4.583333,2086,B
frame,4.625000,1193,B
frame,4.666667,6598,P
frame,4.708333,1522,B
frame,4.750000,1838,B
frame,4.791667,1089,B
frame,4.833333,6120,P
frame,4.875000,1449,B
frame,4.916667,1889,B
frame,4.958333,1204,B
frame,5.000000,6987,P
frame,5.041667,1379,B
frame,5.083333,1847,B
frame,5.125000,1197,B
frame,5.166667,5844,P
frame,5.208333,1218,B
frame,5.250000,1460,B
frame,5.291667,1105,B
frame,5.333333,6481,P
frame,5.375000,1350,B
frame,5.416667,2214,B
frame,5.458333,1357,B
frame,5.500000,5701,P
frame,5.541667,1753,B
frame,5.583333,2750,B
frame,5.625000,1625,B
frame,5.666667,8543,P
frame,5.708333,1724,B
frame,5.750000,2234,B
frame,5.791667,1232,B
frame,5.833333,9394,P
frame,5.875000,1752,B
frame,5.916667,2249,B
frame,5.958333,1379,B
frame,6.000000,6696,P
frame,6.041667,1674,B
frame,6.083333,2431,B
frame,6.125000,1425,B
frame,6.166667,6710,P
frame,6.208333,1689,B
frame,6.250000,2117,B
frame,6.291667,1281,B
frame,6.333333,5971,P
frame,6.375000,1128,B
frame,6.416667,1528,B
frame,6.458333,988,B
frame,6.500000,4345,P
frame,6.541667,1485,B
frame,6.583333,1855,B
frame,6.625000,1198,B
frame,6.666667,4569,P
frame,6.708333,1303,B
frame,6.750000,2019,B
frame,6.791667,1369,B
frame,6.833333,5059,P
frame,6.875000,1724,B
frame,6.916667,3010,B
frame,6.958333,1898,B
frame,7.000000,7487,P
frame,7.041667,2204,B
frame,7.083333,2878,B
frame,7.125000,1560,B
frame,7.166667,8151,P
frame,7.208333,1734,B
frame,7.250000,2937,B
frame,7.291667,1646,B
frame,7.333333,7687,P
frame,7.375000,1860,B
frame,7.416667,2924,B
frame,7.458333,1531,B
frame,7.500000,6908,P
frame,7.541667,1439,B
frame,7.583333,1978,B
frame,7.625000,1182,B
frame,7.666667,6220,P
frame,7.708333,1514,B
frame,7.750000,1850,B
frame,7.791667,1196,B
frame,7.833333,6283,P
frame,7.875000,1477,B
frame,7.916667,2136,B
frame,7.958333,1165,B
frame,8.000000,6246,P
frame,8.041667,1482,B
frame,8.083333,1922,B
frame,8.125000,1233,B
frame,8.166667,6665,P
frame,8.208333,1521,B
frame,8.250000,2126,B
frame,8.291667,1297,B
frame,8.333333,5859,P
frame,8.375000,1441,B
frame,8.416667,2161,B
frame,8.458333,1392,B
frame,8.500000,5387,P
frame,8.541667,1474,B
frame,8.583333,2012,B
frame,8.625000,1135,B
frame,8.666667,5919,P
frame,8.708333,1308,B
frame,8.750000,2025,B
frame,8.791667,1077,B
frame,8.833333,4773,P
frame,8.875000,1259,B
frame,8.916667,1934,B
frame,8.958333,1193,B
frame,9.000000,4779,P
frame,9.041667,1376,B
frame,9.083333,2224,B
frame,9.125000,1270,B
frame,9.166667,5197,P
frame,9.208333,1344,B
frame,9.250000,2548,B
frame,9.291667,1625,B
frame,9.333333,5463,P
frame,9.375000,2043,B
frame,9.416667,3942,B
frame,9.458333,2758,B
frame,9.500000,9186,P
frame,9.541667,3192,B
frame,9.583333,5208,B
frame,9.625000,3060,B
frame,9.666667,12434,P
frame,9.708333,3188,B
frame,9.750000,4674,B
frame,9.791667,2556,B
frame,9.833333,12287,P
frame,9.875000,2402,B
frame,9.916667,3472,B
frame,9.958333,1967,B
frame,10.000000,10580,P
frame,10.041667,2134,B
frame,10.083333,2948,B
frame,10.125000,1702,B
frame,10.166667,9416,P
frame,10.208333,1980,B
frame,10.250000,2471,B
frame,10.291667,1382,B
frame,10.333333,8190,P
frame,10.375000,1257,P
frame,10.416667,48344,I
frame,10.458333,1133,B
frame,10.500000,1568,B
frame,10.541667,1002,B
frame,10.583333,4549,P
frame,10.625000,1025,B
frame,10.666667,1957,B
frame,10.708333,1255,B
frame,10.750000,6302,P
frame,10.791667,1327,B
frame,10.833333,2037,B
frame,10.875000,1239,B
frame,10.916667,7089,P
frame,10.958333,1374,B
frame,11.000000,2297,B
frame,11.041667,1337,B
frame,11.083333,7908,P
frame,11.125000,1579,B
frame,11.166667,2341,B
frame,11.208333,1386,B
frame,11.250000,9106,P
frame,11.291667,1359,B
frame,11.333333,1952,B
frame,11.375000,1186,B
frame,11.416667,7577,P
frame,11.458333,1449,B
frame,11.500000,1950,B
frame,11.541667,1252,B
frame,11.583333,6061,P
frame,11.625000,1675,B
frame,11.666667,2529,B
frame,11.708333,1563,B
frame,11.750000,6140,P
frame,11.791667,1694,B
frame,11.833333,2594,B
frame,11.875000,1513,B
frame,11.916667,7186,P
frame,11.958333,1720,B
frame,12.000000,2761,B
frame,12.041667,1624,B
frame,12.083333,8313,P
frame,12.125000,1750,B
frame,12.166667,3297,B
frame,12.208333,1834,B
frame,12.250000,10039,P
frame,12.291667,2443,B
frame,12.333333,3841,B
frame,12.375000,2461,B
frame,12.416667,11120,P
frame,12.458333,2601,B
frame,12.500000,3832,B
frame,12.541667,2478,B
frame,12.583333,12048,P
frame,12.625000,2607,B
frame,12.666667,4004,B
frame,12.708333,2641,B
frame,12.750000,11721,P
frame,12.791667,2595,B
frame,12.833333,3783,B
frame,12.875000,2290,B
frame,12.916667,10952,P
frame,12.958333,2438,B
frame,13.000000,3108,B
frame,13.041667,1807,B
frame,13.083333,8107,P
frame,13.125000,1896,B
frame,13.166667,3066,B
frame,13.208333,1829,B
frame,13.250000,7257,P
frame,13.291667,2611,B
frame,13.333333,2314,B
frame,13.375000,4747,P
frame,13.416667,57582,I
frame,13.458333,1303,B
frame,13.500000,2106,B
frame,13.541667,1255,B
frame,13.583333,5451,P
frame,13.625000,1428,B
frame,13.666667,2232,B
frame,13.708333,1354,B
frame,13.750000,7218,P
frame,13.791667,1217,B
frame,13.833333,2073,B
frame,13.875000,1076,B
frame,13.916667,9555,P
frame,13.958333,1111,B
frame,14.000000,1920,B
frame,14.041667,1145,B
frame,14.083333,12294,P
frame,14.125000,1462,B
frame,14.166667,2401,B
frame,14.208333,1996,B
frame,14.250000,15155,P
frame,14.291667,1366,B
frame,14.333333,1962,B
frame,14.375000,1305,B
frame,14.416667,7101,P
frame,14.458333,958,B
frame,14.500000,1620,B
frame,14.541667,895,B
frame,14.583333,5832,P
frame,14.625000,883,B
frame,14.666667,1431,B
frame,14.708333,859,B
frame,14.750000,5800,P
frame,14.791667,992,B
frame,14.833333,1432,B
frame,14.875000,806,B
frame,14.916667,5655,P
frame,14.958333,924,B
frame,15.000000,1371,B
frame,15.041667,826,B
frame,15.083333,7379,P
frame,15.125000,884,B
frame,15.166667,1492,B
frame,15.208333,871,B
frame,15.250000,7469,P
frame,15.291667,992,B
frame,15.333333,1393,B
frame,15.375000,1082,B
frame,15.416667,7221,P
frame,15.458333,876,B
frame,15.500000,1311,B
frame,15.541667,833,B
frame,15.583333,10255,P
frame,15.625000,952,B
frame,15.666667,1398,B
frame,15.708333,875,B
frame,15.750000,8084,P
frame,15.791667,1107,B
frame,15.833333,1499,B
frame,15.875000,897,B
frame,15.916667,8078,P
frame,15.958333,1092,B
frame,16.000000,1499,B
frame,16.041667,1024,B
frame,16.083333,8704,P
frame,16.125000,971,B
frame,16.166667,1707,B
frame,16.208333,947,B
frame,16.250000,10114,P
frame,16.291667,1726,B
frame,16.333333,2458,B
frame,16.375000,1098,B
frame,16.416667,10118,P
frame,16.458333,914,B
frame,16.500000,1742,B
frame,16.541667,752,B
frame,16.583333,7930,P
frame,16.625000,1262,B
frame,16.666667,1645,B
frame,16.708333,995,B
frame,16.750000,8668,P
frame,16.791667,1185,B
frame,16.833333,2027,B
frame,16.875000,871,B
frame,16.916667,10372,P
frame,16.958333,1623,B
frame,17.000000,1850,B
frame,17.041667,1122,B
frame,17.083333,9862,P
frame,17.125000,1405,B
frame,17.166667,2681,B
frame,17.208333,1566,B
frame,17.250000,8226,P
frame,17.291667,1099,B
frame,17.333333,1848,B
frame,17.375000,938,B
frame,17.416667,6472,P
frame,17.458333,1099,B
frame,17.500000,1652,B
frame,17.541667,801,B
frame,17.583333,9167,P
frame,17.625000,1168,B
frame,17.666667,1400,B
frame,17.708333,668,B
frame,17.750000,8088,P
frame,17.791667,1281,B
frame,17.833333,1058,B
frame,17.875000,3253,P
frame,17.916667,29371,I
frame,17.958333,1729,B
frame,18.000000,3530,B
frame,18.041667,1925,B
frame,18.083333,9701,P
frame,18.125000,1873,B
frame,18.166667,2932,B
frame,18.208333,1629,B
frame,18.250000,10399,P
frame,18.291667,1800,B
frame,18.333333,2603,B
frame,18.375000,1644,B
frame,18.416667,7686,P
frame,18.458333,1769,B
frame,18.500000,2484,B
frame,18.541667,1585,B
frame,18.583333,7108,P
frame,18.625000,1700,B
frame,18.666667,2639,B
frame,18.708333,1529,B
frame,18.750000,6434,P
frame,18.791667,1731,B
