frame,pts_time,size,type
frame,0.000000,132421,I
frame,0.041667,4458,B
frame,0.083333,7091,B
frame,0.125000,3718,B
frame,0.166667,29820,P
frame,0.208333,4287,B
frame,0.250000,6123,B
frame,0.291667,3550,B
frame,0.333333,27055,P
frame,0.375000,4154,B
frame,0.416667,6127,B
frame,0.458333,3377,B
frame,0.500000,32617,P
frame,0.541667,3763,B
frame,0.583333,5530,B
frame,0.625000,2992,B
frame,0.666667,26066,P
frame,0.708333,3527,B
frame,0.750000,6124,B
frame,0.791667,3449,B
frame,0.833333,25278,P
frame,0.875000,3894,B
frame,0.916667,6099,B
frame,0.958333,3362,B
frame,1.000000,29007,P
frame,1.041667,3481,B
frame,1.083333,5230,B
frame,1.125000,2536,B
frame,1.166667,25050,P
frame,1.208333,2911,B
frame,1.250000,4300,B
frame,1.291667,2426,B
frame,1.333333,24116,P
frame,1.375000,2785,B
frame,1.416667,5122,B
frame,1.458333,3505,B
frame,1.500000,21135,P
frame,1.541667,5529,B
frame,1.583333,9375,B
frame,1.625000,5200,B
frame,1.666667,37433,P
frame,1.708333,5110,B
frame,1.750000,6698,B
frame,1.791667,3544,B
frame,1.833333,31788,P
frame,1.875000,4133,B
frame,1.916667,7995,B
frame,1.958333,5000,B
frame,2.000000,25157,P
frame,2.041667,6369,B
frame,2.083333,10047,B
frame,2.125000,5184,B
frame,2.166667,45838,P
frame,2.208333,4611,B
frame,2.250000,6656,B
frame,2.291667,3605,B
frame,2.333333,42371,P
frame,2.375000,4024,B
frame,2.416667,5816,B
frame,2.458333,3031,B
frame,2.500000,34452,P
frame,2.541667,3481,B
frame,2.583333,5130,B
frame,2.625000,3069,B
frame,2.666667,27746,P
frame,2.708333,3585,B
frame,2.750000,5296,B
frame,2.791667,3289,B
frame,2.833333,27145,P
frame,2.875000,3851,B
frame,2.916667,7161,B
frame,2.958333,3912,B
frame,3.000000,27856,P
frame,3.041667,4416,B
frame,3.083333,8251,B
frame,3.125000,4446,B
frame,3.166667,26817,P
frame,3.208333,4435,B
frame,3.250000,9615,B
frame,3.291667,5871,B
frame,3.333333,25027,P
frame,3.375000,5767,B
frame,3.416667,12158,B
frame,3.458333,6321,B
frame,3.500000,29191,P
frame,3.541667,6531,B
frame,3.583333,12512,B
frame,3.625000,6221,B
frame,3.666667,34503,P
frame,3.708333,7582,B
frame,3.750000,10777,B
frame,3.791667,5564,B
frame,3.833333,35699,P
frame,3.875000,4080,B
frame,3.916667,7747,B
frame,3.958333,3955,B
frame,4.000000,31875,P
frame,4.041667,3080,B
frame,4.083333,5301,B
frame,4.125000,2770,B
frame,4.166667,21868,P
frame,4.208333,3599,B
frame,4.250000,6584,B
frame,4.291667,3619,B
frame,4.333333,28385,P
frame,4.375000,4758,B
frame,4.416667,7542,B
frame,4.458333,3972,B
frame,4.500000,36465,P
frame,4.541667,3971,B
frame,4.583333,5745,B
frame,4.625000,3235,B
frame,4.666667,29051,P
frame,4.708333,3617,B
frame,4.750000,5420,B
frame,4.791667,3045,B
frame,4.833333,26957,P
frame,4.875000,3350,B
frame,4.916667,5296,B
frame,4.958333,3045,B
frame,5.000000,28377,P
frame,5.041667,3392,B
frame,5.083333,4908,B
frame,5.125000,2988,B
frame,5.166667,26164,P
frame,5.208333,3148,B
frame,5.250000,4219,B
frame,5.291667,2643,B
frame,5.333333,22458,P
frame,5.375000,2896,B
frame,5.416667,4988,B
frame,5.458333,3043,B
frame,5.500000,21550,P
frame,5.541667,3720,B
frame,5.583333,6447,B
frame,5.625000,3977,B
frame,5.666667,30227,P
frame,5.708333,4090,B
frame,5.750000,6207,B
frame,5.791667,3340,B
frame,5.833333,34881,P
frame,5.875000,3803,B
frame,5.916667,5238,B
frame,5.958333,3269,B
frame,6.000000,29118,P
frame,6.041667,3782,B
frame,6.083333,5295,B
frame,6.125000,3163,B
frame,6.166667,28686,P
frame,6.208333,3724,B
frame,6.250000,5008,B
frame,6.291667,3035,B
frame,6.333333,27559,P
frame,6.375000,2907,B
frame,6.416667,4080,B
frame,6.458333,2487,B
frame,6.500000,22500,P
frame,6.541667,3072,B
frame,6.583333,4450,B
frame,6.625000,2633,B
frame,6.666667,20788,P
frame,6.708333,3233,B
frame,6.750000,5093,B
frame,6.791667,3345,B
frame,6.833333,21202,P
frame,6.875000,4060,B
frame,6.916667,7493,B
frame,6.958333,4685,B
frame,7.000000,28982,P
