frame,pts_time,size,type
frame,0.000000,45294,I
frame,0.041667,1591,B
frame,0.083333,2235,B
frame,0.125000,1274,B
frame,0.166667,7423,P
frame,0.208333,1576,B
frame,0.250000,2033,B
frame,0.291667,1342,B
frame,0.333333,7193,P
frame,0.375000,1614,B
frame,0.416667,2300,B
frame,0.458333,1432,B
frame,0.500000,7651,P
frame,0.541667,1453,B
frame,0.583333,1913,B
frame,0.625000,1194,B
frame,0.666667,6511,P
frame,0.708333,1346,B
frame,0.750000,1968,B
frame,0.791667,1183,B
frame,0.833333,7164,P
frame,0.875000,1406,B
frame,0.916667,2185,B
frame,0.958333,1291,B
frame,1.000000,8384,P
frame,1.041667,1232,B
frame,1.083333,1672,B
frame,1.125000,993,B
frame,1.166667,4548,P
frame,1.208333,1086,B
frame,1.250000,1766,B
frame,1.291667,997,B
frame,1.333333,4644,P
frame,1.375000,1017,B
frame,1.416667,1975,B
frame,1.458333,1173,B
frame,1.500000,5084,P
frame,1.541667,1776,B
frame,1.583333,2896,B
frame,1.625000,1722,B
frame,1.666667,8715,P
frame,1.708333,1711,B
frame,1.750000,2082,B
frame,1.791667,1227,B
frame,1.833333,6352,P
frame,1.875000,1411,B
frame,1.916667,2575,B
frame,1.958333,1712,B
frame,2.000000,5654,P
frame,2.041667,2087,B
frame,2.083333,3142,B
frame,2.125000,1576,B
frame,2.166667,10186,P
frame,2.208333,1597,B
frame,2.250000,2190,B
frame,2.291667,1267,B
frame,2.333333,9777,P
frame,2.375000,1302,B
frame,2.416667,1784,B
frame,2.458333,1133,B
frame,2.500000,6464,P
frame,2.541667,1283,B
frame,2.583333,2041,B
frame,2.625000,1229,B
frame,2.666667,5669,P
frame,2.708333,1490,B
frame,2.750000,2060,B
frame,2.791667,1185,B
frame,2.833333,5910,P
frame,2.875000,1508,B
frame,2.916667,2359,B
frame,2.958333,1395,B
frame,3.000000,6604,P
frame,3.041667,1495,B
frame,3.083333,2450,B
frame,3.125000,1322,B
frame,3.166667,6068,P
frame,3.208333,1313,B
frame,3.250000,2781,B
frame,3.291667,1668,B
frame,3.333333,5319,P
frame,3.375000,1687,B
frame,3.416667,3467,B
frame,3.458333,1960,B
frame,3.500000,6661,P
frame,3.541667,2197,B
frame,3.583333,3359,B
frame,3.625000,1959,B
frame,3.666667,7843,P
frame,3.708333,2275,B
frame,3.750000,3155,B
frame,3.791667,1698,B
frame,3.833333,8159,P
frame,3.875000,1226,B
frame,3.916667,2092,B
frame,3.958333,1178,B
frame,4.000000,6533,P
frame,4.041667,979,B
frame,4.083333,1647,B
frame,4.125000,1057,B
frame,4.166667,3909,P
frame,4.208333,1269,B
frame,4.250000,1917,B
frame,4.291667,1277,B
frame,4.333333,5938,P
frame,4.375000,1717,B
frame,4.416667,2058,B
frame,4.458333,1233,B
frame,4.500000,7672,P
frame,4.541667,1338,B
frame,4.583333,1788,B
frame,4.625000,947,B
frame,4.666667,5749,P
frame,4.708333,1210,B
frame,4.750000,1648,B
frame,4.791667,918,B
frame,4.833333,5244,P
frame,4.875000,1159,B
frame,4.916667,1618,B
frame,4.958333,957,B
frame,5.000000,5319,P
frame,5.041667,1262,B
frame,5.083333,1817,B
frame,5.125000,1223,B
frame,5.166667,5099,P
frame,5.208333,1041,B
frame,5.250000,1506,B
frame,5.291667,991,B
frame,5.333333,3856,P
frame,5.375000,1098,B
frame,5.416667,1870,B
frame,5.458333,1143,B
frame,5.500000,3989,P
frame,5.541667,1344,B
frame,5.583333,2398,B
frame,5.625000,1240,B
frame,5.666667,6301,P
frame,5.708333,1452,B
frame,5.750000,2005,B
frame,5.791667,1214,B
frame,5.833333,6943,P
frame,5.875000,1519,B
frame,5.916667,1808,B
frame,5.958333,1045,B
frame,6.000000,5003,P
frame,6.041667,1349,B
frame,6.083333,2018,B
frame,6.125000,1179,B
frame,6.166667,5228,P
frame,6.208333,1392,B
frame,6.250000,2095,B
frame,6.291667,999,B
frame,6.333333,4366,P
frame,6.375000,952,B
frame,6.416667,1378,B
frame,6.458333,828,B
frame,6.500000,3364,P
frame,6.541667,1214,B
frame,6.583333,1728,B
frame,6.625000,1057,B
frame,6.666667,3534,P
frame,6.708333,1123,B
frame,6.750000,1694,B
frame,6.791667,1211,B
frame,6.833333,3731,P
frame,6.875000,1530,B
frame,6.916667,2533,B
frame,6.958333,1544,B
frame,7.000000,5833,P
frame,7.041667,1742,B
frame,7.083333,2248,B
frame,7.125000,1218,B
frame,7.166667,6071,P
frame,7.208333,1450,B
frame,7.250000,2361,B
frame,7.291667,1419,B
frame,7.333333,6037,P
frame,7.375000,1300,B
frame,7.416667,2327,B
frame,7.458333,1228,B
frame,7.500000,5505,P
frame,7.541667,1325,B
frame,7.583333,1879,B
frame,7.625000,1060,B
frame,7.666667,4812,P
frame,7.708333,1410,B
frame,7.750000,1552,B
frame,7.791667,1072,B
frame,7.833333,4662,P
frame,7.875000,1118,B
frame,7.916667,1746,B
frame,7.958333,971,B
frame,8.000000,4750,P
frame,8.041667,1225,B
frame,8.083333,1701,B
frame,8.125000,1021,B
frame,8.166667,4927,P
frame,8.208333,1257,B
frame,8.250000,1749,B
frame,8.291667,925,B
frame,8.333333,4489,P
frame,8.375000,1217,B
frame,8.416667,1930,B
frame,8.458333,1128,B
frame,8.500000,4438,P
frame,8.541667,1209,B
frame,8.583333,1673,B
frame,8.625000,921,B
frame,8.666667,4717,P
frame,8.708333,1050,B
frame,8.750000,1740,B
frame,8.791667,926,B
frame,8.833333,3969,P
frame,8.875000,1230,B
frame,8.916667,1741,B
frame,8.958333,1009,B
frame,9.000000,4085,P
frame,9.041667,1094,B
frame,9.083333,1753,B
frame,9.125000,971,B
frame,9.166667,4164,P
frame,9.208333,1070,B
frame,9.250000,2163,B
frame,9.291667,1433,B
frame,9.333333,4466,P
frame,9.375000,1755,B
frame,9.416667,3426,B
frame,9.458333,2234,B
frame,9.500000,7744,P
frame,9.541667,2883,B
frame,9.583333,4509,B
frame,9.625000,2474,B
frame,9.666667,10339,P
frame,9.708333,2742,B
frame,9.750000,3885,B
frame,9.791667,2156,B
frame,9.833333,10218,P
frame,9.875000,2175,B
frame,9.916667,3047,B
frame,9.958333,1811,B
