frame,pts_time,size,type
frame,0.000000,84989,I
frame,0.041667,3145,B
frame,0.083333,5522,B
frame,0.125000,3146,B
frame,0.166667,14424,P
frame,0.208333,3228,B
frame,0.250000,5365,B
frame,0.291667,2950,B
frame,0.333333,15578,P
frame,0.375000,3095,B
frame,0.416667,5861,B
frame,0.458333,3534,B
frame,0.500000,14811,P
frame,0.541667,3757,B
frame,0.583333,6252,B
frame,0.625000,3923,B
frame,0.666667,16340,P
frame,0.708333,3520,B
frame,0.750000,5206,B
frame,0.791667,2728,B
frame,0.833333,23031,P
frame,0.875000,4292,B
frame,0.916667,6991,B
frame,0.958333,3934,B
frame,1.000000,28664,P
frame,1.041667,5083,B
frame,1.083333,8999,B
frame,1.125000,5078,B
frame,1.166667,28883,P
frame,1.208333,6051,B
frame,1.250000,11037,B
frame,1.291667,6510,B
frame,1.333333,28466,P
frame,1.375000,7062,B
frame,1.416667,11986,B
frame,1.458333,6622,B
frame,1.500000,31911,P
frame,1.541667,8009,B
frame,1.583333,15741,B
frame,1.625000,9126,B
frame,1.666667,36070,P
frame,1.708333,10309,B
frame,1.750000,16470,B
frame,1.791667,9470,B
frame,1.833333,38219,P
frame,1.875000,8877,B
frame,1.916667,13255,B
frame,1.958333,7959,B
frame,2.000000,34790,P
frame,2.041667,7176,B
frame,2.083333,11056,B
frame,2.125000,6199,B
frame,2.166667,30312,P
frame,2.208333,6380,B
frame,2.250000,10030,B
frame,2.291667,6787,B
frame,2.333333,34566,P
frame,2.375000,8477,B
frame,2.416667,13827,B
frame,2.458333,8087,B
frame,2.500000,36203,P
frame,2.541667,8096,B
frame,2.583333,13419,B
frame,2.625000,7787,B
frame,2.666667,37003,P
frame,2.708333,8146,B
frame,2.750000,12434,B
frame,2.791667,7505,B
frame,2.833333,38066,P
frame,2.875000,8250,B
frame,2.916667,13079,B
frame,2.958333,7786,B
frame,3.000000,33525,P
frame,3.041667,7936,B
frame,3.083333,13228,B
frame,3.125000,7571,B
frame,3.166667,30622,P
frame,3.208333,8106,B
frame,3.250000,12555,B
frame,3.291667,7641,B
frame,3.333333,31877,P
frame,3.375000,8533,B
frame,3.416667,13760,B
frame,3.458333,8094,B
frame,3.500000,33842,P
frame,3.541667,8246,B
frame,3.583333,13651,B
